CR851203676,1,SNOS,22,1985,2,MRO,MRO,TWL,961,1607,N
CR851203676,2,ARRA,2,1985,2,MRO,MRO,TWL,961,1607,N
CR851203676,2,SNOS,22,1985,2,MRO,MRO,TWL,961,1607,N
CR851203677,1,ARRA,1,1985,2,MRO,MRO,TWL,961,1600,N
CR851203677,1,RDBD,1,1985,2,MRO,MRO,TWL,961,1600,N
CR851203677,1,SNOS,23,1985,2,MRO,MRO,TWL,961,1600,N
CR851203678,1,ARRA,1,1985,2,MRO,MRO,TWL,253,2176,N
CR851203678,1,BANK,23,1985,2,MRO,MRO,TWL,253,2176,N
CR851203678,1,BCAC,5,1985,2,MRO,MRO,TWL,253,2176,N
CR851203678,1,BLGL,16,1985,2,MRO,MRO,TWL,253,2176,N
CR851203678,1,CLPR,2,1985,2,MRO,MRO,TWL,253,2176,N
CR851203678,1,SNOS,1,1985,2,MRO,MRO,TWL,253,2176,N
CR851203678,2,BANK,15,1985,2,MRO,MRO,TWL,253,2176,N
CR851203678,2,BLGL,26,1985,2,MRO,MRO,TWL,253,2176,N
CR851203678,2,CLPR,1,1985,2,MRO,MRO,TWL,253,2176,N
CR851203678,2,DBRK,5,1985,2,MRO,MRO,TWL,253,2176,N
CR851203679,1,SSPN,53,1985,2,MRO,MRO,TWL,262,2077,N
CR851203679,2,BANK,1,1985,2,MRO,MRO,TWL,262,2077,N
CR851203679,2,SSPN,52,1985,2,MRO,MRO,TWL,262,2077,N
CR851203680,1,ARRA,1,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,1,BANK,6,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,1,BLGL,8,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,1,CLPR,3,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,1,RDBD,16,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,1,SNOS,1,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,1,SSPN,14,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,2,BANK,3,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,2,BCAC,2,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,2,BLGL,8,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,2,CLPR,12,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,2,DBRK,1,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,2,PNKR,4,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,2,RDBD,23,1985,2,MRO,MRO,TWL,250,2318,N
CR851203680,2,SNOS,2,1985,2,MRO,MRO,TWL,250,2318,N
CR851203681,1,SSPN,54,1985,2,MRO,MRO,TWL,262,3301,N
CR851203681,2,SSPN,53,1985,2,MRO,MRO,TWL,262,3301,N
CR851203682,1,BCAC,20,1985,2,AVL,MRO,TWL,250,2655,N
CR851203682,1,CLPR,27,1985,2,AVL,MRO,TWL,250,2655,N
CR851203682,2,BCAC,17,1985,2,AVL,MRO,TWL,250,2655,N
CR851203682,2,CLPR,32,1985,2,AVL,MRO,TWL,250,2655,N
CR851203682,2,GSRK,1,1985,2,AVL,MRO,TWL,250,2655,N
CR851203683,1,BCAC,9,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,1,BLGL,2,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,1,CLPR,9,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,1,CNRY,2,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,1,CWCD,1,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,1,DBRK,3,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,1,GSPT,4,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,1,PNKR,3,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,1,VRML,13,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,1,WDOW,3,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,2,BANK,7,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,2,BCAC,4,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,2,CLPR,2,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,2,CNRY,2,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,2,DBRK,3,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,2,FLAG,1,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,2,GSPT,8,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,2,PNKR,9,1985,2,MRO,MRO,TWL,250,969,N
CR851203683,2,VRML,10,1985,2,MRO,MRO,TWL,250,969,N
CR851203684,1,BANK,11,1985,2,MRO,MRO,TWL,956,7626,N
CR851203684,1,BCAC,4,1985,2,MRO,MRO,TWL,956,7626,N
CR851203684,1,CLPR,37,1985,2,MRO,MRO,TWL,956,7626,N
CR851203684,2,BANK,8,1985,2,MRO,MRO,TWL,956,7626,N
CR851203684,2,BCAC,18,1985,2,MRO,MRO,TWL,956,7626,N
CR851203684,2,CLPR,27,1985,2,MRO,MRO,TWL,956,7626,N
CR851203684,2,GSPT,1,1985,2,MRO,MRO,TWL,956,7626,N
CR851203685,1,CNRY,4,1985,2,MRO,MRO,TWL,250,182,N
CR851203685,1,FLAG,1,1985,2,MRO,MRO,TWL,250,182,N
CR851203685,1,GSPT,35,1985,2,MRO,MRO,TWL,250,182,N
CR851203685,1,VRML,5,1985,2,MRO,MRO,TWL,250,182,N
CR851203685,2,CNRY,3,1985,2,MRO,MRO,TWL,250,182,N
CR851203685,2,GSPT,36,1985,2,MRO,MRO,TWL,250,182,N
CR851203685,2,GSRK,1,1985,2,MRO,MRO,TWL,250,182,N
CR851203685,2,VRML,7,1985,2,MRO,MRO,TWL,250,182,N
CR851203686,1,BANK,37,1985,2,MRO,MRO,TWL,956,2831,N
CR851203686,1,BCAC,3,1985,2,MRO,MRO,TWL,956,2831,N
CR851203686,1,BLGL,2,1985,2,MRO,MRO,TWL,956,2831,N
CR851203686,1,DBRK,3,1985,2,MRO,MRO,TWL,956,2831,N
CR851203686,1,GSPT,2,1985,2,MRO,MRO,TWL,956,2831,N
CR851203686,1,RDBD,2,1985,2,MRO,MRO,TWL,956,2831,N
CR851203686,1,SNOS,1,1985,2,MRO,MRO,TWL,956,2831,N
CR851203686,2,BANK,26,1985,2,MRO,MRO,TWL,956,2831,N
CR851203686,2,BLGL,9,1985,2,MRO,MRO,TWL,956,2831,N
CR851203686,2,DBRK,10,1985,2,MRO,MRO,TWL,956,2831,N
CR851203686,2,PNKR,5,1985,2,MRO,MRO,TWL,956,2831,N
CR851203686,2,SNOS,1,1985,2,MRO,MRO,TWL,956,2831,N
CR851203687,1,BCAC,19,1985,2,MRO,MRO,TWL,956,536,N
CR851203687,1,CLPR,14,1985,2,MRO,MRO,TWL,956,536,N
CR851203687,1,GSPT,14,1985,2,MRO,MRO,TWL,956,536,N
CR851203687,1,SSPN,2,1985,2,MRO,MRO,TWL,956,536,N
CR851203687,2,BCAC,17,1985,2,MRO,MRO,TWL,956,536,N
CR851203687,2,CLPR,20,1985,2,MRO,MRO,TWL,956,536,N
CR851203687,2,CWCD,5,1985,2,MRO,MRO,TWL,956,536,N
CR851203687,2,GSPT,7,1985,2,MRO,MRO,TWL,956,536,N
CR851203688,1,BCAC,12,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,1,CLPR,9,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,1,CNRY,1,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,1,FLAG,4,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,1,GSPT,8,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,1,SNOS,3,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,1,SPKL,1,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,1,VRML,4,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,1,YTRK,11,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,2,BCAC,5,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,2,CLPR,7,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,2,GSPT,13,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,2,GSRK,1,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,2,SNOS,2,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,2,SPKL,1,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,2,VRML,18,1985,2,MRO,MRO,TWL,250,1487,N
CR851203688,2,YTRK,5,1985,2,MRO,MRO,TWL,250,1487,N
CR851203689,1,BCAC,3,1985,2,MRO,MRO,TWL,956,1345,N
CR851203689,1,CLPR,45,1985,2,MRO,MRO,TWL,956,1345,N
CR851203689,1,GSPT,2,1985,2,MRO,MRO,TWL,956,1345,N
CR851203689,1,WDOW,2,1985,2,MRO,MRO,TWL,956,1345,N
CR851203689,2,BANK,1,1985,2,MRO,MRO,TWL,956,1345,N
CR851203689,2,BCAC,11,1985,2,MRO,MRO,TWL,956,1345,N
CR851203689,2,CLPR,36,1985,2,MRO,MRO,TWL,956,1345,N
CR851203689,2,STRK,1,1985,2,MRO,MRO,TWL,956,1345,N
CR851203690,1,ARRA,2,1985,2,MRO,MRO,TWL,956,360,N
CR851203690,1,BANK,1,1985,2,MRO,MRO,TWL,956,360,N
CR851203690,1,DBRK,45,1985,2,MRO,MRO,TWL,956,360,N
CR851203690,1,RDBD,4,1985,2,MRO,MRO,TWL,956,360,N
CR851203690,2,ARRA,3,1985,2,MRO,MRO,TWL,956,360,N
CR851203690,2,BANK,1,1985,2,MRO,MRO,TWL,956,360,N
CR851203690,2,CLPR,1,1985,2,MRO,MRO,TWL,956,360,N
CR851203690,2,DBRK,35,1985,2,MRO,MRO,TWL,956,360,N
CR851203690,2,RDBD,8,1985,2,MRO,MRO,TWL,956,360,N
CR851203691,1,SNOS,23,1985,2,MRO,MRO,TWL,961,2676,N
CR851203691,2,SNOS,24,1985,2,MRO,MRO,TWL,961,2676,N
CR851203692,1,BANK,51,1985,2,MRO,MRO,TWL,663,10401,N
CR851203692,2,BANK,51,1985,2,MRO,MRO,TWL,663,10401,N
CR851203692,2,BCAC,2,1985,2,MRO,MRO,TWL,663,10401,N
CR851203692,2,SSPN,1,1985,2,MRO,MRO,TWL,663,10401,N
CR851203693,1,BCAC,12,1985,2,AVL,MRO,TWL,956,4272,N
CR851203693,1,CLPR,38,1985,2,AVL,MRO,TWL,956,4272,N
CR851203693,1,STRK,1,1985,2,AVL,MRO,TWL,956,4272,N
CR851203693,2,BCAC,2,1985,2,AVL,MRO,TWL,956,4272,N
CR851203693,2,CLPR,46,1985,2,AVL,MRO,TWL,956,4272,N
CR851203693,2,GSPT,1,1985,2,AVL,MRO,TWL,956,4272,N
CR851203694,1,BANK,8,1985,2,MRO,MRO,TWL,956,9195,N
CR851203694,1,BCAC,11,1985,2,MRO,MRO,TWL,956,9195,N
CR851203694,1,CLPR,31,1985,2,MRO,MRO,TWL,956,9195,N
CR851203694,2,BANK,16,1985,2,MRO,MRO,TWL,956,9195,N
CR851203694,2,BCAC,6,1985,2,MRO,MRO,TWL,956,9195,N
CR851203694,2,CLPR,29,1985,2,MRO,MRO,TWL,956,9195,N
CR851203694,2,SHRP,1,1985,2,MRO,MRO,TWL,956,9195,N
CR851203695,1,ARRA,4,1985,2,MRO,MRO,TWL,262,891,N
CR851203695,1,SNOS,9,1985,2,MRO,MRO,TWL,262,891,N
CR851203695,1,SSPN,40,1985,2,MRO,MRO,TWL,262,891,N
CR851203695,2,ARRA,6,1985,2,MRO,MRO,TWL,262,891,N
CR851203695,2,DBRK,2,1985,2,MRO,MRO,TWL,262,891,N
CR851203695,2,SNOS,11,1985,2,MRO,MRO,TWL,262,891,N
CR851203695,2,SSPN,31,1985,2,MRO,MRO,TWL,262,891,N
CR851203696,1,BCAC,7,1985,2,AVL,MRO,TWL,956,1536,N
CR851203696,1,CLPR,42,1985,2,AVL,MRO,TWL,956,1536,N
CR851203696,1,GSRK,1,1985,2,AVL,MRO,TWL,956,1536,N
CR851203697,1,ARRA,1,1985,2,MRO,MRO,TWL,956,2344,N
CR851203697,1,BANK,4,1985,2,MRO,MRO,TWL,956,2344,N
CR851203697,1,BCAC,24,1985,2,MRO,MRO,TWL,956,2344,N
CR851203697,1,CLPR,20,1985,2,MRO,MRO,TWL,956,2344,N
CR851203697,1,GSPT,3,1985,2,MRO,MRO,TWL,956,2344,N
CR851203697,2,BANK,21,1985,2,MRO,MRO,TWL,956,2344,N
CR851203697,2,BCAC,16,1985,2,MRO,MRO,TWL,956,2344,N
CR851203697,2,CLPR,15,1985,2,MRO,MRO,TWL,956,2344,N
CR851203698,1,ARRA,1,1985,2,MRO,MRO,TWL,961,1432,N
CR851203698,1,SNOS,21,1985,2,MRO,MRO,TWL,961,1432,N
CR851203698,1,SSPN,2,1985,2,MRO,MRO,TWL,961,1432,N
CR851203698,2,SNOS,25,1985,2,MRO,MRO,TWL,961,1432,N
CR851203699,1,BCAC,26,1985,2,AVL,MRO,TWL,956,13453,N
CR851203699,1,CLPR,27,1985,2,AVL,MRO,TWL,956,13453,N
CR851203699,2,BCAC,34,1985,2,AVL,MRO,TWL,956,13453,N
CR851203699,2,CLPR,14,1985,2,AVL,MRO,TWL,956,13453,N
CR851203700,1,BCAC,5,1985,2,MRO,MRO,HKL,959,446,N
CR851203700,1,CLPR,38,1985,2,MRO,MRO,HKL,959,446,N
CR851203700,1,GSPT,1,1985,2,MRO,MRO,HKL,959,446,N
CR851203700,1,YTRK,2,1985,2,MRO,MRO,HKL,959,446,N
CR851203700,2,BCAC,2,1985,2,MRO,MRO,HKL,959,446,N
CR851203700,2,CLPR,42,1985,2,MRO,MRO,HKL,959,446,N
CR851203700,2,CWCD,5,1985,2,MRO,MRO,HKL,959,446,N
CR851203700,2,RSTN,1,1985,2,MRO,MRO,HKL,959,446,N
CR851203700,2,STAR,1,1985,2,MRO,MRO,HKL,959,446,N
CR851203701,1,BCAC,52,1985,2,AVL,MRO,TWL,956,469,N
CR851203701,2,BCAC,41,1985,2,AVL,MRO,TWL,956,469,N
CR851203701,2,CLPR,11,1985,2,AVL,MRO,TWL,956,469,N
CR851203702,1,BANK,8,1985,2,MRO,MRO,TWL,956,3016,N
CR851203702,1,BCAC,11,1985,2,MRO,MRO,TWL,956,3016,N
CR851203702,1,CLPR,18,1985,2,MRO,MRO,TWL,956,3016,N
CR851203702,1,DBRK,9,1985,2,MRO,MRO,TWL,956,3016,N
CR851203702,1,SNOS,1,1985,2,MRO,MRO,TWL,956,3016,N
CR851203702,2,BCAC,12,1985,2,MRO,MRO,TWL,956,3016,N
CR851203702,2,CLPR,31,1985,2,MRO,MRO,TWL,956,3016,N
CR851203702,2,SNOS,5,1985,2,MRO,MRO,TWL,956,3016,N
CR851203703,1,BANK,12,1985,2,MRO,MRO,TWL,956,11668,N
CR851203703,1,BCAC,4,1985,2,MRO,MRO,TWL,956,11668,N
CR851203703,1,CLPR,35,1985,2,MRO,MRO,TWL,956,11668,N
CR851203703,2,BANK,14,1985,2,MRO,MRO,TWL,956,11668,N
CR851203703,2,BCAC,11,1985,2,MRO,MRO,TWL,956,11668,N
CR851203703,2,CLPR,23,1985,2,MRO,MRO,TWL,956,11668,N
CR851203703,2,SNOS,3,1985,2,MRO,MRO,TWL,956,11668,N
CR851203703,2,STRK,1,1985,2,MRO,MRO,TWL,956,11668,N
CR851203704,1,BANK,53,1985,2,MRO,MRO,TWL,956,17358,N
CR851203704,2,BANK,41,1985,2,MRO,MRO,TWL,956,17358,N
CR851203704,2,CLPR,9,1985,2,MRO,MRO,TWL,956,17358,N
CR851203705,1,CLPR,55,1985,2,MRO,MRO,HKL,250,1538,N
CR851203705,2,BCAC,3,1985,2,MRO,MRO,HKL,250,1538,N
CR851203705,2,CLPR,45,1985,2,MRO,MRO,HKL,250,1538,N
CR851203706,1,BANK,2,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,1,BCAC,4,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,1,BLGL,7,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,1,CLPR,7,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,1,GSPT,8,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,1,GSRK,2,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,1,RDBD,11,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,1,SNOS,3,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,1,SSPN,6,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,2,BCAC,5,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,2,BLGL,15,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,2,CLPR,11,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,2,GSPT,4,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,2,RDBD,3,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,2,SNOS,4,1985,2,MRO,MRO,TWL,250,904,N
CR851203706,2,SSPN,8,1985,2,MRO,MRO,TWL,250,904,N
CR851203707,1,BANK,5,1985,2,MRO,MRO,TWL,250,2144,N
CR851203707,1,BCAC,28,1985,2,MRO,MRO,TWL,250,2144,N
CR851203707,1,BLGL,15,1985,2,MRO,MRO,TWL,250,2144,N
CR851203707,1,CLPR,4,1985,2,MRO,MRO,TWL,250,2144,N
CR851203707,2,BANK,15,1985,2,MRO,MRO,TWL,250,2144,N
CR851203707,2,BCAC,8,1985,2,MRO,MRO,TWL,250,2144,N
CR851203707,2,BLGL,19,1985,2,MRO,MRO,TWL,250,2144,N
CR851203707,2,CLPR,1,1985,2,MRO,MRO,TWL,250,2144,N
CR851203707,2,DBRK,6,1985,2,MRO,MRO,TWL,250,2144,N
CR851203707,2,SNOS,1,1985,2,MRO,MRO,TWL,250,2144,N
CR851203707,2,WDOW,2,1985,2,MRO,MRO,TWL,250,2144,N
CR851203708,1,LCOD,52,1985,2,MRO,MRO,TWL,195,142,N
CR851203708,2,LCOD,52,1985,2,MRO,MRO,TWL,195,142,N
CR851203709,1,BANK,11,1985,2,MRO,MRO,TWL,250,2669,N
CR851203709,1,DBRK,36,1985,2,MRO,MRO,TWL,250,2669,N
CR851203709,1,SNOS,1,1985,2,MRO,MRO,TWL,250,2669,N
CR851203709,2,RDBD,50,1985,2,MRO,MRO,TWL,250,2669,N
CR851303710,1,BANK,1,1985,3,MRO,MRO,TWL,250,4530,N
CR851303710,1,BCAC,12,1985,3,MRO,MRO,TWL,250,4530,N
CR851303710,1,CLPR,36,1985,3,MRO,MRO,TWL,250,4530,N
CR851303710,2,BANK,1,1985,3,MRO,MRO,TWL,250,4530,N
CR851303710,2,BCAC,28,1985,3,MRO,MRO,TWL,250,4530,N
CR851303710,2,CLPR,21,1985,3,MRO,MRO,TWL,250,4530,N
CR851303710,2,WDOW,2,1985,3,MRO,MRO,TWL,250,4530,N
CR851303711,1,BCAC,37,1985,3,MRO,MRO,HKL,250,1183,N
CR851303711,1,CLPR,13,1985,3,MRO,MRO,HKL,250,1183,N
CR851303711,2,BCAC,48,1985,3,MRO,MRO,HKL,250,1183,N
CR851303711,2,CLPR,5,1985,3,MRO,MRO,HKL,250,1183,N
CR851303712,1,BCAC,19,1985,3,AVL,MRO,TWL,956,3397,N
CR851303712,1,CLPR,26,1985,3,AVL,MRO,TWL,956,3397,N
CR851303712,2,BCAC,36,1985,3,AVL,MRO,TWL,956,3397,N
CR851303712,2,CLPR,12,1985,3,AVL,MRO,TWL,956,3397,N
CR851303713,1,CLPR,98,1985,3,MRO,MRO,NET,250,328,N
CR851303713,1,CNRY,2,1985,3,MRO,MRO,NET,250,328,N
CR851303713,2,CLPR,47,1985,3,MRO,MRO,NET,250,328,N
CR851303713,2,CNRY,4,1985,3,MRO,MRO,NET,250,328,N
CR851303714,1,ARRA,2,1985,3,MRO,MRO,TWL,961,703,N
CR851303714,1,SNOS,16,1985,3,MRO,MRO,TWL,961,703,N
CR851303714,1,SSPN,7,1985,3,MRO,MRO,TWL,961,703,N
CR851303714,2,ARRA,7,1985,3,MRO,MRO,TWL,961,703,N
CR851303714,2,SNOS,13,1985,3,MRO,MRO,TWL,961,703,N
CR851303714,2,SSPN,6,1985,3,MRO,MRO,TWL,961,703,N
CR851303715,1,ARRA,2,1985,3,MRO,MRO,TWL,250,1016,N
CR851303715,1,BANK,1,1985,3,MRO,MRO,TWL,250,1016,N
CR851303715,1,BLGL,6,1985,3,MRO,MRO,TWL,250,1016,N
CR851303715,1,CLPR,23,1985,3,MRO,MRO,TWL,250,1016,N
CR851303715,1,PNKR,4,1985,3,MRO,MRO,TWL,250,1016,N
CR851303715,1,RDBD,10,1985,3,MRO,MRO,TWL,250,1016,N
CR851303715,1,SNOS,1,1985,3,MRO,MRO,TWL,250,1016,N
CR851303715,1,SSPN,8,1985,3,MRO,MRO,TWL,250,1016,N
CR851303715,2,BLGL,6,1985,3,MRO,MRO,TWL,250,1016,N
CR851303715,2,CLPR,15,1985,3,MRO,MRO,TWL,250,1016,N
CR851303715,2,RDBD,11,1985,3,MRO,MRO,TWL,250,1016,N
CR851303715,2,SNOS,3,1985,3,MRO,MRO,TWL,250,1016,N
CR851303715,2,SSPN,12,1985,3,MRO,MRO,TWL,250,1016,N
CR851303716,1,BANK,11,1985,3,MRO,MRO,TWL,250,999,N
CR851303716,1,BLGL,23,1985,3,MRO,MRO,TWL,250,999,N
CR851303716,1,GSPT,3,1985,3,MRO,MRO,TWL,250,999,N
CR851303716,1,PNKR,5,1985,3,MRO,MRO,TWL,250,999,N
CR851303716,1,RDBD,5,1985,3,MRO,MRO,TWL,250,999,N
CR851303716,2,ARRA,5,1985,3,MRO,MRO,TWL,250,999,N
CR851303716,2,BANK,4,1985,3,MRO,MRO,TWL,250,999,N
CR851303716,2,BLGL,21,1985,3,MRO,MRO,TWL,250,999,N
CR851303716,2,CLPR,11,1985,3,MRO,MRO,TWL,250,999,N
CR851303716,2,DBRK,2,1985,3,MRO,MRO,TWL,250,999,N
CR851303716,2,RDBD,7,1985,3,MRO,MRO,TWL,250,999,N
CR851303717,1,BANK,28,1985,3,MRO,MRO,TWL,250,2002,N
CR851303717,1,CLPR,3,1985,3,MRO,MRO,TWL,250,2002,N
CR851303717,1,DBRK,10,1985,3,MRO,MRO,TWL,250,2002,N
CR851303717,1,RDBD,2,1985,3,MRO,MRO,TWL,250,2002,N
CR851303717,1,SNOS,7,1985,3,MRO,MRO,TWL,250,2002,N
CR851303717,2,BANK,39,1985,3,MRO,MRO,TWL,250,2002,N
CR851303717,2,CLPR,12,1985,3,MRO,MRO,TWL,250,2002,N
CR851303717,2,SNOS,3,1985,3,MRO,MRO,TWL,250,2002,N
CR851303718,1,BANK,2,1985,3,MRO,MRO,TWL,250,1761,N
CR851303718,1,RDBD,34,1985,3,MRO,MRO,TWL,250,1761,N
CR851303718,1,SSPN,14,1985,3,MRO,MRO,TWL,250,1761,N
CR851303718,2,ARRA,4,1985,3,MRO,MRO,TWL,250,1761,N
CR851303718,2,CLPR,1,1985,3,MRO,MRO,TWL,250,1761,N
CR851303718,2,PNKR,6,1985,3,MRO,MRO,TWL,250,1761,N
CR851303718,2,RDBD,37,1985,3,MRO,MRO,TWL,250,1761,N
CR851303718,2,SSPN,4,1985,3,MRO,MRO,TWL,250,1761,N
CR851303719,1,BANK,3,1985,3,MRO,MRO,TWL,250,863,N
CR851303719,1,BCAC,5,1985,3,MRO,MRO,TWL,250,863,N
CR851303719,1,BLGL,5,1985,3,MRO,MRO,TWL,250,863,N
CR851303719,1,CLPR,8,1985,3,MRO,MRO,TWL,250,863,N
CR851303719,1,CWCD,14,1985,3,MRO,MRO,TWL,250,863,N
CR851303719,1,DBRK,2,1985,3,MRO,MRO,TWL,250,863,N
CR851303719,1,GSPT,3,1985,3,MRO,MRO,TWL,250,863,N
CR851303719,1,RDBD,4,1985,3,MRO,MRO,TWL,250,863,N
CR851303719,2,BLGL,12,1985,3,MRO,MRO,TWL,250,863,N
CR851303719,2,CWCD,28,1985,3,MRO,MRO,TWL,250,863,N
CR851303719,2,DBRK,3,1985,3,MRO,MRO,TWL,250,863,N
CR851303719,2,GSPT,7,1985,3,MRO,MRO,TWL,250,863,N
CR851303719,2,PNKR,5,1985,3,MRO,MRO,TWL,250,863,N
CR851303720,1,BANK,8,1985,3,MRO,MRO,TWL,250,2657,N
CR851303720,1,BCAC,31,1985,3,MRO,MRO,TWL,250,2657,N
CR851303720,1,CLPR,9,1985,3,MRO,MRO,TWL,250,2657,N
CR851303720,1,WDOW,3,1985,3,MRO,MRO,TWL,250,2657,N
CR851303720,2,BCAC,37,1985,3,MRO,MRO,TWL,250,2657,N
CR851303720,2,CLPR,14,1985,3,MRO,MRO,TWL,250,2657,N
CR851303721,1,ARRA,6,1985,3,MRO,MRO,TWL,250,2011,N
CR851303721,1,BCAC,3,1985,3,MRO,MRO,TWL,250,2011,N
CR851303721,1,CLPR,2,1985,3,MRO,MRO,TWL,250,2011,N
CR851303721,1,DBRK,9,1985,3,MRO,MRO,TWL,250,2011,N
CR851303721,1,PNKR,4,1985,3,MRO,MRO,TWL,250,2011,N
CR851303721,1,RDBD,16,1985,3,MRO,MRO,TWL,250,2011,N
CR851303721,1,SNOS,7,1985,3,MRO,MRO,TWL,250,2011,N
CR851303721,2,ARRA,6,1985,3,MRO,MRO,TWL,250,2011,N
CR851303721,2,BANK,4,1985,3,MRO,MRO,TWL,250,2011,N
CR851303721,2,DBRK,6,1985,3,MRO,MRO,TWL,250,2011,N
CR851303721,2,PNKR,5,1985,3,MRO,MRO,TWL,250,2011,N
CR851303721,2,RDBD,18,1985,3,MRO,MRO,TWL,250,2011,N
CR851303721,2,SNOS,10,1985,3,MRO,MRO,TWL,250,2011,N
CR851303722,1,BCAC,43,1985,3,MRO,MRO,TWL,250,8400,N
CR851303722,1,CLPR,9,1985,3,MRO,MRO,TWL,250,8400,N
CR851303722,2,BCAC,38,1985,3,MRO,MRO,TWL,250,8400,N
CR851303722,2,CLPR,7,1985,3,MRO,MRO,TWL,250,8400,N
CR851303722,2,WDOW,5,1985,3,MRO,MRO,TWL,250,8400,N
CR851303723,1,VRML,51,1985,3,MRO,MRO,TWL,959,7394,N
CR851303723,2,VRML,55,1985,3,MRO,MRO,TWL,959,7394,N
CR851303724,1,BANK,4,1985,3,MRO,MRO,TWL,956,8382,N
CR851303724,1,BCAC,10,1985,3,MRO,MRO,TWL,956,8382,N
CR851303724,1,CLPR,36,1985,3,MRO,MRO,TWL,956,8382,N
CR851303724,1,POP ,3,1985,3,MRO,MRO,TWL,956,8382,N
CR851303724,1,STRK,1,1985,3,MRO,MRO,TWL,956,8382,N
CR851303724,2,CLPR,44,1985,3,MRO,MRO,TWL,956,8382,N
CR851303724,2,DBRK,2,1985,3,MRO,MRO,TWL,956,8382,N
CR851303724,2,SNOS,5,1985,3,MRO,MRO,TWL,956,8382,N
CR851303725,1,CLPR,54,1985,3,MRO,MRO,HKL,250,2426,N
CR851303725,2,CLPR,51,1985,3,MRO,MRO,HKL,250,2426,N
CR851303726,1,BCAC,31,1985,3,MRO,MRO,TWL,250,2300,N
CR851303726,1,CLPR,16,1985,3,MRO,MRO,TWL,250,2300,N
CR851303726,1,CWCD,1,1985,3,MRO,MRO,TWL,250,2300,N
CR851303726,1,PNKR,3,1985,3,MRO,MRO,TWL,250,2300,N
CR851303726,1,STRK,1,1985,3,MRO,MRO,TWL,250,2300,N
CR851303726,2,BCAC,19,1985,3,MRO,MRO,TWL,250,2300,N
CR851303726,2,BLGL,1,1985,3,MRO,MRO,TWL,250,2300,N
CR851303726,2,CLPR,14,1985,3,MRO,MRO,TWL,250,2300,N
