,1951,1955,1957,1960,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
958,,,,,,,,,,,,,,,,,,,,,,,,16.3406652912,0.0226796187,0.1837049117,18.3967995248,0.308896407,0.8509392946,,0.2267961872,0.2621763925,0.1165732402,0.4821686941,0.2267961872,1.0741067428,16.58878032,2.7841499947,1.9649621663,0.1719115099,,0.1229235335,,0.0095254399,0.025401173,0.1605717006,,,,,,,,,,
959,2081.4959440224,3574.71614416,4897.0957659601,3811.5575881332,2794.1371915538,1848.8915064193,1849.3301302454,1516.0581226011,1578.306872115,2213.5298803523,633.2802720974,665.2412979891,713.2930597736,1731.8134178612,351.5127713923,202.1670284973,209.561037794,295.5653271449,304.966936291,344.8431491177,348.0554903139,175.2549393261,0.0943472139,155.1889198632,1102.1677814607,1765.8233205085,1128.4679745186,949.9163258147,758.2590326344,927.7329371476,1189.9565032128,1272.4889965294,1056.9527863862,763.7447788116,580.7225236646,631.2531677757,468.9804958001,558.7196647626,389.050261936,327.5009518636,111.1881915753,18.6167918264,10.3768327513,8.0685011575,15.8834441777,9.8316147172,7.342299766,6.149351821,11.5879243912,3.8754932477,2.0316402454,0.6980786643,1.0731995581,1.8384098938,1.9059951576,0.9620694263
960,,,,,,,,,,,,,,,,,,,,,,18.9406567818,0.0603277858,7.5427875955,58.2426216623,168.0033580351,256.1776333056,257.1455994328,283.2199034882,461.1750782197,311.850200574,467.6582740284,368.212681844,225.6744533055,351.5867069493,499.1489246277,422.9454057125,549.9054577414,675.1518377794,561.1695171772,130.7579809805,5.6159271886,3.4250760198,5.4875605466,1.8706149524,2.8032008744,1.1126620946,1.4106722847,0.0653173019,0.043544868,0.0916256596,0.0027215542,0.0068038856,0.0013607771,0.039916129,0.0081646627
961,,,,,,,,,,,,,,,,,,,,,,,,164.7823985838,491.8234077796,612.5751409788,723.0158123209,616.4928183173,518.8017214375,413.6263503785,364.6116119829,498.1065693511,424.3615211057,389.0915388421,343.3939214812,249.2462882309,294.7529432022,269.5155170776,350.8459906017,1252.986792388,185.9950995694,85.5443466832,93.6727220341,75.1239690639,169.5496544397,176.4115998811,121.1572447819,140.4544251701,20.3862556793,1.4900509502,1.8833155389,0.018143695,0.0022679619,0.0476271993,0.0113398094,0.0226796187
962,,,,,,,,,,,,,,,,,,,,,,,,9.796234512,35.6573501515,29.889015925,27.0758360184,34.4299291861,43.9349573936,70.7908011104,71.7583136452,66.9085039771,83.1502861306,78.2814255828,77.4282183263,66.9162150474,76.3822343108,101.1510995125,64.8591736291,61.8545777404,13.3678208688,5.5125081272,2.0642988963,1.2750481647,1.6528906127,1.3793744108,1.3267576954,1.9413753628,0.778818107,0.2648979467,0.124737903,0.0231332111,0.0063502932,,,
970,,,,,,,,,,,,,,,,,,,,,,,,0.4245624625,1.3267576954,0.1097693546,0.0408233137,,,,,,,,,1.27414098,5.193632688,8.1360864213,9.4097738089,11.8727804024,8.1837136206,6.3117378911,11.9163252704,4.5109761644,1.9286747764,1.8932945711,4.8371090816,4.1621636284,6.5398948555,6.2232873781,1.1362488981,0.8736189133,0.9380290305,1.6007274896,0.6740382685,0.0866361435
971,,,,,,,,,,,,,,,,,,,,,,,,0.0167829179,,,,,,,,,,,,0.0666780791,0.102965469,0.0149685484,0.0263083577,,0.0743891494,0.0104326246,0.0022679619,,,,,,,,,,,,0.0013607771,
972,,,,,,,,,,,,,,,,,,,,,,,,,0.8414138547,,0.0208652492,,,,,,,,,4.6760837887,0.1741794718,1.0096966256,3.7158287319,1.2228850416,0.2208994864,0.021772434,0.4631178144,,0.0594206011,,0.2100132694,,0.0013607771,,,,,,,0.0018143695
973,,,,,,,,,,,,,,,,,,,,,,,,0.1020582843,,,,,,,,,,,,,,,,,0.0585134163,3.0644700821,2.8490137042,1.1552997778,0.1905087973,0.1732722871,0.0258547653,0.76793189,0.4195729464,0.6109889284,,0.0430912756,0.0027215542,0.0680388562,0.0081646627,
974,,,,,,,,,,,,,,,,,,,,,,,,0.1959519058,,,,,,,,,,,,,,,,0.0127005865,,19.545295417,12.2406438181,12.0138476309,0.7389019781,2.4952116521,3.115272428,8.4558690453,6.4015491813,3.3488725009,2.5369421506,1.1117549099,0.473550439,1.9939920783,2.6439899509,2.0656596735
975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0430912756,,0.0040823314,,194.7326494793,183.5429791929,186.6137995682,55.8762302446,149.5162936278,71.742437912,57.2451720308,65.4043916632,77.9870441317,75.4573594592,78.2646426649,59.2241955607,101.6681948194,21.4494762051,9.0468999093
976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1619324777,0.0898112902,0.3592451606,0.3810175946,0.0421840908,0.1632932548,,,,,
