YEAR,MONTH,QRTR,mcat,port_complex,gear_grp,live_fish,lbs
1996,9,3,258,MNT,HKL,N,352
1996,9,3,258,MRO,HKL,Y,209
1996,9,3,258,BRG,HKL,N,2004
1996,9,3,258,BDG,HKL,Y,768
1996,9,3,258,ERK,HKL,N,20
1996,9,3,258,MRO,HKL,N,464
1996,10,4,258,BRG,HKL,N,645
1996,10,4,258,BRG,HKL,Y,636
1996,10,4,258,OLA,TWL,N,20
1996,10,4,258,MRO,HKL,N,386
1996,10,4,258,OSF,HKL,N,170
1996,10,4,258,MRO,HKL,Y,373
1996,10,4,258,MNT,HKL,N,110
1996,10,4,258,OSF,HKL,Y,240
1996,10,4,258,CRS,HKL,N,726
1996,10,4,258,MRO,FPT,Y,2
1996,10,4,258,ERK,HKL,N,6
1996,10,4,258,BDG,HKL,N,84
1996,10,4,258,BRG,FPT,N,12
1996,11,4,258,MNT,HKL,N,151
1996,11,4,258,BDG,HKL,N,30
1996,11,4,258,MRO,HKL,N,482
1996,11,4,258,MRO,HKL,Y,670
1996,11,4,258,BRG,HKL,Y,504
1996,11,4,258,CRS,HKL,N,145
1996,11,4,258,ERK,HKL,N,7
1996,11,4,258,BRG,HKL,N,48
1996,11,4,258,OSF,HKL,Y,184
1996,11,4,258,OSF,HKL,N,25
1996,12,4,258,OSF,HKL,N,82
1996,12,4,258,ERK,HKL,N,3
1996,12,4,258,BRG,HKL,N,3
1996,12,4,258,MRO,HKL,Y,708
1996,12,4,258,OSB,TWL,Y,30
1996,12,4,258,BRG,HKL,Y,680
1996,12,4,258,BDG,HKL,N,92
1996,12,4,258,MRO,HKL,N,644
1996,12,4,258,MNT,HKL,Y,619
1996,12,4,258,MNT,HKL,N,177
1997,1,1,258,OSF,HKL,Y,2
1997,1,1,258,MRO,HKL,Y,1
1997,1,1,258,MNT,HKL,N,238
1997,1,1,258,MRO,HKL,N,159
1997,1,1,258,BRG,HKL,N,52
1997,1,1,258,CRS,HKL,N,79
1997,1,1,258,BRG,HKL,Y,339
1997,1,1,258,CRS,HKL,Y,92
1997,1,1,258,OSF,HKL,N,23
1997,2,1,258,BRG,HKL,Y,234
1997,2,1,258,MNT,FPT,N,155
1997,2,1,258,OSF,HKL,Y,4
1997,2,1,258,CRS,HKL,N,510
1997,2,1,258,BRG,TWL,N,51
1997,2,1,258,MNT,HKL,N,60
1997,2,1,258,OSF,TWL,N,10
1997,2,1,258,BRG,HKL,N,68
1997,2,1,258,OSF,HKL,N,157
1997,2,1,258,ERK,HKL,N,8
1997,2,1,258,CRS,HKL,Y,1007
1997,3,1,258,OSF,HKL,N,174
1997,3,1,258,BDG,HKL,N,40
1997,3,1,258,BRG,HKL,Y,232
1997,3,1,258,CRS,HKL,Y,384
1997,3,1,258,ERK,HKL,N,7
1997,3,1,258,BRG,HKL,N,365
1997,3,1,258,MNT,FPT,N,31
1997,3,1,258,CRS,HKL,N,239
1997,3,1,258,ERK,HKL,Y,25
1997,3,1,258,OSF,TWL,N,19
1997,3,1,258,BRG,FPT,Y,28
1997,3,1,258,MNT,HKL,N,121
1997,4,2,258,CRS,HKL,N,122
1997,4,2,258,BRG,HKL,N,1357
1997,4,2,258,ERK,HKL,N,16
1997,4,2,258,BRG,HKL,Y,389
1997,4,2,258,CRS,HKL,Y,318
1997,4,2,258,OSF,HKL,Y,3
1997,4,2,258,MNT,FPT,N,148
1997,4,2,258,ERK,HKL,Y,28
1997,4,2,258,OSF,FPT,Y,8
1997,4,2,258,MNT,HKL,N,48
1997,4,2,258,OSF,HKL,N,80
1997,5,2,258,CRS,HKL,N,389
1997,5,2,258,CRS,HKL,Y,680
1997,5,2,258,OSF,HKL,Y,256
1997,5,2,258,MNT,FPT,N,60
1997,5,2,258,ERK,HKL,N,49
1997,5,2,258,BRG,FPT,Y,23
1997,5,2,258,MRO,HKL,Y,4
1997,5,2,258,OSF,HKL,N,305
1997,5,2,258,OSF,TWL,Y,7
1997,5,2,258,BRG,HKL,Y,832
1997,5,2,258,BRG,HKL,N,1492
1997,5,2,258,MNT,HKL,N,131
1997,6,2,258,BDG,HKL,N,7
1997,6,2,258,MRO,HKL,N,6
1997,6,2,258,ERK,HKL,N,40
1997,6,2,258,CRS,HKL,Y,524
1997,6,2,258,OSF,HKL,N,202
1997,6,2,258,CRS,HKL,N,154
1997,6,2,258,OSF,HKL,Y,11
1997,6,2,258,BDG,HKL,Y,1
1997,6,2,258,BRG,HKL,Y,319
1997,6,2,258,BRG,HKL,N,2168
1997,6,2,258,MNT,HKL,N,57
1997,7,3,258,MRO,HKL,N,5
1997,7,3,258,OSF,HKL,Y,497
1997,7,3,258,ERK,HKL,N,286
1997,7,3,258,ERK,HKL,Y,32
1997,7,3,258,CRS,HKL,N,76
1997,7,3,258,BRG,HKL,N,4082
1997,7,3,258,MNT,HKL,N,132
1997,7,3,258,BRG,HKL,Y,1683
1997,7,3,258,OSF,HKL,N,454
1997,7,3,258,BDG,HKL,Y,268
1997,7,3,258,CRS,HKL,Y,221
1997,8,3,258,OSF,HKL,N,921
1997,8,3,258,ERK,HKL,N,57
1997,8,3,258,BDG,HKL,Y,65
1997,8,3,258,BRG,HKL,N,6018
1997,8,3,258,OSF,HKL,Y,668
1997,8,3,258,BRG,HKL,Y,2469
1997,8,3,258,CRS,HKL,N,141
1997,8,3,258,CRS,HKL,Y,292
1997,8,3,258,MRO,HKL,Y,962
1997,8,3,258,MNT,HKL,N,241
1997,9,3,258,MNT,HKL,N,451
1997,9,3,258,CRS,HKL,N,205
1997,9,3,258,ERK,HKL,N,1294
1997,9,3,258,OSF,HKL,Y,408
1997,9,3,258,BRG,HKL,Y,1577
1997,9,3,258,OSF,HKL,N,857
1997,9,3,258,BRG,HKL,N,591
1997,9,3,258,MNT,FPT,N,10
1997,9,3,258,BDG,HKL,Y,48
1997,10,4,258,MNT,FPT,N,57
1997,10,4,258,OSF,HKL,Y,764
1997,10,4,258,BDG,HKL,Y,20
1997,10,4,258,OSF,TWL,N,11
1997,10,4,258,MNT,HKL,N,380
1997,10,4,258,BRG,FPT,Y,45
1997,10,4,258,BRG,HKL,N,1597
1997,10,4,258,OSB,HKL,Y,41
1997,10,4,258,ERK,HKL,N,52
1997,10,4,258,CRS,HKL,N,416
1997,10,4,258,BRG,HKL,Y,627
1997,10,4,258,CRS,HKL,Y,314
1997,10,4,258,OSB,FPT,Y,12
1997,10,4,258,OSF,HKL,N,358
1997,10,4,258,BDG,HKL,N,7
1997,11,4,258,OSF,TWL,N,3
1997,11,4,258,CRS,HKL,Y,20
1997,11,4,258,OSF,HKL,N,209
1997,11,4,258,BRG,HKL,Y,406
1997,11,4,258,OSF,HKL,Y,63
1997,11,4,258,CRS,HKL,N,213
1997,11,4,258,BRG,FPT,Y,6
1997,11,4,258,BRG,HKL,N,108
1997,11,4,258,BDG,HKL,Y,3
1997,11,4,258,MNT,HKL,N,344
1997,12,4,258,BRG,HKL,Y,383
1997,12,4,258,MNT,HKL,N,627
1997,12,4,258,BRG,FPT,Y,12
1997,12,4,258,OSF,TWL,N,2
1997,12,4,258,OSF,HKL,N,158
1997,12,4,258,BRG,HKL,N,58
1997,12,4,258,MNT,FPT,N,122
1997,12,4,258,BDG,HKL,Y,9
1997,12,4,258,OSF,HKL,Y,280
1998,1,1,258,MNT,HKL,N,460
1998,1,1,258,OSF,HKL,N,69
1998,1,1,258,BRG,HKL,Y,131
1998,1,1,258,CRS,HKL,Y,5
1998,1,1,258,BDG,HKL,N,8
1998,1,1,258,ERK,HKL,N,25
1998,2,1,258,OSF,TWL,N,2
1998,2,1,258,BRG,HKL,Y,48
1998,2,1,258,ERK,HKL,Y,4
1998,2,1,258,OSF,HKL,N,33
1998,3,1,258,OSF,TWL,N,1
1998,3,1,258,CRS,HKL,Y,123
1998,3,1,258,MNT,HKL,N,439
1998,3,1,258,OSF,HKL,Y,120
1998,3,1,258,BDG,HKL,Y,20
1998,3,1,258,BRG,HKL,Y,455
1998,3,1,258,MNT,TWL,N,12
1998,3,1,258,BRG,HKL,N,26
1998,3,1,258,CRS,HKL,N,35
1998,3,1,258,OSF,HKL,N,20
1998,4,2,258,CRS,FPT,Y,29
1998,4,2,258,BRG,HKL,N,134
1998,4,2,258,OSF,HKL,N,97
1998,4,2,258,BRG,FPT,Y,1
1998,4,2,258,BDG,HKL,N,34
1998,4,2,258,BRG,HKL,Y,696
1998,4,2,258,OSF,HKL,Y,300
1998,4,2,258,CRS,HKL,N,68
1998,4,2,258,MNT,HKL,N,62
1998,4,2,258,BDG,HKL,Y,12
1998,4,2,258,ERK,HKL,N,86
1998,4,2,258,MRO,HKL,Y,4
1998,4,2,258,CRS,HKL,Y,222
1998,5,2,258,OSF,HKL,Y,150
1998,5,2,258,BDG,HKL,Y,71
1998,5,2,258,BRG,HKL,N,136
1998,5,2,258,CRS,HKL,N,199
1998,5,2,258,CRS,HKL,Y,247
1998,5,2,258,BRG,HKL,Y,190
1998,5,2,258,OSF,HKL,N,47
1998,5,2,258,ERK,HKL,N,145
1998,5,2,258,ERK,HKL,Y,6
1998,6,2,258,OSF,HKL,Y,145
1998,6,2,258,ERK,HKL,Y,30
1998,6,2,258,BDG,HKL,Y,305
1998,6,2,258,ERK,HKL,N,44
1998,6,2,258,BRG,HKL,Y,216
1998,6,2,258,CRS,HKL,N,98
1998,6,2,258,BRG,HKL,N,1085
1998,6,2,258,MRO,HKL,Y,1
1998,6,2,258,CRS,HKL,Y,62
1998,6,2,258,OSF,HKL,N,2
1998,7,3,258,OSF,HKL,Y,420
1998,7,3,258,BRG,FPT,Y,8
1998,7,3,258,BRG,FPT,N,1
1998,7,3,258,BDG,HKL,Y,156
1998,7,3,258,BRG,HKL,N,384
1998,7,3,258,BDG,HKL,N,175
1998,7,3,258,ERK,HKL,N,40
1998,7,3,258,BRG,HKL,Y,1037
1998,7,3,258,CRS,HKL,N,302
1998,7,3,258,MNT,FPT,Y,2
1998,7,3,258,OSF,HKL,N,330
1998,7,3,258,CRS,HKL,Y,444
1998,8,3,258,BDG,HKL,N,36
1998,8,3,258,BRG,HKL,N,269
1998,8,3,258,BRG,HKL,Y,1196
1998,8,3,258,MNT,HKL,N,10
1998,8,3,258,MRO,HKL,Y,2
1998,8,3,258,ERK,HKL,N,1124
1998,8,3,258,OSF,TWL,N,14
1998,8,3,258,OSF,HKL,Y,302
1998,8,3,258,BDG,HKL,Y,130
1998,8,3,258,OSF,HKL,N,57
1998,8,3,258,CRS,HKL,N,40
1998,8,3,258,CRS,HKL,Y,442
1998,9,3,258,OSF,HKL,N,19
1998,9,3,258,BDG,HKL,N,74
1998,9,3,258,OSF,HKL,Y,77
1998,9,3,258,OSF,TWL,N,306
1998,9,3,258,BRG,HKL,Y,1939
1998,9,3,258,BDG,HKL,Y,17
1998,9,3,258,CRS,HKL,N,35
1998,9,3,258,BRG,HKL,N,1013
1998,9,3,258,CRS,HKL,Y,136
1998,9,3,258,ERK,HKL,N,657
1998,9,3,258,OSF,TWL,Y,1
1998,10,4,258,OSF,HKL,N,116
1998,10,4,258,CRS,HKL,N,99
1998,10,4,258,ERK,HKL,Y,71
1998,10,4,258,OSF,HKL,Y,65
1998,10,4,258,BRG,HKL,Y,1643
1998,10,4,258,CRS,HKL,Y,18
1998,10,4,258,BDG,HKL,N,108
1998,10,4,258,BDG,HKL,Y,69
1998,10,4,258,ERK,HKL,N,66
1998,10,4,258,BRG,HKL,N,166
1998,11,4,258,ERK,HKL,N,67
1998,11,4,258,OSF,TWL,N,51
1998,11,4,258,OSF,HKL,N,6
1998,11,4,258,BRG,HKL,N,12
1998,11,4,258,OSF,HKL,Y,14
1998,11,4,258,BDG,HKL,N,155
1998,11,4,258,BRG,HKL,Y,344
1998,11,4,258,BDG,HKL,Y,1
1998,12,4,258,OSF,TWL,N,8
1998,12,4,258,OSF,HKL,N,16
1998,12,4,258,OSB,HKL,Y,8
1998,12,4,258,BDG,HKL,Y,11
1998,12,4,258,BRG,HKL,N,63
1998,12,4,258,BRG,HKL,Y,280
1998,12,4,258,OSF,HKL,Y,240
1998,12,4,258,ERK,HKL,N,55
1998,12,4,258,BDG,HKL,N,49
1999,1,1,258,MRO,HKL,Y,26
1999,1,1,258,BDG,HKL,N,8
1999,1,1,258,MNT,HKL,Y,2
1999,1,1,258,BDG,HKL,Y,12
1999,1,1,258,CRS,HKL,Y,24
1999,1,1,258,CRS,HKL,N,2
1999,1,1,258,ERK,HKL,N,30
1999,1,1,258,BRG,HKL,N,39
1999,1,1,258,BRG,HKL,Y,329
1999,2,1,258,MRO,HKL,Y,3
1999,2,1,258,BRG,HKL,Y,94
1999,2,1,258,BDG,HKL,N,66
1999,2,1,258,ERK,HKL,N,25
1999,2,1,258,OSF,TWL,N,19
1999,2,1,258,BDG,HKL,Y,14
1999,3,1,258,OSF,HKL,Y,4
1999,3,1,258,OSF,HKL,N,55
1999,3,1,258,BDG,HKL,Y,44
1999,3,1,258,ERK,HKL,N,50
1999,3,1,258,BRG,HKL,Y,66
1999,3,1,258,MRO,HKL,Y,3
1999,3,1,258,CRS,HKL,N,4
1999,4,2,258,BRG,HKL,N,98
1999,4,2,258,CRS,HKL,N,28
1999,4,2,258,BDG,HKL,Y,39
1999,4,2,258,BDG,HKL,N,8
1999,4,2,258,OSF,HKL,N,47
1999,4,2,258,CRS,HKL,Y,133
1999,4,2,258,MRO,HKL,Y,6
1999,4,2,258,BRG,HKL,Y,842
1999,4,2,258,ERK,HKL,N,50
1999,5,2,258,BDG,HKL,Y,7
1999,5,2,258,ERK,HKL,Y,62
1999,5,2,258,MNT,HKL,N,1
1999,5,2,258,OSF,HKL,N,1
1999,5,2,258,OSF,HKL,Y,53
1999,5,2,258,MNT,HKL,Y,1
1999,5,2,258,CRS,HKL,Y,180
1999,5,2,258,BRG,HKL,N,6
1999,5,2,258,ERK,HKL,N,49
1999,5,2,258,BRG,HKL,Y,401
1999,5,2,258,CRS,HKL,N,33
1999,6,2,258,MNT,FPT,Y,5
1999,6,2,258,BDG,HKL,Y,1
1999,6,2,258,ERK,HKL,N,20
1999,6,2,258,OSF,HKL,Y,101
1999,6,2,258,MNT,FPT,N,1
1999,6,2,258,ERK,HKL,Y,20
1999,6,2,258,BDG,HKL,N,1
1999,6,2,258,CRS,HKL,N,157
1999,6,2,258,BRG,HKL,Y,451
1999,6,2,258,BRG,HKL,N,198
1999,6,2,258,CRS,HKL,Y,541
1999,6,2,258,OSF,HKL,N,84
1999,7,3,258,OSF,HKL,N,29
1999,7,3,258,BRG,HKL,Y,1453
1999,7,3,258,MNT,HKL,Y,47
1999,7,3,258,ERK,HKL,N,98
1999,7,3,258,OSF,HKL,Y,50
1999,7,3,258,ERK,FPT,N,3
1999,7,3,258,BDG,HKL,N,12
1999,7,3,258,MNT,FPT,Y,3
1999,7,3,258,MNT,HKL,N,1
1999,7,3,258,CRS,HKL,N,157
1999,7,3,258,MRO,HKL,Y,2
1999,7,3,258,CRS,HKL,Y,429
1999,7,3,258,BDG,HKL,Y,9
1999,7,3,258,ERK,HKL,Y,73
1999,7,3,258,BRG,OTH,Y,42
1999,7,3,258,BRG,HKL,N,232
1999,8,3,258,CRS,HKL,N,225
1999,8,3,258,ERK,HKL,Y,17
1999,8,3,258,OSF,HKL,Y,33
1999,8,3,258,CRS,HKL,Y,1188
1999,8,3,258,BRG,HKL,Y,1012
1999,8,3,258,BDG,HKL,N,25
1999,8,3,258,MRO,HKL,Y,6
1999,8,3,258,MNT,FPT,Y,6
1999,8,3,258,MNT,HKL,Y,8
1999,8,3,258,CRS,FPT,Y,3
1999,8,3,258,BDG,HKL,Y,3
1999,8,3,258,BRG,HKL,N,159
1999,8,3,258,ERK,HKL,N,78
1999,9,3,258,MNT,FPT,Y,8
1999,9,3,258,MRO,HKL,Y,6
1999,9,3,258,ERK,HKL,N,130
1999,9,3,258,MNT,HKL,N,6
1999,9,3,258,CRS,HKL,N,40
1999,9,3,258,ERK,HKL,Y,232
1999,9,3,258,OSB,HKL,Y,107
1999,9,3,258,BDG,HKL,Y,10
1999,9,3,258,OSF,HKL,Y,63
1999,9,3,258,BRG,HKL,N,80
1999,9,3,258,OSF,HKL,N,10
1999,9,3,258,BDG,HKL,N,122
1999,9,3,258,BRG,HKL,Y,980
1999,9,3,258,CRS,HKL,Y,233
1999,9,3,258,MNT,HKL,Y,64
1999,10,4,258,MRO,HKL,Y,8
1999,10,4,258,BDG,HKL,N,2
1999,10,4,258,MNT,HKL,Y,12
1999,10,4,258,BDG,HKL,Y,75
1999,10,4,258,CRS,HKL,Y,388
1999,10,4,258,CRS,HKL,N,96
1999,10,4,258,OSF,HKL,Y,21
1999,10,4,258,BRG,HKL,N,84
1999,10,4,258,OSF,HKL,N,97
1999,10,4,258,BRG,FPT,Y,8
1999,10,4,258,BRG,HKL,Y,502
1999,10,4,258,MNT,HKL,N,3
1999,10,4,258,ERK,HKL,Y,12
1999,11,4,258,MRO,FPT,Y,2
1999,11,4,258,OLA,HKL,Y,24
1999,11,4,258,BRG,FPT,Y,16
1999,11,4,258,ERK,HKL,N,30
1999,11,4,258,ERK,HKL,Y,7
1999,11,4,258,MRO,HKL,N,50
1999,11,4,258,BDG,HKL,N,10
1999,11,4,258,BRG,HKL,Y,195
1999,11,4,258,BRG,HKL,N,35
1999,11,4,258,MNT,HKL,Y,9
1999,12,4,258,ERK,HKL,N,25
1999,12,4,258,OSB,HKL,Y,80
1999,12,4,258,CRS,HKL,Y,22
1999,12,4,258,BRG,HKL,N,6
1999,12,4,258,BRG,FPT,Y,24
1999,12,4,258,BRG,HKL,Y,240
1999,12,4,258,MNT,HKL,Y,4
1999,12,4,258,OSF,HKL,Y,6
1999,12,4,258,MRO,HKL,N,87
1999,12,4,258,OSF,HKL,N,46
1999,12,4,258,OSB,HKL,N,167
1999,12,4,258,BDG,HKL,N,6
1999,12,4,258,MRO,FPT,Y,6
1999,12,4,258,MRO,HKL,Y,9
1999,12,4,258,BDG,HKL,Y,25
2000,1,1,258,OSF,HKL,Y,18
2000,1,1,258,MNT,HKL,N,1
2000,1,1,258,ERK,HKL,N,44
2000,1,1,258,BRG,HKL,N,8
2000,1,1,258,BDG,HKL,N,13
2000,1,1,258,CRS,HKL,N,6
2000,1,1,258,CRS,HKL,Y,132
2000,1,1,258,OSF,HKL,N,5
2000,1,1,258,MNT,HKL,Y,8
2000,1,1,258,BDG,HKL,Y,50
2000,1,1,258,BRG,HKL,Y,301
2000,2,1,258,CRS,HKL,N,19
2000,2,1,258,ERK,HKL,N,25
2000,2,1,258,BRG,HKL,N,7
2000,2,1,258,BRG,HKL,Y,50
2000,2,1,258,CRS,HKL,Y,47
2000,2,1,258,BDG,HKL,N,2
2000,3,1,258,CRS,FPT,Y,9
2000,3,1,258,ERK,HKL,Y,70
2000,3,1,258,MRO,HKL,Y,20
2000,3,1,258,ERK,HKL,N,70
2000,3,1,258,CRS,HKL,Y,26
2000,3,1,258,BRG,HKL,N,108
2000,3,1,258,MRO,HKL,N,12
2000,3,1,258,CRS,HKL,N,2
2000,4,2,258,MRO,HKL,N,2
2000,4,2,258,CRS,FPT,N,2
2000,4,2,258,ERK,HKL,Y,52
2000,4,2,258,CRS,HKL,Y,315
2000,4,2,258,CRS,HKL,N,48
2000,4,2,258,MRO,HKL,Y,10
2000,4,2,258,ERK,HKL,N,4
2000,4,2,258,BRG,HKL,Y,7
2000,5,2,258,MNT,HKL,Y,64
2000,5,2,258,MRO,HKL,Y,3
2000,5,2,258,CRS,HKL,Y,363
2000,5,2,258,ERK,HKL,Y,31
2000,5,2,258,ERK,HKL,N,38
2000,5,2,258,BRG,HKL,Y,199
2000,5,2,258,BRG,HKL,N,61
2000,5,2,258,OSF,HKL,N,114
2000,5,2,258,BRG,FPT,Y,8
2000,5,2,258,MNT,FPT,Y,4
2000,5,2,258,CRS,HKL,N,53
2000,6,2,258,CRS,HKL,N,47
2000,6,2,258,BRG,FPT,Y,15
2000,6,2,258,MNT,HKL,Y,76
2000,6,2,258,BRG,HKL,Y,474
2000,6,2,258,OSF,HKL,N,18
2000,6,2,258,ERK,HKL,N,95
2000,6,2,258,CRS,HKL,Y,274
2000,6,2,258,MRO,FPT,Y,2
2000,6,2,258,ERK,HKL,Y,200
2000,6,2,258,OSF,HKL,Y,93
2000,6,2,258,BRG,HKL,N,8
2000,6,2,258,BDG,HKL,N,26
2000,6,2,258,MNT,FPT,Y,2
2000,6,2,258,BDG,HKL,Y,4
2000,6,2,258,MRO,HKL,Y,17
2000,7,3,258,CRS,FPT,N,7
2000,7,3,258,OSF,HKL,Y,12
2000,7,3,258,ERK,HKL,Y,23
2000,7,3,258,BRG,HKL,Y,705
2000,7,3,258,CRS,HKL,N,160
2000,7,3,258,CRS,HKL,Y,804
2000,7,3,258,CRS,FPT,Y,18
2000,7,3,258,BRG,OTH,Y,82
2000,7,3,258,MNT,FPT,Y,1
2000,7,3,258,BDG,HKL,N,1
2000,7,3,258,BRG,FPT,N,2
2000,7,3,258,BDG,HKL,Y,5
2000,7,3,258,MNT,HKL,N,11
2000,7,3,258,BRG,FPT,Y,35
2000,7,3,258,OSF,HKL,N,94
2000,7,3,258,MRO,HKL,N,38
2000,7,3,258,ERK,HKL,N,51
2000,7,3,258,MRO,HKL,Y,19
2000,7,3,258,BRG,HKL,N,2
2000,8,3,258,OSF,HKL,Y,63
2000,8,3,258,BRG,OTH,Y,83
2000,8,3,258,BDG,HKL,Y,68
2000,8,3,258,BRG,HKL,Y,306
2000,8,3,258,OSF,HKL,N,150
2000,8,3,258,BRG,FPT,Y,18
2000,8,3,258,MRO,HKL,Y,31
2000,8,3,258,BDG,HKL,N,34
2000,8,3,258,MNT,HKL,N,2
2000,8,3,258,MNT,FPT,Y,4
2000,8,3,258,BDG,FPT,Y,2
2000,8,3,258,MNT,HKL,Y,8
2000,8,3,258,CRS,HKL,N,224
2000,8,3,258,MRO,TWL,N,40
2000,8,3,258,BRG,HKL,N,129
2000,8,3,258,CRS,HKL,Y,882
2000,8,3,258,CRS,FPT,Y,11
2000,8,3,258,ERK,HKL,N,35
2000,9,3,258,BRG,FPT,N,4
2000,9,3,258,OSF,HKL,Y,169
2000,9,3,258,BDG,HKL,N,10
2000,9,3,258,MRO,HKL,Y,16
2000,9,3,258,BDG,HKL,Y,40
2000,9,3,258,BRG,FPT,Y,40
2000,9,3,258,BRG,OTH,N,6
2000,9,3,258,BRG,OTH,Y,115
2000,9,3,258,BRG,HKL,N,19
2000,9,3,258,BRG,HKL,Y,481
2000,9,3,258,CRS,HKL,N,156
2000,9,3,258,OSF,HKL,N,217
2000,9,3,258,CRS,HKL,Y,682
2000,9,3,258,CRS,FPT,Y,15
2000,9,3,258,MNT,HKL,Y,11
2000,10,4,258,OSF,HKL,Y,50
2000,10,4,258,MNT,FPT,Y,1
2000,10,4,258,BRG,FPT,Y,47
2000,10,4,258,ERK,HKL,N,25
2000,10,4,258,BRG,HKL,N,111
2000,10,4,258,MRO,HKL,Y,21
2000,10,4,258,BDG,HKL,N,13
2000,10,4,258,CRS,FPT,N,2
2000,10,4,258,CRS,HKL,N,52
2000,10,4,258,CRS,HKL,Y,254
2000,10,4,258,OSF,HKL,N,53
2000,10,4,258,MNT,HKL,Y,22
2000,10,4,258,BDG,HKL,Y,42
2000,10,4,258,BRG,HKL,Y,375
2000,10,4,258,ERK,HKL,Y,121
2000,11,4,258,ERK,HKL,Y,142
2000,11,4,258,BDG,HKL,Y,34
2000,11,4,258,BRG,HKL,Y,210
2000,11,4,258,ERK,HKL,N,15
2000,11,4,258,OSF,HKL,N,66
2000,11,4,258,BRG,FPT,Y,17
2000,11,4,258,OSF,HKL,Y,153
2000,11,4,258,CRS,HKL,Y,65
2000,11,4,258,MRO,HKL,Y,20
2000,11,4,258,MNT,HKL,Y,20
2000,11,4,258,CRS,HKL,N,30
2000,12,4,258,MNT,HKL,N,63
2000,12,4,258,BDG,HKL,Y,4
2000,12,4,258,MNT,HKL,Y,6
2000,12,4,258,ERK,HKL,N,60
2000,12,4,258,CRS,HKL,Y,40
2000,12,4,258,MRO,HKL,N,46
2000,12,4,258,BRG,FPT,Y,8
2000,12,4,258,BRG,HKL,N,1
2000,12,4,258,CRS,HKL,N,31
2000,12,4,258,OSF,HKL,N,14
2000,12,4,258,BRG,HKL,Y,89
2000,12,4,258,MRO,HKL,Y,48
2000,12,4,258,OSF,HKL,Y,163
2001,1,1,258,CRS,HKL,N,13
2001,1,1,258,OSF,HKL,Y,12
2001,1,1,258,MRO,FPT,Y,2
2001,1,1,258,CRS,HKL,Y,51
2001,1,1,258,MRO,HKL,Y,23
2001,1,1,258,OSF,HKL,N,9
2001,1,1,258,MNT,HKL,Y,23
2001,1,1,258,BRG,FPT,Y,17
2001,1,1,258,ERK,HKL,Y,17
2001,1,1,258,BRG,HKL,Y,70
2001,1,1,258,ERK,HKL,N,36
2001,2,1,258,BDG,HKL,Y,20
2001,2,1,258,BRG,HKL,N,5
2001,2,1,258,ERK,HKL,N,45
2001,2,1,258,MRO,HKL,Y,14
2001,2,1,258,MNT,HKL,Y,27
2001,2,1,258,OSF,HKL,Y,57
2001,2,1,258,BRG,FPT,Y,9
2001,2,1,258,ERK,HKL,Y,107
2001,2,1,258,BRG,HKL,Y,77
2001,2,1,258,CRS,HKL,Y,55
2001,2,1,258,BDG,HKL,N,6
2001,2,1,258,CRS,HKL,N,21
2001,2,1,258,MRO,HKL,N,2
2001,2,1,258,OSF,HKL,N,82
2001,3,1,258,CRS,HKL,Y,207
2001,3,1,258,OSF,HKL,N,16
2001,3,1,258,ERK,HKL,Y,383
2001,3,1,258,BRG,HKL,Y,172
2001,3,1,258,BRG,HKL,N,28
2001,3,1,258,MNT,HKL,Y,5
2001,3,1,258,ERK,HKL,N,41
2001,3,1,258,CRS,HKL,N,54
2001,4,2,258,ERK,HKL,Y,219
2001,4,2,258,CRS,HKL,N,45
2001,4,2,258,CRS,HKL,Y,165
2001,4,2,258,BRG,OTH,N,2
2001,4,2,258,BRG,OTH,Y,9
2001,4,2,258,OSD,HKL,Y,1
2001,4,2,258,BRG,HKL,Y,8
2001,4,2,258,ERK,HKL,N,63
2001,5,2,258,MNT,HKL,Y,3
2001,5,2,258,MRO,HKL,Y,24
2001,5,2,258,BRG,FPT,Y,10
2001,5,2,258,CRS,HKL,N,41
2001,5,2,258,OSF,HKL,Y,66
2001,5,2,258,ERK,HKL,N,127
2001,5,2,258,BRG,OTH,Y,9
2001,5,2,258,OSF,HKL,N,30
2001,5,2,258,CRS,HKL,Y,170
2001,5,2,258,BDG,HKL,Y,21
2001,5,2,258,BDG,HKL,N,7
2001,5,2,258,BRG,FPT,N,1
2001,5,2,258,ERK,HKL,Y,121
2001,5,2,258,MNT,HKL,N,2
2001,5,2,258,BRG,HKL,Y,353
2001,5,2,258,BRG,HKL,N,8
2001,6,2,258,OSF,HKL,Y,38
2001,6,2,258,CRS,HKL,Y,312
2001,6,2,258,BRG,HKL,Y,156
2001,6,2,258,ERK,TWL,N,126
2001,6,2,258,BDG,HKL,N,6
2001,6,2,258,ERK,HKL,N,14
2001,6,2,258,OSF,HKL,N,41
2001,6,2,258,BRG,OTH,Y,13
2001,6,2,258,MRO,HKL,Y,8
2001,6,2,258,ERK,MDT,N,58
2001,6,2,258,CRS,HKL,N,61
2001,6,2,258,CRS,TWL,N,44
2001,6,2,258,MNT,HKL,Y,71
2001,6,2,258,MRO,HKL,N,6
2001,6,2,258,BRG,HKL,N,3
2001,6,2,258,MNT,HKL,N,53
2001,7,3,258,MRO,HKL,Y,16
2001,7,3,258,ERK,HKL,N,30
2001,7,3,258,BRG,HKL,N,14
2001,7,3,258,BRG,FPT,Y,23
2001,7,3,258,CRS,HKL,Y,161
2001,7,3,258,MNT,HKL,N,139
