"","sampleNumber","clusterNumber","species","weight","year","qtr","calPort","portComplex","gearGroup","marketCategory","totalWeight","live"
"20422","198704915",2,"CLPR",19,1987,4,"SF","OSF","TWL",250,31789,"N"
"20423","198704916",1,"BCAC",8,1987,4,"SF","OSF","TWL",250,25479,"N"
"20424","198704916",1,"CLPR",46,1987,4,"SF","OSF","TWL",250,25479,"N"
"20425","198704916",2,"BCAC",5,1987,4,"SF","OSF","TWL",250,25479,"N"
"20426","198704916",2,"CLPR",46,1987,4,"SF","OSF","TWL",250,25479,"N"
"20427","198704917",1,"BCAC",15,1987,4,"SF","OSF","TWL",250,32767,"N"
"20428","198704917",1,"CLPR",36,1987,4,"SF","OSF","TWL",250,32767,"N"
"20429","198704917",2,"BANK",2,1987,4,"SF","OSF","TWL",250,32767,"N"
"20430","198704917",2,"BCAC",21,1987,4,"SF","OSF","TWL",250,32767,"N"
"20431","198704917",2,"CLPR",28,1987,4,"SF","OSF","TWL",250,32767,"N"
"20432","198704918",1,"BCAC",49,1987,4,"SF","OSF","NET",956,2405,"N"
"20433","198704918",2,"BANK",24,1987,4,"SF","OSF","NET",956,2405,"N"
"20434","198704918",2,"BCAC",24,1987,4,"SF","OSF","NET",956,2405,"N"
"20435","198704919",1,"BCAC",6,1987,4,"SF","OSF","NET",250,1300,"N"
"20436","198704919",1,"CLPR",43,1987,4,"SF","OSF","NET",250,1300,"N"
"20437","198704919",2,"CLPR",47,1987,4,"SF","OSF","NET",250,1300,"N"
"20438","198704920",1,"BCAC",27,1987,4,"SF","OSF","TWL",250,30584,"N"
"20439","198704920",1,"CLPR",23,1987,4,"SF","OSF","TWL",250,30584,"N"
"20440","198704920",2,"BCAC",26,1987,4,"SF","OSF","TWL",250,30584,"N"
"20441","198704920",2,"CLPR",24,1987,4,"SF","OSF","TWL",250,30584,"N"
"20442","198704921",1,"BANK",47,1987,4,"SF","OSF","NET",250,1765,"N"
"20443","198704921",2,"BANK",19,1987,4,"SF","OSF","NET",250,1765,"N"
"20444","198704921",2,"CLPR",23,1987,4,"SF","OSF","NET",250,1765,"N"
"20445","198704921",2,"WDOW",8,1987,4,"SF","OSF","NET",250,1765,"N"
"20446","198704922",1,"WDOW",49,1987,4,"SF","OSF","NET",269,909,"N"
"20447","198704922",2,"BCAC",48,1987,4,"SF","OSF","NET",269,909,"N"
"20448","198704923",1,"WDOW",48,1987,4,"SF","OSF","NET",269,1245,"N"
"20449","198704923",2,"BCAC",48,1987,4,"SF","OSF","NET",269,1245,"N"
"20450","198704924",1,"BANK",8,1987,4,"SF","OSF","TWL",250,23846,"N"
"20451","198704924",1,"BCAC",6,1987,4,"SF","OSF","TWL",250,23846,"N"
"20452","198704924",1,"CLPR",33,1987,4,"SF","OSF","TWL",250,23846,"N"
"20453","198704924",2,"BCAC",16,1987,4,"SF","OSF","TWL",250,23846,"N"
"20454","198704924",2,"CLPR",31,1987,4,"SF","OSF","TWL",250,23846,"N"
"20455","198704925",1,"BCAC",5,1987,4,"SF","OSF","TWL",250,30465,"N"
"20456","198704925",1,"CLPR",43,1987,4,"SF","OSF","TWL",250,30465,"N"
"20457","198704925",2,"BCAC",8,1987,4,"SF","OSF","TWL",250,30465,"N"
"20458","198704925",2,"CLPR",42,1987,4,"SF","OSF","TWL",250,30465,"N"
"20459","198705152",1,"BCAC",36,1987,1,"MRO","MRO","TWL",250,6681,"N"
"20460","198705152",1,"CLPR",16,1987,1,"MRO","MRO","TWL",250,6681,"N"
"20461","198705152",1,"GSRK",1,1987,1,"MRO","MRO","TWL",250,6681,"N"
"20462","198705152",2,"BCAC",31,1987,1,"MRO","MRO","TWL",250,6681,"N"
"20463","198705152",2,"CLPR",17,1987,1,"MRO","MRO","TWL",250,6681,"N"
"20464","198705153",1,"BANK",46,1987,1,"MRO","MRO","TWL",250,3044,"N"
"20465","198705153",2,"BANK",45,1987,1,"MRO","MRO","TWL",250,3044,"N"
"20466","198705154",1,"BANK",36,1987,1,"MRO","MRO","NET",250,3264,"N"
"20467","198705154",1,"BCAC",5,1987,1,"MRO","MRO","NET",250,3264,"N"
"20468","198705154",1,"CLPR",11,1987,1,"MRO","MRO","NET",250,3264,"N"
"20469","198705154",2,"BANK",8,1987,1,"MRO","MRO","NET",250,3264,"N"
"20470","198705154",2,"BCAC",26,1987,1,"MRO","MRO","NET",250,3264,"N"
"20471","198705154",2,"CLPR",4,1987,1,"MRO","MRO","NET",250,3264,"N"
"20472","198705154",2,"WDOW",7,1987,1,"MRO","MRO","NET",250,3264,"N"
"20473","198705155",1,"BCAC",18,1987,1,"MRO","MRO","TWL",956,5093,"N"
"20474","198705155",1,"CLPR",29,1987,1,"MRO","MRO","TWL",956,5093,"N"
"20475","198705155",2,"BCAC",25,1987,1,"MRO","MRO","TWL",956,5093,"N"
"20476","198705155",2,"CLPR",20,1987,1,"MRO","MRO","TWL",956,5093,"N"
"20477","198705155",2,"GSPT",2,1987,1,"MRO","MRO","TWL",956,5093,"N"
"20478","198705648",1,"BANK",10,1987,1,"SP","OLA","NET",956,812,"N"
"20479","198705648",1,"BCAC",36,1987,1,"SP","OLA","NET",956,812,"N"
"20480","198705648",1,"CLPR",5,1987,1,"SP","OLA","NET",956,812,"N"
"20481","198705648",2,"BANK",29,1987,1,"SP","OLA","NET",956,812,"N"
"20482","198705648",2,"BCAC",15,1987,1,"SP","OLA","NET",956,812,"N"
"20483","198705648",2,"BLGL",4,1987,1,"SP","OLA","NET",956,812,"N"
"20484","198705648",2,"CLPR",3,1987,1,"SP","OLA","NET",956,812,"N"
"20485","198705648",2,"SSPN",1,1987,1,"SP","OLA","NET",956,812,"N"
"20486","198705649",1,"BANK",21,1987,1,"SP","OLA","NET",956,6280,"N"
"20487","198705649",1,"BCAC",22,1987,1,"SP","OLA","NET",956,6280,"N"
"20488","198705649",1,"CLPR",9,1987,1,"SP","OLA","NET",956,6280,"N"
"20489","198705649",2,"BANK",17,1987,1,"SP","OLA","NET",956,6280,"N"
"20490","198705649",2,"BCAC",13,1987,1,"SP","OLA","NET",956,6280,"N"
"20491","198705649",2,"CLPR",20,1987,1,"SP","OLA","NET",956,6280,"N"
"20492","198705650",1,"BANK",3,1987,1,"SP","OLA","UNK",956,307,"N"
"20493","198705650",1,"BCAC",48,1987,1,"SP","OLA","UNK",956,307,"N"
"20494","198705650",2,"BANK",4,1987,1,"SP","OLA","UNK",956,307,"N"
"20495","198705650",2,"BCAC",32,1987,1,"SP","OLA","UNK",956,307,"N"
"20496","198705650",2,"OLVE",5,1987,1,"SP","OLA","UNK",956,307,"N"
"20497","198705650",2,"SPKL",8,1987,1,"SP","OLA","UNK",956,307,"N"
"20498","198705651",1,"GSPT",12,1987,1,"SP","OLA","UNK",959,395,"N"
"20499","198705651",1,"STAR",13,1987,1,"SP","OLA","UNK",959,395,"N"
"20500","198705651",1,"VRML",22,1987,1,"SP","OLA","UNK",959,395,"N"
"20501","198705651",2,"CWCD",16,1987,1,"SP","OLA","UNK",959,395,"N"
"20502","198705651",2,"GSPT",4,1987,1,"SP","OLA","UNK",959,395,"N"
"20503","198705651",2,"STAR",7,1987,1,"SP","OLA","UNK",959,395,"N"
"20504","198705651",2,"VRML",27,1987,1,"SP","OLA","UNK",959,395,"N"
"20505","198705652",1,"COPP",19,1987,1,"SP","OLA","HKL",959,733,"N"
"20506","198705652",1,"STAR",24,1987,1,"SP","OLA","HKL",959,733,"N"
"20507","198705652",1,"TREE",5,1987,1,"SP","OLA","HKL",959,733,"N"
"20508","198705652",1,"VRML",10,1987,1,"SP","OLA","HKL",959,733,"N"
"20509","198705652",2,"COPP",16,1987,1,"SP","OLA","HKL",959,733,"N"
"20510","198705652",2,"STAR",21,1987,1,"SP","OLA","HKL",959,733,"N"
"20511","198705652",2,"TREE",6,1987,1,"SP","OLA","HKL",959,733,"N"
"20512","198705652",2,"VRML",5,1987,1,"SP","OLA","HKL",959,733,"N"
"20513","198705653",1,"CWCD",99,1987,1,"SP","OLA","NET",959,1489,"N"
"20514","198705653",2,"BRNZ",9,1987,1,"SP","OLA","NET",959,1489,"N"
"20515","198705653",2,"CWCD",89,1987,1,"SP","OLA","NET",959,1489,"N"
"20516","198705654",1,"BANK",8,1987,1,"SP","OLA","NET",956,2051,"N"
"20517","198705654",1,"BCAC",24,1987,1,"SP","OLA","NET",956,2051,"N"
"20518","198705654",1,"CLPR",14,1987,1,"SP","OLA","NET",956,2051,"N"
"20519","198705654",1,"SPKL",1,1987,1,"SP","OLA","NET",956,2051,"N"
"20520","198705654",2,"BANK",14,1987,1,"SP","OLA","NET",956,2051,"N"
"20521","198705654",2,"BCAC",18,1987,1,"SP","OLA","NET",956,2051,"N"
"20522","198705654",2,"CLPR",17,1987,1,"SP","OLA","NET",956,2051,"N"
"20523","198705655",1,"BANK",2,1987,1,"SP","OLA","NET",956,6546,"N"
"20524","198705655",1,"BCAC",52,1987,1,"SP","OLA","NET",956,6546,"N"
"20525","198705655",2,"BCAC",49,1987,1,"SP","OLA","NET",956,6546,"N"
"20526","198705655",2,"CLPR",2,1987,1,"SP","OLA","NET",956,6546,"N"
"20527","198705656",1,"CWCD",79,1987,1,"SP","OLA","NET",959,1773,"N"
"20528","198705656",1,"GSRK",3,1987,1,"SP","OLA","NET",959,1773,"N"
"20529","198705656",1,"VRML",18,1987,1,"SP","OLA","NET",959,1773,"N"
"20530","198705656",2,"CWCD",76,1987,1,"SP","OLA","NET",959,1773,"N"
"20531","198705656",2,"FLAG",4,1987,1,"SP","OLA","NET",959,1773,"N"
"20532","198705656",2,"GSRK",2,1987,1,"SP","OLA","NET",959,1773,"N"
"20533","198705656",2,"VRML",19,1987,1,"SP","OLA","NET",959,1773,"N"
"20534","198705657",1,"BLGL",50,1987,1,"SP","OLA","HKL",667,1022,"N"
"20535","198705657",2,"BLGL",49,1987,1,"SP","OLA","HKL",667,1022,"N"
"20536","198705658",1,"BCAC",2,1987,1,"SP","OLA","NET",956,8200,"N"
"20537","198705658",1,"BLGL",28,1987,1,"SP","OLA","NET",956,8200,"N"
"20538","198705658",1,"SNOS",5,1987,1,"SP","OLA","NET",956,8200,"N"
"20539","198705658",1,"SPKL",3,1987,1,"SP","OLA","NET",956,8200,"N"
"20540","198705658",2,"BANK",7,1987,1,"SP","OLA","NET",956,8200,"N"
"20541","198705658",2,"BLGL",28,1987,1,"SP","OLA","NET",956,8200,"N"
"20542","198705658",2,"CLPR",5,1987,1,"SP","OLA","NET",956,8200,"N"
"20543","198705658",2,"SNOS",5,1987,1,"SP","OLA","NET",956,8200,"N"
"20544","198705658",2,"SPKL",4,1987,1,"SP","OLA","NET",956,8200,"N"
"20545","198705659",1,"BRNZ",35,1987,1,"SP","OLA","NET",959,1256,"N"
"20546","198705659",1,"CWCD",55,1987,1,"SP","OLA","NET",959,1256,"N"
"20547","198705659",1,"VRML",8,1987,1,"SP","OLA","NET",959,1256,"N"
"20548","198705659",2,"BRNZ",25,1987,1,"SP","OLA","NET",959,1256,"N"
"20549","198705659",2,"CWCD",76,1987,1,"SP","OLA","NET",959,1256,"N"
"20550","198705659",2,"VRML",7,1987,1,"SP","OLA","NET",959,1256,"N"
"20551","198705660",1,"BANK",27,1987,1,"SP","OLA","NET",956,2526,"N"
"20552","198705660",1,"BCAC",29,1987,1,"SP","OLA","NET",956,2526,"N"
"20553","198705660",1,"BLGL",6,1987,1,"SP","OLA","NET",956,2526,"N"
"20554","198705660",2,"BANK",26,1987,1,"SP","OLA","NET",956,2526,"N"
"20555","198705660",2,"BCAC",24,1987,1,"SP","OLA","NET",956,2526,"N"
"20556","198705660",2,"GSRK",2,1987,1,"SP","OLA","NET",956,2526,"N"
"20557","198705660",2,"SNOS",1,1987,1,"SP","OLA","NET",956,2526,"N"
"20558","198705661",1,"BLGL",51,1987,1,"SP","OLA","HKL",667,1290,"N"
"20559","198705661",2,"BLGL",48,1987,1,"SP","OLA","HKL",667,1290,"N"
"20560","198705662",1,"CWCD",51,1987,1,"SP","OLA","HKL",959,737,"N"
"20561","198705662",1,"FLAG",1,1987,1,"SP","OLA","HKL",959,737,"N"
"20562","198705662",1,"GSPT",11,1987,1,"SP","OLA","HKL",959,737,"N"
"20563","198705662",1,"GSRK",1,1987,1,"SP","OLA","HKL",959,737,"N"
"20564","198705662",1,"ROSY",1,1987,1,"SP","OLA","HKL",959,737,"N"
"20565","198705662",1,"STAR",22,1987,1,"SP","OLA","HKL",959,737,"N"
"20566","198705662",1,"VRML",10,1987,1,"SP","OLA","HKL",959,737,"N"
"20567","198705662",2,"COPP",1,1987,1,"SP","OLA","HKL",959,737,"N"
"20568","198705662",2,"CWCD",1,1987,1,"SP","OLA","HKL",959,737,"N"
"20569","198705662",2,"FLAG",2,1987,1,"SP","OLA","HKL",959,737,"N"
"20570","198705662",2,"GSPT",7,1987,1,"SP","OLA","HKL",959,737,"N"
"20571","198705662",2,"STAR",18,1987,1,"SP","OLA","HKL",959,737,"N"
"20572","198705662",2,"VRML",18,1987,1,"SP","OLA","HKL",959,737,"N"
"20573","198705663",1,"GSPT",43,1987,1,"SP","OLA","HKL",959,105,"N"
"20574","198705663",1,"GSRK",1,1987,1,"SP","OLA","HKL",959,105,"N"
"20575","198705663",1,"STAR",4,1987,1,"SP","OLA","HKL",959,105,"N"
"20576","198705663",2,"GSPT",51,1987,1,"SP","OLA","HKL",959,105,"N"
"20577","198705663",2,"GSRK",2,1987,1,"SP","OLA","HKL",959,105,"N"
"20578","198705664",1,"BANK",9,1987,1,"SP","OLA","HKL",250,991,"N"
"20579","198705664",1,"BCAC",9,1987,1,"SP","OLA","HKL",250,991,"N"
"20580","198705664",1,"CLPR",4,1987,1,"SP","OLA","HKL",250,991,"N"
"20581","198705664",1,"SPKL",30,1987,1,"SP","OLA","HKL",250,991,"N"
"20582","198705664",2,"BANK",3,1987,1,"SP","OLA","HKL",250,991,"N"
"20583","198705664",2,"BCAC",8,1987,1,"SP","OLA","HKL",250,991,"N"
"20584","198705664",2,"SPKL",14,1987,1,"SP","OLA","HKL",250,991,"N"
"20585","198705665",1,"ARRA",1,1987,1,"SP","OLA","NET",956,3140,"N"
"20586","198705665",1,"BANK",5,1987,1,"SP","OLA","NET",956,3140,"N"
"20587","198705665",1,"BCAC",42,1987,1,"SP","OLA","NET",956,3140,"N"
"20588","198705665",1,"SNOS",1,1987,1,"SP","OLA","NET",956,3140,"N"
"20589","198705665",2,"BANK",4,1987,1,"SP","OLA","NET",956,3140,"N"
"20590","198705665",2,"BCAC",36,1987,1,"SP","OLA","NET",956,3140,"N"
"20591","198705665",2,"CLPR",3,1987,1,"SP","OLA","NET",956,3140,"N"
"20592","198705665",2,"SPKL",4,1987,1,"SP","OLA","NET",956,3140,"N"
"20593","198705665",2,"WDOW",3,1987,1,"SP","OLA","NET",956,3140,"N"
"20594","198705666",1,"BANK",1,1987,1,"SP","OLA","NET",956,11093,"N"
"20595","198705666",1,"BCAC",39,1987,1,"SP","OLA","NET",956,11093,"N"
"20596","198705666",1,"CLPR",12,1987,1,"SP","OLA","NET",956,11093,"N"
"20597","198705666",2,"BANK",2,1987,1,"SP","OLA","NET",956,11093,"N"
"20598","198705666",2,"BCAC",41,1987,1,"SP","OLA","NET",956,11093,"N"
"20599","198705666",2,"OLVE",5,1987,1,"SP","OLA","NET",956,11093,"N"
"20600","198705667",1,"CWCD",66,1987,1,"SP","OLA","NET",959,1957,"N"
"20601","198705667",1,"FLAG",2,1987,1,"SP","OLA","NET",959,1957,"N"
"20602","198705667",1,"VRML",26,1987,1,"SP","OLA","NET",959,1957,"N"
"20603","198705667",2,"BRNZ",14,1987,1,"SP","OLA","NET",959,1957,"N"
"20604","198705667",2,"CWCD",64,1987,1,"SP","OLA","NET",959,1957,"N"
"20605","198705667",2,"GSPT",4,1987,1,"SP","OLA","NET",959,1957,"N"
"20606","198705667",2,"VRML",23,1987,1,"SP","OLA","NET",959,1957,"N"
"20607","198705668",1,"BANK",29,1987,1,"SP","OLA","NET",956,8160,"N"
"20608","198705668",1,"BCAC",12,1987,1,"SP","OLA","NET",956,8160,"N"
"20609","198705668",1,"BLGL",2,1987,1,"SP","OLA","NET",956,8160,"N"
"20610","198705668",1,"CLPR",5,1987,1,"SP","OLA","NET",956,8160,"N"
"20611","198705668",2,"BANK",19,1987,1,"SP","OLA","NET",956,8160,"N"
"20612","198705668",2,"BCAC",23,1987,1,"SP","OLA","NET",956,8160,"N"
"20613","198705668",2,"CLPR",6,1987,1,"SP","OLA","NET",956,8160,"N"
"20614","198705669",1,"BANK",27,1987,1,"SP","OLA","NET",956,1450,"N"
"20615","198705669",1,"BCAC",16,1987,1,"SP","OLA","NET",956,1450,"N"
"20616","198705669",1,"CLPR",5,1987,1,"SP","OLA","NET",956,1450,"N"
"20617","198705669",2,"BANK",25,1987,1,"SP","OLA","NET",956,1450,"N"
"20618","198705669",2,"BCAC",22,1987,1,"SP","OLA","NET",956,1450,"N"
"20619","198705670",1,"BANK",5,1987,1,"SP","OLA","NET",956,795,"N"
"20620","198705670",1,"BCAC",36,1987,1,"SP","OLA","NET",956,795,"N"
"20621","198705670",1,"CLPR",10,1987,1,"SP","OLA","NET",956,795,"N"
"20622","198705670",2,"BANK",3,1987,1,"SP","OLA","NET",956,795,"N"
"20623","198705670",2,"BCAC",44,1987,1,"SP","OLA","NET",956,795,"N"
"20624","198705670",2,"CLPR",4,1987,1,"SP","OLA","NET",956,795,"N"
"20625","198705671",1,"BRNZ",19,1987,1,"SP","OLA","NET",959,799,"N"
"20626","198705671",1,"CWCD",65,1987,1,"SP","OLA","NET",959,799,"N"
"20627","198705671",1,"GBLC",20,1987,1,"SP","OLA","NET",959,799,"N"
"20628","198705671",2,"BRNZ",19,1987,1,"SP","OLA","NET",959,799,"N"
"20629","198705671",2,"CMEL",2,1987,1,"SP","OLA","NET",959,799,"N"
"20630","198705671",2,"CWCD",51,1987,1,"SP","OLA","NET",959,799,"N"
"20631","198705671",2,"GBLC",27,1987,1,"SP","OLA","NET",959,799,"N"
"20632","198705672",1,"BANK",5,1987,1,"SP","OLA","NET",956,3331,"N"
"20633","198705672",1,"BCAC",26,1987,1,"SP","OLA","NET",956,3331,"N"
"20634","198705672",1,"BLGL",8,1987,1,"SP","OLA","NET",956,3331,"N"
"20635","198705672",1,"CLPR",9,1987,1,"SP","OLA","NET",956,3331,"N"
"20636","198705672",1,"CMEL",1,1987,1,"SP","OLA","NET",956,3331,"N"
"20637","198705672",2,"BANK",8,1987,1,"SP","OLA","NET",956,3331,"N"
"20638","198705672",2,"BCAC",29,1987,1,"SP","OLA","NET",956,3331,"N"
"20639","198705672",2,"BLGL",3,1987,1,"SP","OLA","NET",956,3331,"N"
"20640","198705672",2,"CLPR",9,1987,1,"SP","OLA","NET",956,3331,"N"
"20641","198705673",1,"BLGL",50,1987,1,"SP","OLA","HKL",667,1234,"N"
"20642","198705673",2,"BLGL",51,1987,1,"SP","OLA","HKL",667,1234,"N"
"20643","198705674",1,"BCAC",33,1987,1,"SP","OLA","HKL",956,415,"N"
"20644","198705674",1,"OLVE",4,1987,1,"SP","OLA","HKL",956,415,"N"
"20645","198705674",1,"SPKL",11,1987,1,"SP","OLA","HKL",956,415,"N"
"20646","198705674",2,"BCAC",24,1987,1,"SP","OLA","HKL",956,415,"N"
"20647","198705674",2,"CLPR",1,1987,1,"SP","OLA","HKL",956,415,"N"
"20648","198705674",2,"OLVE",6,1987,1,"SP","OLA","HKL",956,415,"N"
"20649","198705674",2,"SPKL",19,1987,1,"SP","OLA","HKL",956,415,"N"
"20650","198705675",1,"GSPT",7,1987,1,"SP","OLA","HKL",959,1264,"N"
"20651","198705675",1,"VRML",43,1987,1,"SP","OLA","HKL",959,1264,"N"
"20652","198705675",2,"COPP",17,1987,1,"SP","OLA","HKL",959,1264,"N"
"20653","198705675",2,"GSPT",6,1987,1,"SP","OLA","HKL",959,1264,"N"
"20654","198705675",2,"GSRK",1,1987,1,"SP","OLA","HKL",959,1264,"N"
"20655","198705675",2,"STAR",5,1987,1,"SP","OLA","HKL",959,1264,"N"
"20656","198705675",2,"VRML",21,1987,1,"SP","OLA","HKL",959,1264,"N"
"20657","198705676",1,"BANK",13,1987,1,"SP","OLA","NET",956,2830,"N"
"20658","198705676",1,"BCAC",34,1987,1,"SP","OLA","NET",956,2830,"N"
"20659","198705676",2,"BANK",4,1987,1,"SP","OLA","NET",956,2830,"N"
"20660","198705676",2,"BCAC",44,1987,1,"SP","OLA","NET",956,2830,"N"
"20661","198705676",2,"BLGL",4,1987,1,"SP","OLA","NET",956,2830,"N"
"20662","198705677",1,"BRNZ",34,1987,1,"SP","OLA","NET",959,501,"N"
"20663","198705677",1,"CWCD",69,1987,1,"SP","OLA","NET",959,501,"N"
"20664","198705677",2,"BRNZ",40,1987,1,"SP","OLA","NET",959,501,"N"
"20665","198705677",2,"CWCD",62,1987,1,"SP","OLA","NET",959,501,"N"
"20666","198705678",1,"CWCD",9,1987,1,"SP","OLA","HKL",959,1034,"N"
"20667","198705678",1,"GSPT",1,1987,1,"SP","OLA","HKL",959,1034,"N"
"20668","198705678",1,"GSRK",1,1987,1,"SP","OLA","HKL",959,1034,"N"
"20669","198705678",1,"STAR",6,1987,1,"SP","OLA","HKL",959,1034,"N"
"20670","198705678",1,"VRML",34,1987,1,"SP","OLA","HKL",959,1034,"N"
"20671","198705678",2,"FLAG",3,1987,1,"SP","OLA","HKL",959,1034,"N"
"20672","198705678",2,"GSPT",9,1987,1,"SP","OLA","HKL",959,1034,"N"
"20673","198705678",2,"GSRK",1,1987,1,"SP","OLA","HKL",959,1034,"N"
"20674","198705678",2,"STAR",2,1987,1,"SP","OLA","HKL",959,1034,"N"
"20675","198705678",2,"VRML",37,1987,1,"SP","OLA","HKL",959,1034,"N"
"20676","198705679",1,"BLGL",50,1987,2,"SP","OLA","HKL",667,1071,"N"
"20677","198705679",2,"BLGL",49,1987,2,"SP","OLA","HKL",667,1071,"N"
"20678","198705680",1,"BANK",23,1987,2,"SP","OLA","NET",956,3724,"N"
"20679","198705680",1,"BCAC",9,1987,2,"SP","OLA","NET",956,3724,"N"
"20680","198705680",1,"CLPR",6,1987,2,"SP","OLA","NET",956,3724,"N"
"20681","198705680",1,"CMEL",13,1987,2,"SP","OLA","NET",956,3724,"N"
"20682","198705680",2,"BANK",46,1987,2,"SP","OLA","NET",956,3724,"N"
"20683","198705680",2,"BCAC",4,1987,2,"SP","OLA","NET",956,3724,"N"
"20684","198705681",1,"BANK",17,1987,2,"SP","OLA","HKL",956,963,"N"
"20685","198705681",1,"BCAC",25,1987,2,"SP","OLA","HKL",956,963,"N"
"20686","198705681",1,"BLGL",8,1987,2,"SP","OLA","HKL",956,963,"N"
"20687","198705681",1,"CLPR",3,1987,2,"SP","OLA","HKL",956,963,"N"
"20688","198705681",2,"BANK",20,1987,2,"SP","OLA","HKL",956,963,"N"
"20689","198705681",2,"BCAC",5,1987,2,"SP","OLA","HKL",956,963,"N"
"20690","198705681",2,"BLGL",18,1987,2,"SP","OLA","HKL",956,963,"N"
"20691","198705681",2,"CLPR",6,1987,2,"SP","OLA","HKL",956,963,"N"
"20692","198705682",1,"GSPT",14,1987,2,"SP","OLA","HKL",959,1713,"N"
"20693","198705682",1,"VRML",8,1987,2,"SP","OLA","HKL",959,1713,"N"
"20694","198705682",1,"YEYE",29,1987,2,"SP","OLA","HKL",959,1713,"N"
"20695","198705682",2,"BRNZ",5,1987,2,"SP","OLA","HKL",959,1713,"N"
"20696","198705682",2,"CNRY",39,1987,2,"SP","OLA","HKL",959,1713,"N"
"20697","198705682",2,"FLAG",2,1987,2,"SP","OLA","HKL",959,1713,"N"
"20698","198705682",2,"GSPT",2,1987,2,"SP","OLA","HKL",959,1713,"N"
"20699","198705682",2,"VRML",2,1987,2,"SP","OLA","HKL",959,1713,"N"
"20700","198705683",1,"BANK",42,1987,2,"SP","OLA","NET",956,635,"N"
"20701","198705683",1,"BCAC",6,1987,2,"SP","OLA","NET",956,635,"N"
"20702","198705683",1,"CLPR",3,1987,2,"SP","OLA","NET",956,635,"N"
"20703","198705683",1,"SNOS",1,1987,2,"SP","OLA","NET",956,635,"N"
"20704","198705683",2,"BANK",45,1987,2,"SP","OLA","NET",956,635,"N"
"20705","198705683",2,"BLGL",3,1987,2,"SP","OLA","NET",956,635,"N"
"20706","198705683",2,"CLPR",2,1987,2,"SP","OLA","NET",956,635,"N"
"20707","198705684",1,"BLGL",50,1987,2,"SP","OLA","HKL",667,3536,"N"
"20708","198705684",2,"BLGL",50,1987,2,"SP","OLA","HKL",667,3536,"N"
"20709","198705684",2,"SNOS",1,1987,2,"SP","OLA","HKL",667,3536,"N"
"20710","198705685",1,"BLGL",49,1987,2,"SP","OLA","HKL",250,1053,"N"
"20711","198705685",2,"BLGL",49,1987,2,"SP","OLA","HKL",250,1053,"N"
"20712","198705686",1,"BRNZ",3,1987,2,"SP","OLA","NET",959,1654,"N"
"20713","198705686",1,"CMEL",3,1987,2,"SP","OLA","NET",959,1654,"N"
"20714","198705686",1,"FLAG",9,1987,2,"SP","OLA","NET",959,1654,"N"
"20715","198705686",1,"GSPT",30,1987,2,"SP","OLA","NET",959,1654,"N"
"20716","198705686",1,"GSRK",1,1987,2,"SP","OLA","NET",959,1654,"N"
"20717","198705686",1,"SSPN",1,1987,2,"SP","OLA","NET",959,1654,"N"
"20718","198705686",1,"VRML",6,1987,2,"SP","OLA","NET",959,1654,"N"
"20719","198705686",2,"BRNZ",3,1987,2,"SP","OLA","NET",959,1654,"N"
"20720","198705686",2,"CWCD",32,1987,2,"SP","OLA","NET",959,1654,"N"
"20721","198705686",2,"FLAG",5,1987,2,"SP","OLA","NET",959,1654,"N"
"20722","198705686",2,"GSPT",10,1987,2,"SP","OLA","NET",959,1654,"N"
"20723","198705686",2,"SSPN",1,1987,2,"SP","OLA","NET",959,1654,"N"
"20724","198705686",2,"STAR",2,1987,2,"SP","OLA","NET",959,1654,"N"
"20725","198705687",1,"BCAC",38,1987,2,"SP","OLA","NET",956,8413,"N"
"20726","198705687",1,"CLPR",7,1987,2,"SP","OLA","NET",956,8413,"N"
"20727","198705687",1,"GSPT",1,1987,2,"SP","OLA","NET",956,8413,"N"
"20728","198705687",1,"SNOS",3,1987,2,"SP","OLA","NET",956,8413,"N"
"20729","198705687",2,"BANK",7,1987,2,"SP","OLA","NET",956,8413,"N"
"20730","198705687",2,"BCAC",33,1987,2,"SP","OLA","NET",956,8413,"N"
"20731","198705687",2,"CLPR",7,1987,2,"SP","OLA","NET",956,8413,"N"
"20732","198705687",2,"SNOS",2,1987,2,"SP","OLA","NET",956,8413,"N"
"20733","198705687",2,"SPKL",3,1987,2,"SP","OLA","NET",956,8413,"N"
"20734","198705688",1,"BANK",11,1987,2,"SP","OLA","HKL",956,545,"N"
"20735","198705688",1,"BCAC",17,1987,2,"SP","OLA","HKL",956,545,"N"
"20736","198705688",1,"CLPR",19,1987,2,"SP","OLA","HKL",956,545,"N"
"20737","198705688",1,"SPKL",2,1987,2,"SP","OLA","HKL",956,545,"N"
"20738","198705688",2,"BANK",6,1987,2,"SP","OLA","HKL",956,545,"N"
"20739","198705688",2,"BCAC",28,1987,2,"SP","OLA","HKL",956,545,"N"
"20740","198705688",2,"BLGL",5,1987,2,"SP","OLA","HKL",956,545,"N"
"20741","198705688",2,"CLPR",8,1987,2,"SP","OLA","HKL",956,545,"N"
"20742","198705688",2,"SPKL",2,1987,2,"SP","OLA","HKL",956,545,"N"
"20743","198705689",1,"BRNZ",11,1987,2,"SP","OLA","HKL",959,1577,"N"
"20744","198705689",1,"CWCD",76,1987,2,"SP","OLA","HKL",959,1577,"N"
"20745","198705689",1,"PNKR",5,1987,2,"SP","OLA","HKL",959,1577,"N"
