sample_date,port_complex,gear_grp,mark_cat,total_wgt,live_fish,sample_no,clust_no,species,weight
10/30/1985,MNT,TWL,250,19590,N,CR852403915,1,CLPR,44
10/30/1985,MNT,TWL,250,19590,N,CR852403915,2,CLPR,38
11/5/1985,MNT,TWL,250,12330,N,CR852403918,1,ARRA,1
11/5/1985,MNT,TWL,250,12330,N,CR852403918,2,BANK,26
11/5/1985,MNT,TWL,250,12330,N,CR852403918,1,BCAC,8
11/5/1985,MNT,TWL,250,12330,N,CR852403918,2,BCAC,5
11/5/1985,MNT,TWL,250,12330,N,CR852403918,1,BLGL,3
11/5/1985,MNT,TWL,250,12330,N,CR852403918,2,BLGL,2
11/5/1985,MNT,TWL,250,12330,N,CR852403918,1,CLPR,37
11/5/1985,MNT,TWL,250,12330,N,CR852403918,2,CLPR,6
11/5/1985,MNT,TWL,250,12330,N,CR852403918,2,DBRK,3
11/5/1985,MNT,TWL,250,12330,N,CR852403918,1,GSRK,1
11/5/1985,MNT,TWL,250,12330,N,CR852403918,2,SNOS,8
11/8/1985,MNT,TWL,250,3540,N,CR852403919,1,BANK,23
11/8/1985,MNT,TWL,250,3540,N,CR852403919,1,BCAC,10
11/8/1985,MNT,TWL,250,3540,N,CR852403919,1,BLGL,5
11/8/1985,MNT,TWL,250,3540,N,CR852403919,1,CLPR,8
11/8/1985,MNT,TWL,250,3540,N,CR852403919,1,GSPT,2
11/9/1985,MNT,TWL,250,27490,N,CR852403921,1,BCAC,4
11/9/1985,MNT,TWL,250,27490,N,CR852403921,2,BCAC,10
11/9/1985,MNT,TWL,250,27490,N,CR852403921,1,CLPR,47
11/9/1985,MNT,TWL,250,27490,N,CR852403921,2,CLPR,39
11/16/1985,MNT,TWL,250,5360,N,CR852403922,1,BANK,15
11/16/1985,MNT,TWL,250,5360,N,CR852403922,2,BANK,20
11/16/1985,MNT,TWL,250,5360,N,CR852403922,2,BCAC,3
11/16/1985,MNT,TWL,250,5360,N,CR852403922,1,BLGL,10
11/16/1985,MNT,TWL,250,5360,N,CR852403922,1,CLPR,12
11/16/1985,MNT,TWL,250,5360,N,CR852403922,1,CWCD,2
11/16/1985,MNT,TWL,250,5360,N,CR852403922,1,DBRK,9
11/16/1985,MNT,TWL,250,5360,N,CR852403922,2,DBRK,24
11/16/1985,MNT,TWL,250,5360,N,CR852403922,1,GSRK,1
11/16/1985,MNT,TWL,250,5360,N,CR852403922,2,RDBD,2
11/16/1985,MNT,TWL,250,17825,N,CR852403923,1,BCAC,8
11/16/1985,MNT,TWL,250,17825,N,CR852403923,2,BCAC,14
11/16/1985,MNT,TWL,250,17825,N,CR852403923,1,CLPR,24
11/16/1985,MNT,TWL,250,17825,N,CR852403923,2,CLPR,36
11/16/1985,MNT,TWL,250,17825,N,CR852403923,2,SNOS,1
11/21/1985,MNT,TWL,250,1840,N,CR852403924,2,ARRA,3
11/21/1985,MNT,TWL,250,1840,N,CR852403924,1,BANK,19
11/21/1985,MNT,TWL,250,1840,N,CR852403924,2,BANK,10
11/21/1985,MNT,TWL,250,1840,N,CR852403924,1,BLGL,9
11/21/1985,MNT,TWL,250,1840,N,CR852403924,2,BLGL,10
11/21/1985,MNT,TWL,250,1840,N,CR852403924,1,DBRK,17
11/21/1985,MNT,TWL,250,1840,N,CR852403924,2,DBRK,14
11/21/1985,MNT,TWL,250,1840,N,CR852403924,1,SNOS,2
11/21/1985,MNT,TWL,250,1840,N,CR852403924,2,SNOS,13
11/21/1985,MNT,TWL,250,8855,N,CR852403925,1,BCAC,13
11/21/1985,MNT,TWL,250,8855,N,CR852403925,2,BCAC,20
11/21/1985,MNT,TWL,250,8855,N,CR852403925,1,CLPR,34
11/21/1985,MNT,TWL,250,8855,N,CR852403925,2,CLPR,30
11/21/1985,MNT,TWL,250,8855,N,CR852403925,1,DBRK,1
11/21/1985,MNT,TWL,250,8855,N,CR852403925,2,GSRK,1
11/21/1985,MNT,TWL,250,8855,N,CR852403925,2,STRK,1
12/5/1985,MNT,TWL,250,8850,N,CR852404959,1,BANK,3
12/5/1985,MNT,TWL,250,8850,N,CR852404959,1,BLGL,11
12/5/1985,MNT,TWL,250,8850,N,CR852404959,2,BLGL,11
12/5/1985,MNT,TWL,250,8850,N,CR852404959,1,DBRK,31
12/5/1985,MNT,TWL,250,8850,N,CR852404959,2,DBRK,37
12/5/1985,MNT,TWL,250,8850,N,CR852404959,1,SNOS,6
12/5/1985,MNT,TWL,250,8850,N,CR852404959,2,SNOS,3
12/5/1985,MNT,TWL,250,2290,N,CR852404960,1,BLGL,50
12/5/1985,MNT,TWL,250,2290,N,CR852404960,2,BLGL,51
12/9/1985,MNT,TWL,250,3150,N,CR852404964,1,ARRA,1
12/9/1985,MNT,TWL,250,3150,N,CR852404964,1,BANK,3
12/9/1985,MNT,TWL,250,3150,N,CR852404964,1,BLGL,23
12/9/1985,MNT,TWL,250,3150,N,CR852404964,1,DBRK,23
12/9/1985,MNT,TWL,250,3150,N,CR852404964,1,SNOS,1
12/12/1985,MNT,TWL,250,9863,N,CR852404965,1,BCAC,10
12/12/1985,MNT,TWL,250,9863,N,CR852404965,2,BCAC,5
12/12/1985,MNT,TWL,250,9863,N,CR852404965,1,CLPR,37
12/12/1985,MNT,TWL,250,9863,N,CR852404965,2,CLPR,41
12/12/1985,MNT,TWL,250,9863,N,CR852404965,1,GSRK,3
12/12/1985,MNT,TWL,250,9863,N,CR852404965,2,SNOS,1
12/12/1985,MNT,TWL,250,9863,N,CR852404965,2,WDOW,3
12/9/1985,MNT,TWL,250,2545,N,CR852404966,2,BANK,3
12/9/1985,MNT,TWL,250,2545,N,CR852404966,1,BCAC,1
12/9/1985,MNT,TWL,250,2545,N,CR852404966,2,BLGL,28
12/9/1985,MNT,TWL,250,2545,N,CR852404966,1,CLPR,44
12/9/1985,MNT,TWL,250,2545,N,CR852404966,1,DBRK,8
12/9/1985,MNT,TWL,250,2545,N,CR852404966,2,DBRK,17
12/13/1985,MNT,TWL,250,15400,N,CR852404967,2,ARRA,1
12/13/1985,MNT,TWL,250,15400,N,CR852404967,2,BANK,2
12/13/1985,MNT,TWL,250,15400,N,CR852404967,1,BLGL,4
12/13/1985,MNT,TWL,250,15400,N,CR852404967,2,BLGL,8
12/13/1985,MNT,TWL,250,15400,N,CR852404967,1,DBRK,42
12/13/1985,MNT,TWL,250,15400,N,CR852404967,2,DBRK,36
12/13/1985,MNT,TWL,250,15400,N,CR852404967,1,SNOS,1
12/13/1985,MNT,TWL,250,15400,N,CR852404967,2,SNOS,2
12/17/1985,MNT,TWL,250,4200,N,CR852404970,2,ARRA,1
12/17/1985,MNT,TWL,250,4200,N,CR852404970,2,BCAC,1
12/17/1985,MNT,TWL,250,4200,N,CR852404970,1,BLGL,18
12/17/1985,MNT,TWL,250,4200,N,CR852404970,2,BLGL,24
12/17/1985,MNT,TWL,250,4200,N,CR852404970,1,DBRK,32
12/17/1985,MNT,TWL,250,4200,N,CR852404970,2,DBRK,20
12/17/1985,MNT,TWL,250,4200,N,CR852404970,2,GSRK,1
12/17/1985,MNT,TWL,250,4200,N,CR852404970,2,RDBD,1
12/18/1985,MNT,TWL,250,10705,N,CR852404972,1,ARRA,3
12/18/1985,MNT,TWL,250,10705,N,CR852404972,2,ARRA,2
12/18/1985,MNT,TWL,250,10705,N,CR852404972,1,BLGL,47
12/18/1985,MNT,TWL,250,10705,N,CR852404972,2,BLGL,45
12/20/1985,MNT,TWL,250,4850,N,CR852404974,1,ARRA,4
12/20/1985,MNT,TWL,250,4850,N,CR852404974,2,ARRA,3
12/20/1985,MNT,TWL,250,4850,N,CR852404974,2,BANK,9
12/20/1985,MNT,TWL,250,4850,N,CR852404974,1,BLGL,44
12/20/1985,MNT,TWL,250,4850,N,CR852404974,2,BLGL,23
12/20/1985,MNT,TWL,250,4850,N,CR852404974,2,DBRK,13
12/20/1985,MNT,TWL,250,4850,N,CR852404974,2,RDBD,1
12/23/1985,MNT,TWL,250,1135,N,CR852404976,1,ARRA,2
12/23/1985,MNT,TWL,250,1135,N,CR852404976,2,ARRA,1
12/23/1985,MNT,TWL,250,1135,N,CR852404976,1,BLGL,47
12/23/1985,MNT,TWL,250,1135,N,CR852404976,2,BLGL,46
12/23/1985,MNT,TWL,250,1135,N,CR852404976,2,CLPR,1
12/23/1985,MNT,TWL,250,1135,N,CR852404976,1,GSRK,1
12/23/1985,MNT,TWL,250,1950,N,CR852404977,1,ARRA,1
12/23/1985,MNT,TWL,250,1950,N,CR852404977,2,BANK,6
12/23/1985,MNT,TWL,250,1950,N,CR852404977,2,BCAC,27
12/23/1985,MNT,TWL,250,1950,N,CR852404977,1,BLGL,39
12/23/1985,MNT,TWL,250,1950,N,CR852404977,2,BLGL,3
12/23/1985,MNT,TWL,250,1950,N,CR852404977,2,CLPR,1
12/23/1985,MNT,TWL,250,1950,N,CR852404977,1,DBRK,3
12/23/1985,MNT,TWL,250,1950,N,CR852404977,2,DBRK,10
12/23/1985,MNT,TWL,250,1950,N,CR852404977,1,SNOS,4
12/24/1985,MNT,TWL,250,12810,N,CR852404978,1,BCAC,19
12/24/1985,MNT,TWL,250,12810,N,CR852404978,2,BCAC,20
12/24/1985,MNT,TWL,250,12810,N,CR852404978,1,CLPR,29
12/24/1985,MNT,TWL,250,12810,N,CR852404978,2,CLPR,22
12/24/1985,MNT,TWL,250,12810,N,CR852404978,1,WDOW,1
12/24/1985,MNT,TWL,250,12810,N,CR852404978,2,WDOW,7
12/28/1985,MNT,TWL,250,2310,N,CR852404979,1,BANK,13
12/28/1985,MNT,TWL,250,2310,N,CR852404979,2,BANK,10
12/28/1985,MNT,TWL,250,2310,N,CR852404979,1,BLGL,11
12/28/1985,MNT,TWL,250,2310,N,CR852404979,2,BLGL,13
12/28/1985,MNT,TWL,250,2310,N,CR852404979,2,CLPR,12
12/28/1985,MNT,TWL,250,2310,N,CR852404979,1,DBRK,25
12/28/1985,MNT,TWL,250,2310,N,CR852404979,2,DBRK,18
12/28/1985,MNT,TWL,250,2310,N,CR852404979,1,URCK,1
12/30/1985,MNT,TWL,250,8140,N,CR852404980,1,BCAC,9
12/30/1985,MNT,TWL,250,8140,N,CR852404980,2,BCAC,10
12/30/1985,MNT,TWL,250,8140,N,CR852404980,1,CLPR,40
12/30/1985,MNT,TWL,250,8140,N,CR852404980,2,CLPR,39
12/30/1985,MNT,TWL,250,8140,N,CR852404980,1,GSRK,1
12/30/1985,MNT,TWL,250,8140,N,CR852404980,2,GSRK,1
2/8/1985,OSF,TWL,250,15570,N,CR854103597,1,BCAC,34
2/8/1985,OSF,TWL,250,15570,N,CR854103597,2,BCAC,47
2/8/1985,OSF,TWL,250,15570,N,CR854103597,1,CLPR,18
2/8/1985,OSF,TWL,250,15570,N,CR854103597,1,PNKR,2
2/8/1985,OSF,TWL,250,15570,N,CR854103597,2,SNOS,7
2/15/1985,OSF,TWL,250,10665,N,CR854103598,1,BANK,30
2/15/1985,OSF,TWL,250,10665,N,CR854103598,2,BANK,22
2/15/1985,OSF,TWL,250,10665,N,CR854103598,1,BCAC,11
2/15/1985,OSF,TWL,250,10665,N,CR854103598,2,BCAC,10
2/15/1985,OSF,TWL,250,10665,N,CR854103598,2,CLPR,9
2/15/1985,OSF,TWL,250,10665,N,CR854103598,2,SLGR,5
2/15/1985,OSF,TWL,250,10665,N,CR854103598,1,WDOW,9
2/15/1985,OSF,TWL,250,10665,N,CR854103598,2,WDOW,4
2/17/1985,OSF,TWL,250,16610,N,CR854103599,1,BANK,40
2/17/1985,OSF,TWL,250,16610,N,CR854103599,2,BANK,44
2/17/1985,OSF,TWL,250,16610,N,CR854103599,1,CLPR,6
2/17/1985,OSF,TWL,250,16610,N,CR854103599,2,CLPR,4
2/17/1985,OSF,TWL,250,16610,N,CR854103599,1,WDOW,3
2/17/1985,OSF,TWL,250,16610,N,CR854103599,2,WDOW,2
2/26/1985,OSF,TWL,250,11640,N,CR854103601,1,BANK,9
2/26/1985,OSF,TWL,250,11640,N,CR854103601,2,BANK,17
2/26/1985,OSF,TWL,250,11640,N,CR854103601,1,BCAC,3
2/26/1985,OSF,TWL,250,11640,N,CR854103601,2,BCAC,13
2/26/1985,OSF,TWL,250,11640,N,CR854103601,1,CLPR,18
2/26/1985,OSF,TWL,250,11640,N,CR854103601,2,CLPR,16
2/26/1985,OSF,TWL,250,11640,N,CR854103601,1,WDOW,17
3/11/1985,OSF,TWL,250,3537,N,CR854103603,1,BANK,3
3/11/1985,OSF,TWL,250,3537,N,CR854103603,2,BCAC,13
3/11/1985,OSF,TWL,250,3537,N,CR854103603,1,CLPR,44
3/11/1985,OSF,TWL,250,3537,N,CR854103603,2,CLPR,32
3/11/1985,OSF,TWL,250,3537,N,CR854103603,2,WDOW,2
3/27/1985,OSF,TWL,250,14926,N,CR854103605,1,BANK,4
3/27/1985,OSF,TWL,250,14926,N,CR854103605,2,BANK,3
3/27/1985,OSF,TWL,250,14926,N,CR854103605,1,BCAC,20
3/27/1985,OSF,TWL,250,14926,N,CR854103605,2,BCAC,32
3/27/1985,OSF,TWL,250,14926,N,CR854103605,1,CLPR,21
3/27/1985,OSF,TWL,250,14926,N,CR854103605,2,CLPR,9
3/27/1985,OSF,TWL,250,14926,N,CR854103605,1,WDOW,7
3/27/1985,OSF,TWL,250,14926,N,CR854103605,2,WDOW,2
3/27/1985,OSF,TWL,250,14926,N,CR854103605,2,YTRK,7
4/4/1985,OSF,TWL,250,75,N,CR854203607,1,BCAC,37
4/4/1985,OSF,TWL,250,75,N,CR854203607,1,WDOW,3
4/4/1985,OSF,TWL,250,75,N,CR854203607,1,YTRK,8
4/3/1985,OSF,TWL,250,8480,N,CR854203609,1,BANK,25
4/3/1985,OSF,TWL,250,8480,N,CR854203609,2,BANK,31
4/3/1985,OSF,TWL,250,8480,N,CR854203609,1,BCAC,14
4/3/1985,OSF,TWL,250,8480,N,CR854203609,2,BCAC,10
4/3/1985,OSF,TWL,250,8480,N,CR854203609,1,DBRK,11
4/3/1985,OSF,TWL,250,8480,N,CR854203609,2,DBRK,8
4/10/1985,OSF,TWL,250,8540,N,CR854203611,1,BANK,29
4/10/1985,OSF,TWL,250,8540,N,CR854203611,2,BANK,26
4/10/1985,OSF,TWL,250,8540,N,CR854203611,1,BCAC,9
4/10/1985,OSF,TWL,250,8540,N,CR854203611,2,BCAC,20
4/10/1985,OSF,TWL,250,8540,N,CR854203611,1,CLPR,10
4/10/1985,OSF,TWL,250,8540,N,CR854203611,2,CLPR,3
4/10/1985,OSF,TWL,250,8540,N,CR854203611,1,SNOS,1
4/16/1985,OSF,TWL,250,8997,N,CR854203616,1,BCAC,15
4/16/1985,OSF,TWL,250,8997,N,CR854203616,2,BCAC,15
4/16/1985,OSF,TWL,250,8997,N,CR854203616,2,SPKL,1
4/16/1985,OSF,TWL,250,8997,N,CR854203616,2,WDOW,6
4/16/1985,OSF,TWL,250,8997,N,CR854203616,1,YTRK,33
4/16/1985,OSF,TWL,250,8997,N,CR854203616,2,YTRK,31
5/8/1985,OSF,TWL,250,1290,N,CR854203624,1,BANK,7
5/8/1985,OSF,TWL,250,1290,N,CR854203624,1,BCAC,15
5/8/1985,OSF,TWL,250,1290,N,CR854203624,2,BCAC,48
5/8/1985,OSF,TWL,250,1290,N,CR854203624,1,CLPR,19
5/8/1985,OSF,TWL,250,1290,N,CR854203624,2,CLPR,3
5/8/1985,OSF,TWL,250,1290,N,CR854203624,1,WDOW,5
5/9/1985,OSF,TWL,250,14827,N,CR854203625,1,BANK,14
5/9/1985,OSF,TWL,250,14827,N,CR854203625,2,BANK,10
5/9/1985,OSF,TWL,250,14827,N,CR854203625,1,BCAC,34
5/9/1985,OSF,TWL,250,14827,N,CR854203625,2,BCAC,30
5/9/1985,OSF,TWL,250,14827,N,CR854203625,1,CLPR,6
5/9/1985,OSF,TWL,250,14827,N,CR854203625,2,CLPR,10
5/16/1985,OSF,TWL,250,4730,N,CR854203926,1,BANK,24
5/16/1985,OSF,TWL,250,4730,N,CR854203926,2,BANK,37
5/16/1985,OSF,TWL,250,4730,N,CR854203926,1,BCAC,13
5/16/1985,OSF,TWL,250,4730,N,CR854203926,1,CLPR,3
5/16/1985,OSF,TWL,250,4730,N,CR854203926,2,CLPR,1
5/16/1985,OSF,TWL,250,4730,N,CR854203926,1,DBRK,5
5/16/1985,OSF,TWL,250,4730,N,CR854203926,2,DBRK,8
5/16/1985,OSF,TWL,250,4730,N,CR854203926,1,WDOW,3
6/20/1985,OSF,TWL,250,14145,N,CR854203930,1,BANK,47
6/20/1985,OSF,TWL,250,14145,N,CR854203930,2,BANK,18
6/20/1985,OSF,TWL,250,14145,N,CR854203930,2,BCAC,5
6/20/1985,OSF,TWL,250,14145,N,CR854203930,2,CLPR,4
6/20/1985,OSF,TWL,250,14145,N,CR854203930,2,DBRK,15
6/20/1985,OSF,TWL,250,14145,N,CR854203930,1,SNOS,1
6/20/1985,OSF,TWL,250,14145,N,CR854203930,2,WDOW,8
7/1/1985,OSF,TWL,250,18285,N,CR854303934,1,BANK,20
7/1/1985,OSF,TWL,250,18285,N,CR854303934,2,BANK,19
7/1/1985,OSF,TWL,250,18285,N,CR854303934,2,BCAC,15
7/1/1985,OSF,TWL,250,18285,N,CR854303934,1,CLPR,16
7/1/1985,OSF,TWL,250,18285,N,CR854303934,2,CLPR,11
7/1/1985,OSF,TWL,250,18285,N,CR854303934,2,SNOS,1
7/1/1985,OSF,TWL,250,18285,N,CR854303934,1,WDOW,10
7/10/1985,OSF,TWL,250,20140,N,CR854303936,1,BANK,41
7/10/1985,OSF,TWL,250,20140,N,CR854303936,2,BANK,29
7/10/1985,OSF,TWL,250,20140,N,CR854303936,2,BCAC,15
7/10/1985,OSF,TWL,250,20140,N,CR854303936,1,CLPR,11
7/10/1985,OSF,TWL,250,20140,N,CR854303936,2,CLPR,2
7/10/1985,OSF,TWL,250,20140,N,CR854303936,2,SHRP,1
7/21/1985,OSF,TWL,250,17055,N,CR854303939,1,BANK,14
7/21/1985,OSF,TWL,250,17055,N,CR854303939,2,BANK,18
7/21/1985,OSF,TWL,250,17055,N,CR854303939,1,BCAC,26
7/21/1985,OSF,TWL,250,17055,N,CR854303939,2,BCAC,4
7/21/1985,OSF,TWL,250,17055,N,CR854303939,1,CLPR,14
7/21/1985,OSF,TWL,250,17055,N,CR854303939,2,CLPR,30
7/28/1985,OSF,TWL,250,10690,N,CR854303943,1,BANK,7
7/28/1985,OSF,TWL,250,10690,N,CR854303943,1,BCAC,35
7/28/1985,OSF,TWL,250,10690,N,CR854303943,1,CLPR,10
7/28/1985,OSF,TWL,250,10690,N,CR854303943,1,DBRK,3
7/29/1985,OSF,TWL,250,2325,N,CR854303944,1,BCAC,40
7/29/1985,OSF,TWL,250,2325,N,CR854303944,2,BCAC,30
7/29/1985,OSF,TWL,250,2325,N,CR854303944,1,CLPR,2
7/29/1985,OSF,TWL,250,2325,N,CR854303944,2,CLPR,13
7/29/1985,OSF,TWL,250,2325,N,CR854303944,1,DBRK,4
7/29/1985,OSF,TWL,250,2325,N,CR854303944,2,WDOW,3
7/29/1985,OSF,TWL,250,2325,N,CR854303944,2,YTRK,3
8/19/1985,OSF,TWL,250,15245,N,CR854303947,1,BANK,19
8/19/1985,OSF,TWL,250,15245,N,CR854303947,1,BCAC,25
8/19/1985,OSF,TWL,250,15245,N,CR854303947,2,BCAC,50
8/19/1985,OSF,TWL,250,15245,N,CR854303947,1,CLPR,3
8/19/1985,OSF,TWL,250,15245,N,CR854303947,2,CLPR,2
8/25/1985,OSF,TWL,250,14380,N,CR854303948,2,BANK,4
8/25/1985,OSF,TWL,250,14380,N,CR854303948,1,CLPR,46
8/25/1985,OSF,TWL,250,14380,N,CR854303948,2,CLPR,44
8/30/1985,OSF,TWL,250,8080,N,CR854303950,1,BCAC,6
8/30/1985,OSF,TWL,250,8080,N,CR854303950,2,BCAC,31
8/30/1985,OSF,TWL,250,8080,N,CR854303950,1,CLPR,39
8/30/1985,OSF,TWL,250,8080,N,CR854303950,2,CLPR,19
8/30/1985,OSF,TWL,250,8080,N,CR854303950,1,WDOW,2
9/3/1985,OSF,TWL,250,12755,N,CR854303952,1,BCAC,24
9/3/1985,OSF,TWL,250,12755,N,CR854303952,2,BCAC,3
9/3/1985,OSF,TWL,250,12755,N,CR854303952,1,CLPR,23
9/3/1985,OSF,TWL,250,12755,N,CR854303952,2,CLPR,43
9/5/1985,OSF,TWL,250,11485,N,CR854303955,2,BANK,4
9/5/1985,OSF,TWL,250,11485,N,CR854303955,2,BCAC,25
9/5/1985,OSF,TWL,250,11485,N,CR854303955,1,CLPR,45
9/5/1985,OSF,TWL,250,11485,N,CR854303955,2,CLPR,20
9/5/1985,OSF,TWL,250,11485,N,CR854303955,2,SNOS,1
9/5/1985,OSF,TWL,250,11485,N,CR854303955,2,WDOW,2
9/17/1985,OSF,TWL,250,11919,N,CR854303959,1,BCAC,5
9/17/1985,OSF,TWL,250,11919,N,CR854303959,1,BLGL,4
9/17/1985,OSF,TWL,250,11919,N,CR854303959,2,BLGL,19
9/17/1985,OSF,TWL,250,11919,N,CR854303959,1,CLPR,34
9/17/1985,OSF,TWL,250,11919,N,CR854303959,2,CLPR,5
9/17/1985,OSF,TWL,250,11919,N,CR854303959,2,SNOS,1
9/17/1985,OSF,TWL,250,11919,N,CR854303959,1,YTRK,6
9/17/1985,OSF,TWL,250,11919,N,CR854303959,2,YTRK,25
9/16/1985,OSF,TWL,250,18360,N,CR854303960,1,BCAC,17
9/16/1985,OSF,TWL,250,18360,N,CR854303960,1,CLPR,30
9/25/1985,OSF,TWL,250,16640,N,CR854303963,2,BANK,14
9/25/1985,OSF,TWL,250,16640,N,CR854303963,1,BCAC,22
9/25/1985,OSF,TWL,250,16640,N,CR854303963,2,BCAC,2
9/25/1985,OSF,TWL,250,16640,N,CR854303963,1,CLPR,29
9/25/1985,OSF,TWL,250,16640,N,CR854303963,2,CLPR,31
9/25/1985,OSF,TWL,250,16640,N,CR854303963,2,CWCD,2
9/25/1985,OSF,TWL,250,16640,N,CR854303963,2,GSRK,1
9/25/1985,OSF,TWL,250,16640,N,CR854303963,2,SSPN,1
9/25/1985,OSF,TWL,250,16640,N,CR854303963,1,STRK,1
9/25/1985,OSF,TWL,250,16640,N,CR854303963,2,STRK,1
10/7/1985,OSF,TWL,250,34980,N,CR854403965,2,BCAC,10
10/7/1985,OSF,TWL,250,34980,N,CR854403965,1,CLPR,46
10/7/1985,OSF,TWL,250,34980,N,CR854403965,2,CLPR,40
10/7/1985,OSF,TWL,250,34980,N,CR854403965,2,GSPT,2
10/14/1985,OSF,TWL,250,7390,N,CR854403966,1,BCAC,3
10/14/1985,OSF,TWL,250,7390,N,CR854403966,1,CLPR,40
10/14/1985,OSF,TWL,250,7390,N,CR854403966,1,CNRY,4
10/14/1985,OSF,TWL,250,7390,N,CR854403966,1,SBLY,1
10/14/1985,OSF,TWL,250,7390,N,CR854403966,1,STRK,1
10/21/1985,OSF,TWL,250,12290,N,CR854403969,1,BCAC,14
10/21/1985,OSF,TWL,250,12290,N,CR854403969,1,CLPR,36
10/21/1985,OSF,TWL,250,12290,N,CR854403969,2,CLPR,48
10/28/1985,OSF,TWL,250,17450,N,CR854403975,1,BCAC,8
10/28/1985,OSF,TWL,250,17450,N,CR854403975,2,BCAC,19
10/28/1985,OSF,TWL,250,17450,N,CR854403975,1,CLPR,39
10/28/1985,OSF,TWL,250,17450,N,CR854403975,2,CLPR,30
10/28/1985,OSF,TWL,250,17450,N,CR854403975,1,WDOW,2
11/7/1985,OSF,TWL,250,12810,N,CR854404857,1,BANK,3
11/7/1985,OSF,TWL,250,12810,N,CR854404857,2,BANK,18
11/7/1985,OSF,TWL,250,12810,N,CR854404857,1,BCAC,14
11/7/1985,OSF,TWL,250,12810,N,CR854404857,2,BCAC,5
11/7/1985,OSF,TWL,250,12810,N,CR854404857,1,CLPR,37
11/7/1985,OSF,TWL,250,12810,N,CR854404857,2,CLPR,28
12/13/1985,OSF,TWL,250,11360,N,CR854404862,2,BANK,1
12/13/1985,OSF,TWL,250,11360,N,CR854404862,1,BCAC,2
12/13/1985,OSF,TWL,250,11360,N,CR854404862,2,BCAC,3
12/13/1985,OSF,TWL,250,11360,N,CR854404862,1,CLPR,40
12/13/1985,OSF,TWL,250,11360,N,CR854404862,2,CLPR,38
12/13/1985,OSF,TWL,250,11360,N,CR854404862,1,GSRK,3
12/13/1985,OSF,TWL,250,11360,N,CR854404862,2,GSRK,1
12/13/1985,OSF,TWL,250,11360,N,CR854404862,1,WDOW,5
12/13/1985,OSF,TWL,250,11360,N,CR854404862,2,WDOW,5
12/13/1985,OSF,TWL,250,11360,N,CR854404862,2,YEYE,1
12/16/1985,OSF,TWL,250,30810,N,CR854404863,1,BCAC,26
12/16/1985,OSF,TWL,250,30810,N,CR854404863,2,BCAC,8
12/16/1985,OSF,TWL,250,30810,N,CR854404863,1,CLPR,18
12/16/1985,OSF,TWL,250,30810,N,CR854404863,2,CLPR,29
12/16/1985,OSF,TWL,250,30810,N,CR854404863,1,WDOW,7
12/16/1985,OSF,TWL,250,30810,N,CR854404863,2,WDOW,14
1/8/1985,BDG,TWL,250,39900,N,CR855103538,1,BANK,50
1/8/1985,BDG,TWL,250,39900,N,CR855103538,2,BANK,50
1/8/1985,BDG,TWL,250,25103,N,CR855103539,1,BANK,49
1/8/1985,BDG,TWL,250,25103,N,CR855103539,2,BANK,40
1/8/1985,BDG,TWL,250,25103,N,CR855103539,1,SNOS,1
1/8/1985,BDG,TWL,250,25103,N,CR855103539,2,WDOW,5
1/13/1985,BDG,TWL,250,11645,N,CR855103540,1,BANK,43
1/13/1985,BDG,TWL,250,11645,N,CR855103540,2,BANK,16
1/13/1985,BDG,TWL,250,11645,N,CR855103540,1,BCAC,5
1/13/1985,BDG,TWL,250,11645,N,CR855103540,2,BCAC,6
1/13/1985,BDG,TWL,250,11645,N,CR855103540,1,CLPR,3
1/13/1985,BDG,TWL,250,11645,N,CR855103540,2,CLPR,25
1/13/1985,BDG,TWL,250,11645,N,CR855103540,1,SNOS,1
1/13/1985,BDG,TWL,250,11645,N,CR855103540,2,SNOS,3
1/16/1985,BDG,TWL,250,31825,N,CR855103542,1,BANK,18
1/16/1985,BDG,TWL,250,31825,N,CR855103542,2,BANK,18
1/16/1985,BDG,TWL,250,31825,N,CR855103542,1,BCAC,36
1/16/1985,BDG,TWL,250,31825,N,CR855103542,2,BCAC,32
1/16/1985,BDG,TWL,250,31825,N,CR855103542,1,CLPR,4
1/16/1985,BDG,TWL,250,31825,N,CR855103542,2,SNOS,3
1/23/1985,BDG,TWL,250,39950,N,CR855103543,1,BCAC,50
1/23/1985,BDG,TWL,250,39950,N,CR855103543,2,BCAC,32
1/23/1985,BDG,TWL,250,39950,N,CR855103543,2,CLPR,21
2/7/1985,BDG,TWL,250,12850,N,CR855103546,1,BANK,52
2/7/1985,BDG,TWL,250,12850,N,CR855103546,2,BANK,24
2/7/1985,BDG,TWL,250,12850,N,CR855103546,2,BCAC,15
2/7/1985,BDG,TWL,250,12850,N,CR855103546,1,CLPR,2
2/7/1985,BDG,TWL,250,12850,N,CR855103546,2,CLPR,2
2/7/1985,BDG,TWL,250,12850,N,CR855103546,2,RDBD,6
2/7/1985,BDG,TWL,250,12850,N,CR855103546,2,SNOS,6
2/8/1985,BDG,TWL,250,1655,N,CR855103547,2,BCAC,6
2/8/1985,BDG,TWL,250,1655,N,CR855103547,1,BLGL,21
2/8/1985,BDG,TWL,250,1655,N,CR855103547,2,BLGL,6
2/8/1985,BDG,TWL,250,1655,N,CR855103547,1,CLPR,22
2/8/1985,BDG,TWL,250,1655,N,CR855103547,2,CLPR,26
