marketCategory,year,qtr,gearGroup,portComplex,species,live,comLands
977,1978,4,HKL,OSB,FLAG,N,621
435,1978,3,NET,MNT,OCRK,N,9741
250,1980,4,NET,MRO,CLPR,N,211
267,1982,2,HKL,OSF,BRWN,N,1684
209,1982,3,HKL,MNT,PTRL,N,30
269,1982,3,TWL,MRO,YTRK,N,26877
435,1980,4,NET,OSF,OCRK,N,1130
977,1980,3,HKL,OSB,WDOW,N,609
262,1980,4,TWL,OSF,LSPN,N,9906
250,1979,1,HKL,BRG,REDS,N,1
977,1980,1,HKL,OLA,BANK,N,4615
250,1979,4,TWL,CRS,WDOW,N,274245
152,1981,1,TWL,ERK,DSRK,N,166
250,1982,3,TWL,ERK,COPP,N,230
195,1981,4,HKL,BRG,LCOD,N,24382
977,1979,2,HKL,OLA,ROSY,N,143
435,1979,4,HKL,OLA,OCRK,N,1478
250,1980,1,HKL,CRS,RDBD,N,277
250,1979,3,HKL,CRS,URCK,N,156
435,1980,2,HKL,OLA,OCRK,N,6383
250,1979,4,HKL,CRS,GSPT,N,120
250,1981,1,TWL,OSF,YTRK,N,5790
195,1982,4,HKL,ERK,LCOD,N,1903
977,1982,1,HKL,OSD,VRML,N,362
262,1981,1,HKL,ERK,THDS,N,5
435,1979,3,HKL,BRG,OCRK,N,211
977,1980,1,NET,OLA,SNOS,N,3639
977,1982,4,HKL,OSD,COPP,N,35
253,1982,1,NET,MNT,YTRK,N,129644
211,1981,1,TWL,BRG,DOVR,N,948130
153,1980,3,NET,MRO,LSRK,N,112
258,1981,3,TWL,MNT,CHNA,N,15686
195,1978,3,NET,MNT,LCOD,N,355
222,1982,4,FPT,OLA,CHLB,N,32
159,1982,1,NET,OSD,SSRK,N,8227
253,1982,3,TWL,MNT,YTRK,N,406
977,1981,4,NET,OSB,SPKL,N,2095
209,1979,2,TWL,OSB,PTRL,N,27162
152,1979,3,NET,OSB,DSRK,N,2227
435,1979,3,NET,OSB,OCRK,N,20003
153,1980,1,HKL,MNT,LSRK,N,10
195,1980,4,HKL,CRS,LCOD,N,984
977,1978,1,NET,OSD,FLAG,N,194
265,1978,3,HKL,MNT,YEYE,N,472
250,1978,1,NET,BDG,CNRY,N,472
159,1980,4,TWL,BDG,SSRK,N,3194
209,1982,2,TWL,BRG,PTRL,N,25848
267,1982,1,HKL,CRS,BRWN,N,85
200,1981,4,NET,BDG,UFLT,N,53
154,1979,1,NET,OSB,SHRK,N,7
270,1982,1,TWL,ERK,ARRA,N,10
155,1982,1,NET,OSB,SHRK,N,11232
209,1980,4,TWL,OSF,PTRL,N,174750
250,1980,3,TWL,BRG,BLGL,N,15546
250,1978,3,HKL,BRG,YEYE,N,905
250,1982,3,HKL,BRG,BDRK,N,7159
195,1979,2,NET,OSD,LCOD,N,460
225,1980,1,TWL,OSB,UDAB,N,75
435,1982,3,NET,OLA,OCRK,N,34376
250,1979,1,HKL,BRG,LCOD,N,8
250,1979,4,HKL,ERK,RDBD,N,3
195,1978,1,TWL,MRO,LCOD,N,5777
205,1979,2,HKL,MRO,SSOL,N,2
977,1981,2,NET,OLA,BRNZ,N,9196
250,1981,4,NET,MNT,LCOD,N,28
159,1982,4,TWL,OSB,SSRK,N,244
195,1982,3,FPT,MNT,LCOD,N,95
977,1980,4,HKL,OSB,FLAG,N,576
977,1980,4,HKL,OSD,COPP,N,57
190,1978,1,HKL,OLA,SABL,N,527
253,1979,1,TWL,MNT,SNOS,N,1152
265,1978,2,HKL,MNT,FLAG,N,64
655,1982,3,HKL,MNT,COPP,N,28
250,1981,2,NET,OSF,YTRK,N,124
254,1982,2,TWL,MNT,CLPR,N,1890
240,1980,4,NET,MRO,UFLT,N,341
250,1982,4,TWL,CRS,DBRK,N,20885
250,1978,3,HKL,MRO,BANK,N,409
977,1978,3,NET,OLA,SNOS,N,1677
250,1978,3,HKL,BDG,URCK,N,486
195,1978,2,FPT,OSF,LCOD,N,75
977,1980,4,HKL,OSD,BRNZ,N,555
495,1978,3,TWL,BRG,PWHT,N,3715
977,1979,2,TWL,OSB,OLVE,N,1670
208,1978,3,NET,OSB,BSOL,N,59
977,1982,4,HKL,OSB,URCK,N,249
165,1981,2,NET,BDG,ASRK,N,1084
222,1981,4,TWL,MRO,CHLB,N,65625
977,1981,4,NET,OSB,WDOW,N,3181
159,1981,1,NET,OSD,SSRK,N,36241
155,1978,4,HKL,OSD,SHRK,N,152
977,1979,4,HKL,OLA,MXRF,N,58
956,1982,2,NET,MNT,STRK,N,29
253,1982,4,TWL,MRO,BANK,N,3909
435,1982,4,TWL,OSF,OCRK,N,9743
253,1979,1,HKL,MRO,COPP,N,926
253,1978,3,NET,MNT,WDOW,N,4610
250,1982,4,TWL,MNT,SNOS,N,8095
260,1978,2,NET,OSD,SCOR,N,134
977,1978,2,HKL,OLA,FLAG,N,1508
250,1978,4,HKL,BRG,STRK,N,564
222,1979,1,HKL,OSB,CHLB,N,2896
190,1979,3,TWL,ERK,SABL,N,2093280
977,1980,3,HKL,OLA,URCK,N,270
159,1982,3,TWL,CRS,SSRK,N,339
262,1981,2,FPT,BRG,THDS,N,2195
195,1981,3,NET,MRO,LCOD,N,1830
250,1979,1,HKL,ERK,URCK,N,417
190,1979,1,FPT,OSF,SABL,N,100108
259,1980,1,HKL,OSF,YTRK,N,4160
250,1979,4,TWL,ERK,STRK,N,332
977,1982,1,HKL,OSB,GBLC,N,1874
230,1981,4,FPT,MRO,UFLT,N,3
250,1982,4,TWL,ERK,SNOS,N,1127
977,1982,4,TWL,OLA,BANK,N,19595
253,1978,2,TWL,BDG,CWCD,N,2426
250,1981,3,NET,MNT,BCAC,N,3691
495,1980,3,TWL,CRS,PWHT,N,55
222,1980,3,HKL,OSF,CHLB,N,4306
250,1978,1,HKL,MNT,BANK,N,283
195,1980,3,TWL,OSF,LCOD,N,256973
222,1981,4,NET,OLA,CHLB,N,39878
977,1982,3,HKL,OSB,SLGR,N,60
253,1980,1,TWL,OSF,VRML,N,9510
205,1981,4,TWL,MRO,SSOL,N,4075
230,1980,4,HKL,MRO,UFLT,N,7
977,1979,2,NET,OSD,WDOW,N,1206
250,1979,3,HKL,ERK,RDBD,N,79
200,1982,4,TWL,MRO,UFLT,N,120
211,1981,2,TWL,BRG,DOVR,N,982653
250,1981,2,TWL,BRG,STRK,N,201
211,1981,1,TWL,BDG,DOVR,N,97029
175,1981,2,TWL,MRO,USKT,N,125
153,1981,4,NET,OLA,LSRK,N,513
159,1980,2,NET,OLA,SSRK,N,554
267,1982,2,TWL,BDG,BRWN,N,451
977,1982,3,FPT,OSD,URCK,N,173
262,1982,3,TWL,MNT,LSPN,N,1105
977,1982,4,HKL,OSB,BRNZ,N,8629
250,1981,3,NET,MNT,GSPT,N,28
977,1980,2,NET,OSB,CNRY,N,402
152,1982,3,NET,OLA,DSRK,N,165
253,1982,1,TWL,BRG,BCAC,N,11900
190,1980,2,HKL,BRG,SABL,N,33393
175,1979,2,FPT,OSF,USKT,N,14
290,1978,4,HKL,MNT,KLPG,N,187
977,1982,3,NET,OSD,CNRY,N,339
260,1979,2,FPT,OSD,SCOR,N,6
261,1979,3,HKL,MNT,CBZN,N,263
250,1979,4,HKL,CRS,BCAC,N,1656
267,1982,2,TWL,MNT,BRWN,N,230
159,1981,3,TWL,BDG,SSRK,N,796
190,1982,3,TWL,BRG,SABL,N,1250741
977,1979,3,NET,OSD,YTRK,N,145
225,1978,4,NET,OSD,UDAB,N,40
267,1978,4,NET,OSF,BRWN,N,79
250,1978,2,FPT,ERK,URCK,N,678
977,1978,2,TWL,OSB,FLAG,N,407
977,1982,2,NET,OSB,OLVE,N,53
250,1978,3,HKL,CRS,RDBD,N,2351
150,1980,2,HKL,OLA,SHRK,N,2806
261,1978,2,HKL,MRO,CBZN,N,136
250,1980,1,TWL,OSF,YTRK,N,8600
153,1979,3,HKL,OSB,LSRK,N,215
174,1979,4,NET,OSD,SHRK,N,96
977,1981,1,HKL,OSD,VRML,N,225
959,1982,4,TWL,CRS,VRML,N,65
207,1981,1,TWL,CRS,REX,N,80991
977,1979,2,NET,OSD,BLGL,N,39795
150,1981,1,TWL,OSB,SHRK,N,58
159,1981,4,FPT,OSB,SSRK,N,15
259,1980,3,HKL,MRO,YTRK,N,667
977,1979,3,HKL,OSB,GBLC,N,1070
956,1982,4,HKL,MRO,YTRK,N,20
150,1980,2,TWL,MRO,SHRK,N,871
250,1978,4,HKL,CRS,GSPT,N,472
195,1981,2,HKL,OSF,LCOD,N,1922
253,1978,3,NET,MNT,SPKL,N,198
195,1978,4,NET,OLA,LCOD,N,400
260,1982,1,HKL,OSD,SCOR,N,4260
200,1981,4,HKL,MNT,UFLT,N,146
250,1982,4,HKL,ERK,VRML,N,3169
435,1980,2,TWL,OSF,OCRK,N,8294
977,1981,4,NET,OLA,OLVE,N,78
260,1982,2,FPT,OSD,SCOR,N,307
205,1981,2,TWL,OSF,SSOL,N,42806
250,1981,2,TWL,ERK,BLCK,N,31824
258,1982,3,TWL,MNT,CHNA,N,6865
260,1981,4,NET,OLA,SCOR,N,231
159,1979,1,HKL,OLA,SSRK,N,17
195,1978,1,FPT,MRO,LCOD,N,124
190,1982,4,FPT,OSD,SABL,N,5188
977,1979,2,HKL,OSB,SLGR,N,55
252,1981,2,HKL,MRO,BLCK,N,20
977,1980,1,NET,OSD,SNOS,N,6658
977,1979,4,NET,OSD,BRWN,N,47
209,1980,3,TWL,MRO,PTRL,N,85673
205,1982,2,TWL,CRS,SSOL,N,9926
271,1978,3,TWL,CRS,CLPR,N,21
230,1982,2,HKL,CRS,UFLT,N,11
150,1982,3,TWL,BRG,SHRK,N,7
209,1981,1,NET,MRO,PTRL,N,49
977,1981,1,TWL,OSB,BRWN,N,7
977,1978,4,HKL,OLA,MXRF,N,58
190,1980,1,TWL,OSB,SABL,N,652
269,1982,2,TWL,BRG,WDOW,N,2454
209,1981,4,HKL,BDG,PTRL,N,198
271,1978,1,TWL,MRO,POP,N,9
977,1979,3,HKL,OSB,SNOS,N,105
190,1980,4,TWL,OSF,SABL,N,204894
250,1978,4,TWL,BRG,POP,N,145
222,1982,3,TWL,OSF,CHLB,N,14334
225,1978,3,HKL,OLA,UDAB,N,498
977,1979,4,HKL,OSD,PNKR,N,10
270,1982,2,TWL,BRG,SNOS,N,550
262,1981,1,TWL,OSB,THDS,N,1637
190,1978,4,TWL,MRO,SABL,N,1899
222,1982,1,NET,BDG,CHLB,N,2679
250,1978,2,HKL,MRO,YTRK,N,8912
209,1978,1,TWL,OSB,PTRL,N,11713
230,1978,3,NET,MNT,UFLT,N,19262
250,1981,3,NET,MRO,CLPR,N,157
977,1979,2,HKL,OLA,FLAG,N,3640
250,1978,2,HKL,MRO,STAR,N,11
250,1978,4,HKL,BRG,SSPN,N,26
270,1979,1,TWL,ERK,SNOS,N,1323
977,1979,4,HKL,OSD,STAR,N,417
977,1982,4,HKL,OSB,GPHR,N,16
195,1982,3,TWL,MRO,LCOD,N,78646
250,1980,3,NET,OSF,BCAC,N,1212
252,1980,3,HKL,CRS,BLCK,N,112
190,1978,3,TWL,OSB,SABL,N,4903
150,1979,1,HKL,MNT,SHRK,N,52
977,1982,4,NET,OSD,HNYC,N,101
977,1981,1,HKL,OLA,CNRY,N,1517
977,1981,2,NET,OLA,YTRK,N,99
195,1981,1,FPT,CRS,LCOD,N,17
249,1978,4,HKL,MRO,VRML,N,2810
977,1980,3,NET,OSB,CWCD,N,2031
270,1978,1,TWL,OSF,SNOS,N,5819
253,1981,4,TWL,MRO,BANK,N,61664
253,1979,3,HKL,MRO,CNRY,N,118
159,1979,4,NET,BDG,SSRK,N,153
195,1980,1,FPT,MNT,LCOD,N,73
250,1981,2,NET,MNT,WDOW,N,853
262,1980,4,TWL,MRO,THDS,N,575
267,1981,2,TWL,MNT,BRWN,N,75
267,1981,3,NET,MNT,BRWN,N,21
977,1980,1,TWL,OSB,BANK,N,4032
435,1979,1,HKL,MNT,OCRK,N,2238
222,1981,3,HKL,OSF,CHLB,N,10942
977,1980,4,NET,OSD,CMEL,N,496
250,1982,4,HKL,MNT,WDOW,N,38246
250,1982,4,NET,MNT,LCOD,N,1091
435,1979,1,HKL,OSB,OCRK,N,5159
195,1980,1,HKL,CRS,LCOD,N,53
155,1978,3,NET,OLA,SHRK,N,63148
977,1978,3,HKL,OLA,OLVE,N,34
959,1980,2,HKL,MRO,BRNZ,N,375
159,1980,1,TWL,BRG,SSRK,N,2723
265,1978,2,HKL,MNT,RDBD,N,139
262,1979,2,TWL,MNT,SSPN,N,113731
956,1979,1,HKL,OSF,SNOS,N,10
267,1979,2,NET,OSF,BRWN,N,145
977,1978,4,NET,OSD,FLAG,N,183
190,1978,1,TWL,MNT,SABL,N,55580
190,1979,1,HKL,OLA,SABL,N,5155
252,1981,3,HKL,BRG,BLCK,N,135
258,1982,2,TWL,MNT,CHNA,N,15087
230,1981,3,TWL,CRS,UFLT,N,9804
153,1982,4,NET,OLA,LSRK,N,1161
250,1980,2,TWL,BRG,STRK,N,2352
956,1982,3,TWL,MRO,WDOW,N,59273
175,1982,2,TWL,MRO,USKT,N,1041
665,1982,2,NET,MNT,BDRK,N,425
977,1981,1,NET,OSD,SWSP,N,86
195,1981,1,TWL,BRG,LCOD,N,84227
977,1982,1,HKL,OSD,BLGL,N,75672
250,1978,4,HKL,MNT,EGLS,N,44
225,1979,1,HKL,BRG,UDAB,N,40
259,1979,1,FPT,MNT,YTRK,N,80
225,1978,4,HKL,MNT,UDAB,N,7483
230,1982,4,NET,OLA,UFLT,N,60
201,1979,4,TWL,BRG,ARTH,N,3768
206,1978,1,TWL,CRS,EGLS,N,86936
260,1980,2,FPT,OLA,SCOR,N,5
206,1980,4,TWL,MRO,EGLS,N,62736
225,1979,4,NET,OSD,UDAB,N,44
250,1981,3,HKL,BDG,DBRK,N,1745
250,1982,3,TWL,MRO,CNRY,N,1567
225,1982,3,TWL,MNT,UDAB,N,14189
977,1982,4,NET,OLA,YTRK,N,47
250,1980,3,TWL,ERK,COPP,N,1992
956,1980,4,HKL,MRO,BCAC,N,543
245,1980,1,TWL,MRO,CWCD,N,53
205,1978,1,TWL,ERK,SSOL,N,4356
250,1982,3,NET,MNT,GSPT,N,123
195,1980,2,HKL,OSB,LCOD,N,14
250,1979,3,TWL,OSF,BCAC,N,214012
977,1979,3,TWL,OSB,GBLC,N,281
261,1979,2,HKL,MRO,CBZN,N,3322
152,1979,2,NET,OSF,DSRK,N,246
253,1980,2,TWL,BRG,CNRY,N,32748
977,1980,3,NET,OSB,GSRK,N,144
977,1981,1,HKL,OSD,WDOW,N,156
190,1981,4,FPT,OSD,SABL,N,18796
154,1982,1,HKL,OLA,SHRK,N,39
977,1980,4,NET,OLA,CMEL,N,1771
222,1979,3,NET,OSB,CHLB,N,66642
155,1981,2,HKL,BDG,SHRK,N,21
977,1979,2,NET,OSD,SPKL,N,628
211,1982,4,TWL,OSF,DOVR,N,477554
225,1981,4,HKL,OLA,UDAB,N,302
250,1979,4,HKL,BDG,BCAC,N,635
977,1979,4,HKL,OLA,SPKL,N,2236
956,1979,2,NET,MNT,WDOW,N,9891
250,1980,2,HKL,CRS,CNRY,N,74401
190,1979,2,FPT,OSD,SABL,N,556263
977,1979,4,TWL,OSB,VRML,N,626
250,1979,1,FPT,CRS,URCK,N,773
665,1978,3,TWL,BRG,BDRK,N,36090
162,1979,3,HKL,OSF,SHRK,N,246
250,1982,2,TWL,CRS,ARRA,N,2680
195,1982,1,FPT,OSF,LCOD,N,20
209,1978,3,HKL,CRS,PTRL,N,13
259,1979,2,NET,MNT,YTRK,N,8397
175,1979,4,HKL,MRO,USKT,N,1
250,1980,4,HKL,ERK,DBRK,N,65
250,1982,2,NET,MNT,CNRY,N,30
271,1978,4,TWL,CRS,STRK,N,19
977,1982,4,NET,OLA,URCK,N,94
290,1981,4,HKL,MNT,KLPG,N,2
250,1981,1,FPT,MNT,URCK,N,371
175,1979,3,NET,MRO,USKT,N,3997
260,1979,4,NET,MRO,SCOR,N,37
167,1978,2,NET,OSD,SHRK,N,8
265,1979,2,HKL,MRO,STAR,N,287
959,1982,4,TWL,MNT,BCAC,N,9058
977,1978,2,NET,OSB,CLPR,N,832
977,1979,3,HKL,OSD,VRML,N,384
265,1980,1,HKL,MNT,URCK,N,26
977,1978,4,HKL,OLA,WDOW,N,6064
977,1981,4,NET,OLA,RDBD,N,345
250,1982,1,TWL,ERK,RDBD,N,480
977,1978,3,HKL,OSB,GBLC,N,598
977,1982,1,NET,OSB,BRNZ,N,233
240,1980,4,TWL,ERK,UFLT,N,1500
977,1979,3,NET,OSB,SPKL,N,3318
272,1978,4,HKL,MNT,SCLP,N,712
207,1981,4,TWL,BDG,REX,N,9911
209,1982,3,HKL,CRS,PTRL,N,3
190,1980,1,TWL,MRO,SABL,N,7702
154,1982,2,HKL,OLA,SHRK,N,7
977,1980,3,NET,OSD,OLVE,N,17
253,1980,1,TWL,OSF,WDOW,N,227022
977,1978,1,NET,OSB,BCAC,N,5239
211,1980,2,TWL,CRS,DOVR,N,607431
240,1979,2,TWL,OSF,UFLT,N,453
977,1982,3,NET,OSD,BANK,N,101771
977,1982,2,TWL,OSB,SNOS,N,1041
267,1982,3,FPT,MRO,BRWN,N,76
190,1982,3,FPT,BRG,SABL,N,27014
977,1979,1,HKL,OSB,OLVE,N,8104
977,1978,2,NET,OSD,CMEL,N,568
957,1980,3,NET,MRO,URCK,N,98
265,1979,3,HKL,MNT,RDBD,N,229
250,1981,4,HKL,MNT,CLPR,N,19226
222,1981,3,TWL,OSB,CHLB,N,17160
977,1980,1,TWL,OSB,BRWN,N,2
207,1978,3,TWL,MNT,REX,N,40635
250,1982,2,TWL,CRS,BCAC,N,212953
207,1981,2,NET,OSD,REX,N,44
265,1979,2,HKL,MRO,GSPT,N,2630
270,1982,2,TWL,ERK,GSPT,N,1700
977,1982,4,FPT,OSB,URCK,N,136
209,1981,3,HKL,MNT,PTRL,N,27
211,1982,2,TWL,ERK,DOVR,N,3019087
250,1980,3,TWL,MRO,CLPR,N,86649
977,1978,2,HKL,OSD,BANK,N,7514
225,1981,4,FPT,OSD,UDAB,N,7
175,1982,1,NET,BRG,USKT,N,36
158,1979,3,NET,OSB,SHRK,N,207
175,1979,3,TWL,BRG,USKT,N,4170
977,1981,1,HKL,OSB,CWCD,N,11712
956,1980,4,HKL,OSF,CLPR,N,340
169,1982,3,TWL,ERK,SHRK,N,6
250,1980,1,TWL,CRS,RDBD,N,773
250,1980,2,TWL,BRG,SSPN,N,525
153,1978,3,NET,OSD,LSRK,N,18
153,1980,2,TWL,OSF,LSRK,N,217
977,1979,1,NET,OLA,YMTH,N,177
201,1979,3,TWL,OSF,ARTH,N,73
977,1980,1,HKL,OSD,RCK3,N,3393
153,1982,1,NET,MRO,LSRK,N,3056
977,1980,2,HKL,OSD,WDOW,N,753
206,1981,2,TWL,MNT,EGLS,N,68028
495,1979,1,TWL,BRG,PWHT,N,225
230,1980,1,TWL,MRO,UFLT,N,4246
250,1981,2,FPT,BDG,URCK,N,4
237,1981,1,TWL,OSF,CTRB,N,6
977,1980,1,HKL,OLA,BDRK,N,211
977,1982,4,HKL,OSB,YTRK,N,7313
230,1979,4,TWL,BRG,UFLT,N,85
977,1980,2,NET,OSD,HNYC,N,18
250,1978,3,HKL,OSF,GSRK,N,18
272,1981,1,TWL,OSF,SCLP,N,777
250,1980,2,TWL,BRG,CLPR,N,327284
152,1981,1,HKL,OSD,DSRK,N,560
253,1979,2,TWL,MNT,SBLY,N,4468
977,1982,1,NET,OSB,URCK,N,16
977,1981,1,NET,OLA,CMEL,N,1998
977,1981,1,HKL,OLA,BANK,N,5519
209,1980,2,HKL,ERK,PTRL,N,4
977,1980,3,HKL,OSB,CHNA,N,14
195,1982,2,TWL,BRG,LCOD,N,106529
956,1982,2,NET,MNT,CLPR,N,2722
271,1981,2,TWL,CRS,POP,N,2620
977,1980,3,NET,OSD,SSPN,N,17
665,1979,3,TWL,BRG,BDRK,N,11175
250,1980,1,TWL,BRG,DBRK,N,66989
172,1982,1,HKL,OLA,URAY,N,20
250,1982,2,HKL,BRG,BLCK,N,10867
175,1980,3,HKL,BDG,USKT,N,183
250,1981,3,HKL,ERK,DBRK,N,5171
977,1979,4,TWL,OSB,COPP,N,30
200,1982,3,NET,MNT,UFLT,N,181
152,1981,3,NET,OSD,DSRK,N,883
150,1982,1,HKL,OSF,SHRK,N,835
977,1982,4,HKL,OSD,CWCD,N,1261
209,1981,3,HKL,ERK,PTRL,N,80
977,1979,1,NET,OSD,FLAG,N,230
167,1979,2,NET,OLA,SHRK,N,4279
250,1980,3,NET,BDG,CLPR,N,829
263,1982,2,HKL,OSF,GPHR,N,200
159,1981,4,TWL,BDG,SSRK,N,447
250,1980,3,HKL,ERK,GSRK,N,14
250,1980,4,TWL,MRO,WDOW,N,26569
956,1980,4,HKL,OSF,YEYE,N,11
225,1982,3,NET,MNT,UDAB,N,3233
253,1982,1,TWL,MRO,SSPN,N,19057
977,1979,2,NET,OLA,STAR,N,97
267,1982,1,NET,MRO,BRWN,N,223
153,1980,3,HKL,OSD,LSRK,N,32
250,1981,3,TWL,MNT,LCOD,N,24068
198,1981,1,TWL,ERK,GRDR,N,4765
175,1981,2,TWL,OSB,USKT,N,13490
250,1979,2,HKL,OSF,CLPR,N,3091
222,1981,4,FPT,OLA,CHLB,N,152
253,1979,2,TWL,OSF,RDBD,N,3762
259,1982,2,NET,MNT,YTRK,N,400
250,1979,2,HKL,BRG,BRWN,N,3
253,1978,1,TWL,BDG,SBLY,N,37
435,1978,2,HKL,OSB,OCRK,N,12419
977,1980,1,HKL,OSD,SSPN,N,23
222,1980,4,HKL,MRO,CHLB,N,63
169,1979,1,HKL,OSD,SHRK,N,2235
977,1982,4,NET,OLA,STAR,N,82
267,1981,4,HKL,MNT,BRWN,N,1056
246,1982,3,FPT,MRO,COPP,N,38
977,1979,4,HKL,OSD,GSPT,N,230
262,1978,3,TWL,OSF,LSPN,N,30543
250,1980,1,TWL,MNT,WDOW,N,80078
263,1978,4,FPT,MNT,GPHR,N,13
977,1981,4,NET,OSD,BANK,N,114333
250,1980,1,TWL,MNT,STRK,N,5134
250,1978,1,HKL,CRS,GSRK,N,6
201,1980,1,TWL,BRG,ARTH,N,4282
206,1982,2,NET,OSB,EGLS,N,6
977,1980,4,NET,OSB,CLPR,N,4142
250,1978,2,HKL,MNT,BANK,N,153
253,1978,1,TWL,MNT,SBLY,N,433
977,1978,2,NET,OSD,RCK6,N,22
240,1981,1,TWL,MRO,UTRB,N,5412
961,1982,3,TWL,MNT,BANK,N,26204
265,1981,2,HKL,MRO,YEYE,N,657
271,1978,3,TWL,ERK,POP,N,42741
977,1982,2,NET,OSD,YTRK,N,352
250,1979,2,HKL,BRG,ARRA,N,5
250,1982,2,HKL,ERK,YTRK,N,338
956,1982,2,NET,MNT,SSPN,N,1
250,1982,1,TWL,OSF,SNOS,N,54043
175,1979,4,TWL,CRS,USKT,N,7818
977,1980,1,HKL,OSD,CLPR,N,403
977,1980,2,HKL,OLA,BANK,N,4099
977,1980,2,NET,OSB,BDRK,N,105
222,1979,2,HKL,OSB,CHLB,N,3953
435,1979,4,NET,OSB,OCRK,N,9876
150,1981,4,HKL,MRO,SHRK,N,164
977,1980,3,NET,OLA,BLGL,N,18142
959,1982,3,TWL,CRS,YEYE,N,10
977,1980,3,FPT,OLA,URCK,N,140
977,1979,4,HKL,OLA,CLPR,N,14971
200,1979,1,NET,OSF,UFLT,N,14
250,1982,4,HKL,BDG,WDOW,N,3989
977,1982,3,NET,OLA,OLVE,N,45
262,1979,2,TWL,BDG,SSPN,N,25868
435,1981,4,TWL,OSB,OCRK,N,481
250,1981,2,HKL,MRO,YEYE,N,221
435,1978,1,TWL,BDG,OCRK,N,288
250,1980,1,TWL,MRO,BANK,N,5777
435,1979,2,FPT,MRO,OCRK,N,1
253,1978,4,TWL,MRO,STRK,N,1713
262,1982,4,HKL,OLA,THDS,N,994
250,1982,4,NET,MNT,GSRK,N,70
250,1980,4,HKL,ERK,BLCK,N,155
150,1982,2,HKL,OSD,SHRK,N,4822
977,1982,3,HKL,OLA,BRWN,N,203
961,1982,3,TWL,ERK,SNOS,N,10678
151,1978,3,HKL,OSD,SHRK,N,21
271,1979,4,TWL,ERK,POP,N,2444
222,1978,2,TWL,OSB,CHLB,N,1915
150,1981,1,NET,MRO,SHRK,N,5982
150,1980,3,NET,OSF,SHRK,N,4148
225,1980,2,NET,MRO,UDAB,N,1
977,1981,4,HKL,OSB,GSPT,N,17832
977,1982,3,NET,OSD,BLGL,N,56806
250,1981,3,TWL,CRS,SNOS,N,59589
977,1979,4,NET,OLA,SNOS,N,5570
261,1981,3,NET,MNT,CBZN,N,421
225,1979,1,HKL,OSD,UDAB,N,22
153,1979,4,NET,BDG,LSRK,N,108
253,1978,1,TWL,BDG,GSRK,N,168
205,1978,2,TWL,MNT,SSOL,N,428
155,1982,1,TWL,MRO,SHRK,N,134
250,1981,1,NET,MNT,SSPN,N,4
159,1982,3,NET,OSF,SSRK,N,6814
253,1980,1,TWL,MRO,VRML,N,19313
977,1978,4,HKL,OSD,YTRK,N,54
250,1978,3,HKL,MRO,BRWN,N,4323
272,1979,1,NET,MRO,SCLP,N,118
977,1980,4,HKL,OLA,BLCK,N,806
250,1978,1,HKL,MNT,BDRK,N,310
977,1982,1,HKL,OSB,SNOS,N,184
977,1980,1,HKL,OSD,YEYE,N,71
956,1979,2,NET,MNT,SPKL,N,425
977,1982,4,NET,OSB,CNRY,N,130
977,1980,1,NET,OSD,GSPT,N,254
265,1981,2,NET,OSF,URCK,N,1723
977,1981,1,HKL,OLA,BLGL,N,45625
222,1980,1,HKL,OSD,CHLB,N,346
222,1981,4,HKL,OSD,CHLB,N,92
977,1981,3,HKL,OSB,BLGL,N,11642
977,1980,3,HKL,OLA,GSPT,N,8807
263,1980,2,FPT,MRO,GPHR,N,16
250,1980,2,TWL,BRG,YEYE,N,17350
977,1980,1,HKL,OSB,GSRK,N,976
267,1982,1,TWL,MNT,BRWN,N,115
175,1978,2,TWL,OSF,USKT,N,6095
222,1982,3,NET,OLA,CHLB,N,48713
269,1982,2,TWL,ERK,BCAC,N,2832
250,1982,4,TWL,CRS,BLCK,N,125911
155,1982,3,NET,OSD,SHRK,N,162785
435,1980,3,NET,OSF,OCRK,N,2704
240,1978,2,TWL,ERK,UFLT,N,855
250,1978,2,HKL,OSF,VRML,N,58
205,1979,3,TWL,ERK,SSOL,N,48204
262,1980,1,TWL,OSF,SSPN,N,78513
250,1978,1,NET,MNT,YTRK,N,18854
270,1979,2,TWL,OSF,SNOS,N,2500
977,1979,3,NET,OSB,WDOW,N,5038
250,1982,3,HKL,BDG,CLPR,N,8708
175,1980,1,TWL,ERK,USKT,N,4122
150,1978,2,TWL,BDG,SHRK,N,145
959,1982,4,TWL,CRS,WDOW,N,1926
977,1980,2,HKL,OSB,CWCD,N,8160
267,1978,3,TWL,OSF,BRWN,N,12640
250,1980,3,TWL,ERK,GSPT,N,414
209,1980,2,NET,MRO,PTRL,N,103
495,1982,3,TWL,ERK,PWHT,N,466175
250,1982,4,TWL,MNT,CLPR,N,59722
956,1982,3,TWL,BRG,BCAC,N,981577
222,1980,1,NET,OLA,CHLB,N,19070
250,1981,3,TWL,ERK,WDOW,N,1101953
261,1979,4,HKL,BDG,CBZN,N,33
260,1982,4,FPT,OLA,SCOR,N,205
153,1980,2,HKL,OSF,LSRK,N,12
250,1978,4,HKL,ERK,COPP,N,4
254,1980,1,HKL,MNT,CLPR,N,256
153,1979,1,HKL,OSF,LSRK,N,365
977,1981,2,NET,OSB,BANK,N,26271
267,1980,4,HKL,OSF,BRWN,N,28404
