marketCategory,year,qtr,gearGroup,portComplex,species,live,comLands
956,1984,4,HKL,OSD,WDOW,N,14
254,1986,3,HKL,MNT,CLPR,N,189
959,1986,2,HKL,CRS,YTRK,N,809
495,1985,2,TWL,OSF,PWHT,N,750
956,1984,2,NET,OSF,YTRK,N,514
211,1983,1,TWL,OSF,DOVR,N,950434
961,1984,2,TWL,BDG,SNOS,N,1086
250,1986,2,TWL,MRO,FLAG,N,1503
195,1986,2,FPT,OSF,LCOD,N,9
260,1985,3,TWL,OSB,SCOR,N,2
250,1990,3,HKL,ERK,SSPN,N,36
269,1989,4,TWL,BRG,WDOW,N,50838
207,1990,4,TWL,CRS,REX,N,15953
205,1989,1,HKL,OLA,SSOL,N,21
209,1987,1,TWL,CRS,PTRL,N,10785
495,1986,3,HKL,MNT,PWHT,N,46
961,1985,3,TWL,OSB,RCK6,N,240
250,1985,1,NET,MNT,SPKL,N,44
959,1983,4,HKL,BDG,DBRK,N,216
959,1985,2,TWL,CRS,CLPR,N,295
959,1985,1,TWL,MRO,VRML,N,1426
151,1984,2,HKL,OSD,SHRK,N,2250
957,1990,2,HKL,MNT,URCK,N,615
959,1986,4,HKL,CRS,SLGR,N,65
222,1986,4,FPT,OSB,CHLB,N,174
211,1986,2,TWL,MRO,DOVR,N,107932
250,1989,2,HKL,BDG,YTRK,N,25690
153,1989,2,TWL,OSF,LSRK,N,4
956,1990,3,TWL,OSF,CLPR,N,359124
150,1987,2,HKL,MNT,SHRK,N,64
959,1990,2,HKL,OSF,RSTN,N,640
200,1985,4,HKL,OSB,UFLT,N,3
250,1986,1,TWL,BRG,BCAC,N,32358
956,1985,1,NET,MRO,WDOW,N,11395
260,1984,2,TWL,OSF,SCOR,N,44
151,1983,4,HKL,MRO,SHRK,N,152
175,1983,3,NET,BDG,USKT,N,1141
959,1990,3,HKL,CRS,STRK,N,267
250,1990,1,NET,OLA,BLGL,N,5627
211,1983,3,TWL,BRG,DOVR,N,894257
250,1989,3,HKL,MNT,WDOW,N,2017
195,1988,1,FPT,CRS,LCOD,N,97
435,1987,4,HKL,MRO,OCRK,N,1128
231,1986,4,TWL,BDG,STRY,N,2520
250,1986,4,TWL,OSB,GSRK,N,2
959,1987,1,HKL,CRS,VRML,N,8
262,1986,3,TWL,MRO,LSPN,N,25971
956,1986,2,TWL,OSF,SNOS,N,926
250,1985,4,NET,MNT,CLPR,N,58647
959,1986,1,HKL,CRS,RDBD,N,34
956,1984,1,HKL,MNT,BCAC,N,390
959,1990,3,NET,OSB,COPP,N,142
250,1989,4,HKL,ERK,BLGL,N,890
205,1989,3,NET,MNT,SSOL,N,1069
960,1989,1,TWL,BRG,SNOS,N,286
159,1990,3,TWL,BDG,SSRK,N,93
960,1988,3,TWL,BDG,WDOW,N,1
959,1988,4,HKL,BRG,CLPR,N,20485
167,1983,4,HKL,OSD,SHRK,N,1355
190,1983,2,NET,MRO,SABL,N,158
154,1983,3,NET,OSB,SHRK,N,369
959,1988,4,TWL,ERK,GSPT,N,11
956,1987,4,HKL,OSD,SNOS,N,1
651,1983,3,HKL,MRO,OLVE,N,75
269,1983,1,TWL,ERK,CLPR,N,139
956,1984,3,TWL,MRO,WDOW,N,11822
165,1989,4,HKL,MRO,ASRK,N,36
195,1990,1,TWL,BRG,LCOD,N,24415
959,1987,2,HKL,OSB,BRNZ,N,1691
260,1989,3,HKL,OSB,SCOR,N,2416
956,1989,3,HKL,OSF,LCOD,N,494
159,1985,3,NET,MNT,SSRK,N,5164
175,1988,4,TWL,OSF,USKT,N,4831
250,1989,3,NET,OLA,FLAG,N,94
959,1983,1,NET,MRO,DBRK,N,7
959,1985,2,HKL,CRS,BCAC,N,3686
159,1983,4,HKL,OSB,SSRK,N,289
956,1990,4,TWL,OSB,URCK,N,240
956,1988,2,TWL,MNT,ARRA,N,300
960,1985,4,TWL,CRS,DBRK,N,9335
190,1987,2,NET,OSD,SABL,N,693
165,1984,4,NET,OSD,ASRK,N,312
250,1984,2,TWL,BRG,YEYE,N,2478
200,1983,1,NET,OLA,UFLT,N,14
250,1983,1,NET,MNT,YTRK,N,73658
250,1990,3,HKL,OSD,BLGL,N,10724
956,1989,4,NET,MNT,DBRK,N,724
259,1989,2,TWL,OSF,YTRK,N,75
956,1989,3,HKL,MNT,CLPR,N,8950
205,1990,1,TWL,OSF,SSOL,N,14549
195,1989,2,NET,MRO,LCOD,N,13674
195,1983,2,HKL,MRO,LCOD,N,325
222,1988,2,HKL,BRG,CHLB,N,58
155,1988,1,NET,OSB,SHRK,N,13020
271,1986,3,HKL,MNT,POP,N,22
190,1985,4,TWL,BRG,SABL,N,468624
956,1984,1,HKL,OSF,RDBD,N,18
195,1984,2,TWL,ERK,LCOD,N,52537
250,1984,1,TWL,BDG,BCAC,N,97709
190,1984,1,TWL,MRO,SABL,N,62414
959,1986,4,HKL,BRG,CNRY,N,94
207,1985,3,TWL,ERK,REX,N,234297
195,1990,4,TWL,MNT,LCOD,N,1153
222,1990,2,HKL,OSD,CHLB,N,206
259,1990,1,HKL,CRS,YTRK,N,75
250,1988,3,TWL,OSB,URCK,N,744
956,1989,3,NET,MNT,LCOD,N,2608
250,1985,2,TWL,ERK,YEYE,N,5620
250,1986,2,HKL,MNT,SPKL,N,13
960,1986,2,NET,OSD,CWCD,N,6034
265,1989,4,HKL,CRS,YEYE,N,1207
956,1989,2,NET,MRO,SSPN,N,201
959,1988,1,HKL,CRS,RDBD,N,151
962,1987,2,HKL,MNT,GRAS,N,214
153,1987,1,NET,OSB,LSRK,N,1639
250,1984,3,TWL,BDG,CLPR,N,104734
208,1990,1,TWL,CRS,BSOL,N,632
956,1986,4,NET,OLA,BLGL,N,4511
959,1985,3,TWL,BRG,BCAC,N,46120
977,1983,4,HKL,OSD,FLAG,N,40
977,1983,2,HKL,OSD,SNOS,N,999
190,1987,4,NET,OSF,SABL,N,2353
956,1986,3,HKL,OSD,BCAC,N,1545
960,1986,2,TWL,ERK,ARRA,N,142
175,1989,1,TWL,ERK,USKT,N,6525
959,1990,3,NET,OSF,CNRY,N,3452
956,1987,1,HKL,OSD,SPKL,N,836
960,1985,3,NET,OSB,URCK,N,354
211,1985,1,TWL,BDG,DOVR,N,444114
956,1986,4,TWL,MRO,BCAC,N,43494
267,1983,3,HKL,MNT,BRWN,N,755
959,1987,3,NET,OSF,WDOW,N,25005
959,1990,3,TWL,BRG,BCAC,N,53936
962,1989,4,HKL,MRO,BDRK,N,80
250,1986,4,HKL,MRO,BDRK,N,1400
435,1983,2,NET,MNT,OCRK,N,6163
250,1984,3,NET,OSD,BANK,N,87803
250,1985,2,NET,OSF,YTRK,N,115008
977,1983,3,NET,OSB,BANK,N,1006
956,1989,4,TWL,OSF,SNOS,N,1318
959,1990,4,HKL,CRS,DBRK,N,467
250,1990,3,TWL,MNT,BANK,N,1529
150,1989,2,NET,BDG,SHRK,N,71
956,1989,4,NET,MNT,LCOD,N,2560
222,1989,1,TWL,MRO,CHLB,N,50439
959,1988,4,HKL,CRS,SNOS,N,25
959,1988,4,HKL,ERK,BANK,N,895
211,1987,2,HKL,CRS,DOVR,N,124
960,1983,4,TWL,CRS,DBRK,N,2524
959,1984,2,HKL,OSD,BCAC,N,126
250,1983,3,TWL,MRO,BANK,N,14747
159,1990,3,HKL,OSB,SSRK,N,56
250,1987,3,TWL,ERK,RDBD,N,9622
250,1988,4,TWL,BRG,WDOW,N,11913
956,1987,1,TWL,OSF,BCAC,N,5569
956,1990,1,NET,OSB,REDS,N,31
961,1989,3,NET,OSF,BANK,N,105
195,1987,3,TWL,MRO,LCOD,N,13432
961,1987,3,HKL,MRO,RCK6,N,37
261,1985,3,TWL,OSF,CBZN,N,857
960,1985,3,HKL,OLA,SPKL,N,1706
150,1990,2,HKL,BRG,SHRK,N,104
959,1989,4,HKL,BRG,WDOW,N,4015
959,1988,2,TWL,CRS,RDBD,N,77
959,1990,4,TWL,BRG,GSPT,N,15484
250,1988,4,HKL,CRS,CLPR,N,8759
165,1988,2,NET,BDG,ASRK,N,124
190,1986,3,TWL,CRS,SABL,N,298175
956,1985,4,HKL,OLA,GSPT,N,299
959,1985,4,NET,OSD,BANK,N,794
190,1986,4,FPT,BRG,SABL,N,3200
190,1986,4,NET,OSB,SABL,N,93
962,1990,4,HKL,MRO,GRAS,N,96
230,1988,1,HKL,MNT,UFLT,N,72
150,1989,2,TWL,OSB,SHRK,N,97
961,1989,1,TWL,BRG,DBRK,N,1531
150,1986,4,NET,BDG,SHRK,N,6322
254,1986,4,HKL,BDG,CLPR,N,296
198,1987,2,TWL,BRG,GRDR,N,2948
150,1986,2,NET,MRO,SHRK,N,494
250,1986,2,TWL,BRG,BCAC,N,88101
253,1983,3,TWL,MNT,BANK,N,6
960,1983,4,TWL,ERK,SNOS,N,4414
153,1984,2,TWL,OLA,LSRK,N,14
230,1989,4,HKL,MRO,UFLT,N,126
961,1990,3,TWL,OSF,SSPN,N,36
960,1989,4,TWL,ERK,POP,N,935
222,1990,2,NET,OSF,CHLB,N,321
959,1987,2,HKL,BRG,BCAC,N,2461
960,1986,2,HKL,OSB,CNRY,N,739
250,1985,4,HKL,BDG,BLCK,N,15881
959,1985,3,HKL,OSB,GBLC,N,69
959,1985,1,NET,MRO,SNOS,N,67
207,1988,4,FPT,BDG,REX,N,25
190,1988,3,TWL,MNT,SABL,N,82531
960,1984,1,TWL,CRS,ARRA,N,155
153,1983,4,TWL,MNT,LSRK,N,46
150,1983,4,HKL,MNT,SHRK,N,296
154,1983,4,NET,OSB,SHRK,N,4
250,1990,4,TWL,MNT,CLPR,N,56374
956,1990,4,HKL,BDG,CNRY,N,376
962,1989,4,HKL,MNT,KLPR,N,208
956,1989,3,HKL,BRG,GSPT,N,202
230,1987,3,TWL,OSF,UFLT,N,1649
957,1990,2,NET,MRO,URCK,N,438
495,1983,3,TWL,CRS,PWHT,N,25515
250,1984,4,TWL,MNT,WDOW,N,7930
155,1987,4,NET,OSB,SHRK,N,41584
269,1986,2,TWL,OSF,WDOW,N,20812
222,1986,2,TWL,CRS,CHLB,N,34
959,1986,3,HKL,BRG,FLAG,N,22
175,1988,2,TWL,MRO,USKT,N,3258
250,1985,1,HKL,MNT,SHRP,N,192
956,1987,1,NET,OSB,CLPR,N,16739
205,1985,2,TWL,BRG,SSOL,N,143
959,1984,2,NET,OSD,CMEL,N,507
959,1985,1,NET,OLA,CMEL,N,62
190,1985,1,NET,OSB,SABL,N,425
250,1987,4,TWL,ERK,GSPT,N,5685
222,1986,3,HKL,BDG,CHLB,N,6242
959,1986,4,NET,MNT,BANK,N,376
959,1986,2,NET,OSB,YTRK,N,89
665,1987,2,NET,OSD,CLPR,N,130
961,1984,3,TWL,ERK,POP,N,1406
211,1989,2,TWL,BDG,DOVR,N,454401
165,1990,4,NET,MRO,ASRK,N,6459
250,1989,3,FPT,ERK,URCK,N,34215
959,1987,2,NET,MRO,CNRY,N,1136
961,1986,4,TWL,MNT,ARRA,N,7558
209,1989,1,TWL,CRS,PTRL,N,40050
959,1990,2,HKL,ERK,CWCD,N,10
250,1989,1,FPT,MRO,URCK,N,2784
209,1989,3,NET,OLA,PTRL,N,49
200,1984,3,TWL,OSB,UFLT,N,444
250,1983,1,TWL,BRG,GSRK,N,79
240,1990,3,NET,MNT,UTRB,N,108
960,1990,4,TWL,ERK,GSRK,N,16814
250,1983,2,HKL,OSF,WDOW,N,2342
262,1989,1,TWL,OSF,SSPN,N,190881
250,1989,1,TWL,BDG,CLPR,N,185340
250,1984,4,HKL,BRG,BLCK,N,2229
151,1988,2,HKL,OSF,SHRK,N,12
956,1987,1,NET,OSB,SPKL,N,14320
222,1987,4,HKL,OSB,CHLB,N,2025
959,1984,2,HKL,OLA,STAR,N,4648
250,1983,4,TWL,BRG,CNRY,N,455
258,1983,4,NET,MNT,CHNA,N,1646
165,1989,2,NET,MRO,ASRK,N,1915
961,1988,1,TWL,ERK,SHRP,N,7714
956,1987,2,HKL,OLA,BLGL,N,2298
265,1990,4,HKL,BDG,YEYE,N,534
250,1988,2,HKL,BRG,ARRA,N,110
222,1987,4,NET,OSF,CHLB,N,81
960,1986,2,NET,MRO,URCK,N,200
977,1983,3,HKL,OSB,OLVE,N,9129
960,1985,1,NET,MNT,URCK,N,89
290,1984,3,HKL,CRS,KLPG,N,3
209,1983,3,TWL,CRS,PTRL,N,34061
977,1983,3,NET,OLA,BDRK,N,45
250,1983,2,NET,BDG,YTRK,N,3059
159,1983,4,NET,MRO,SSRK,N,4054
250,1990,4,TWL,BDG,CLPR,N,60192
250,1987,3,TWL,ERK,BCAC,N,130952
154,1987,1,FPT,OSB,SHRK,N,16
250,1986,3,HKL,ERK,SSPN,N,11
250,1984,4,TWL,BDG,CLPR,N,71180
250,1983,3,HKL,ERK,YTRK,N,2886
250,1986,2,HKL,CRS,RDBD,N,646
250,1985,4,TWL,OSF,YEYE,N,408
959,1984,3,TWL,BRG,CNRY,N,2843
959,1990,3,TWL,BRG,CWCD,N,824
250,1989,4,NET,MNT,BCAC,N,291933
250,1987,1,TWL,CRS,ARRA,N,604
250,1985,2,TWL,MRO,CLPR,N,20887
960,1987,3,TWL,BRG,BRRK,N,7
262,1986,4,NET,OSF,THDS,N,123
959,1990,3,TWL,OSF,SNOS,N,59
222,1988,4,NET,OLA,CHLB,N,37359
260,1988,2,HKL,OSD,SCOR,N,2910
204,1986,2,TWL,OSF,FNTS,N,495
250,1986,4,NET,OSB,VRML,N,203
260,1984,4,TWL,OLA,SCOR,N,75
956,1984,3,NET,OSF,CWCD,N,138
956,1987,2,TWL,OSF,LCOD,N,157
200,1987,4,NET,OLA,UFLT,N,534
231,1986,2,TWL,OSF,STRY,N,21749
159,1985,1,FPT,OLA,SSRK,N,26
159,1989,1,NET,OLA,SSRK,N,1705
250,1988,4,NET,OSD,CNRY,N,2
206,1986,1,HKL,MNT,EGLS,N,8
959,1985,4,TWL,OSF,BCAC,N,6155
250,1988,3,TWL,BRG,STRK,N,265
959,1985,1,HKL,OSB,BLGL,N,1536
222,1987,1,FPT,OSF,CHLB,N,52
959,1985,1,HKL,OLA,BRNZ,N,575
150,1987,3,NET,OSB,SHRK,N,1252
209,1984,2,NET,MNT,PTRL,N,5
977,1983,1,NET,OSD,SSPN,N,225
250,1986,1,TWL,MRO,CLPR,N,2530
250,1983,2,NET,MNT,YTRK,N,62807
977,1983,2,NET,OLA,PNKR,N,302
209,1983,2,TWL,OLA,PTRL,N,3975
667,1990,3,HKL,BRG,BLGL,N,675
962,1987,1,NET,OSF,KLPR,N,181
956,1990,3,NET,BRG,URCK,N,37
198,1990,3,TWL,OSF,GRDR,N,433
250,1990,4,TWL,BDG,BANK,N,55114
250,1988,3,TWL,BDG,GSRK,N,30701
956,1990,3,TWL,OSF,WDOW,N,3516
209,1990,4,TWL,MRO,PTRL,N,102525
960,1990,3,HKL,MRO,BCAC,N,374
250,1989,4,NET,MNT,DBRK,N,924
262,1988,1,TWL,BDG,SSPN,N,52406
956,1987,4,HKL,OSB,BCAC,N,14802
959,1988,3,NET,MRO,GSPT,N,1791
195,1988,4,HKL,BRG,LCOD,N,52137
250,1983,3,HKL,CRS,RDBD,N,4996
206,1985,4,NET,OSB,EGLS,N,548
150,1986,3,NET,MNT,SHRK,N,3937
977,1983,4,NET,OSB,BLGL,N,31
959,1984,2,HKL,OLA,ROSY,N,169
960,1990,2,HKL,ERK,SHRP,N,899
201,1987,1,TWL,CRS,ARTH,N,1532
959,1986,2,TWL,BRG,DBRK,N,23666
250,1986,1,HKL,MNT,BANK,N,2183
195,1987,1,TWL,OSF,LCOD,N,19709
959,1988,2,HKL,ERK,SLGR,N,17
245,1988,2,HKL,OSB,CWCD,N,3059
956,1989,2,TWL,MRO,SPKL,N,25
250,1989,2,TWL,ERK,GSRK,N,5907
174,1989,1,FPT,OSB,SHRK,N,2
222,1990,1,TWL,OSF,CHLB,N,22211
959,1989,3,HKL,BRG,URCK,N,106
250,1986,3,HKL,OSF,SNOS,N,895
956,1984,3,HKL,MRO,YTRK,N,333
195,1985,2,NET,BDG,LCOD,N,11908
165,1990,2,FPT,OSB,ASRK,N,106
956,1984,2,HKL,OLA,CLPR,N,2934
250,1984,1,TWL,CRS,BLGL,N,637
250,1984,4,TWL,BDG,WDOW,N,1657
667,1990,4,TWL,MRO,BLGL,N,4327
225,1983,2,NET,OLA,UDAB,N,22
155,1984,2,HKL,OSB,SHRK,N,1493
959,1990,1,TWL,MRO,BANK,N,1375
959,1988,4,NET,MNT,RSTN,N,568
956,1990,1,HKL,OSF,GSRK,N,90
250,1988,3,TWL,MNT,GSRK,N,586
956,1989,1,HKL,BDG,GSPT,N,751
155,1986,3,HKL,OSF,SHRK,N,366
959,1986,3,NET,OSD,BANK,N,1363
959,1983,4,NET,MNT,GSPT,N,174
960,1990,3,NET,OSF,CLPR,N,5293
250,1988,3,HKL,OLA,YTRK,N,1646
956,1989,2,TWL,OSB,GSPT,N,21
175,1983,3,TWL,MRO,USKT,N,546
165,1984,2,TWL,OSB,ASRK,N,10479
222,1989,3,HKL,OSB,CHLB,N,3147
225,1983,2,TWL,ERK,UDAB,N,43539
190,1988,1,HKL,BRG,SABL,N,57854
962,1987,4,HKL,MRO,URCK,N,271
665,1987,2,NET,OSD,BANK,N,1892
250,1987,1,HKL,MRO,YTRK,N,496
956,1988,4,HKL,BDG,CLPR,N,4101
225,1988,3,HKL,OSB,UDAB,N,51
959,1988,1,TWL,BRG,BANK,N,29827
150,1985,1,TWL,OSB,SHRK,N,64
195,1985,2,TWL,OSB,LCOD,N,7
150,1990,3,NET,OLA,SHRK,N,1930
160,1989,3,TWL,OSD,SHRK,N,51
960,1988,2,TWL,BDG,DBRK,N,211
250,1987,4,NET,OSD,BANK,N,13843
254,1989,3,TWL,BDG,CLPR,N,60
250,1989,1,NET,OLA,COPP,N,697
495,1984,3,TWL,CRS,PWHT,N,2373785
959,1983,4,TWL,ERK,DBRK,N,556
261,1988,1,NET,MRO,CBZN,N,184
252,1988,2,HKL,BRG,BLCK,N,458
956,1987,2,TWL,BRG,GSPT,N,898
174,1987,2,NET,OSB,SHRK,N,14675
959,1986,1,HKL,BDG,WDOW,N,11265
209,1987,2,HKL,BRG,PTRL,N,7937
159,1988,4,TWL,CRS,SSRK,N,283
250,1984,4,HKL,OLA,FLAG,N,1333
957,1984,4,HKL,BDG,URCK,N,288
959,1984,1,NET,OSD,RDBD,N,278
956,1984,2,HKL,MNT,CLPR,N,3390
956,1990,2,TWL,OSF,BANK,N,1518
206,1989,4,TWL,MRO,EGLS,N,19776
211,1987,4,TWL,ERK,DOVR,N,1143497
230,1989,4,NET,OSF,UFLT,N,100
961,1988,2,TWL,ERK,SNOS,N,3149
190,1987,1,HKL,MRO,SABL,N,1564
205,1986,1,TWL,BRG,SSOL,N,120
231,1985,3,TWL,BDG,STRY,N,4410
269,1990,2,TWL,OSF,DBRK,N,11407
956,1990,2,HKL,OSF,BLCK,N,13
435,1986,3,NET,OSD,OCRK,N,7
956,1985,1,HKL,OSF,BANK,N,99
667,1989,4,HKL,OLA,BLGL,N,19081
198,1990,2,TWL,CRS,GRDR,N,6920
956,1989,2,NET,MRO,CLPR,N,5947
209,1989,4,HKL,OSF,PTRL,N,3226
262,1987,4,HKL,MRO,THDS,N,535
956,1987,1,NET,MRO,CLPR,N,24357
190,1985,3,TWL,ERK,SABL,N,846328
959,1985,1,TWL,OSF,CLPR,N,551
153,1984,2,NET,OSF,LSRK,N,2028
250,1986,1,TWL,BRG,STRK,N,976
222,1986,1,HKL,OSB,CHLB,N,962
195,1989,2,NET,OSF,LCOD,N,149258
961,1989,1,TWL,MNT,SNOS,N,46152
962,1987,1,NET,OSF,BYEL,N,989
961,1986,2,TWL,CRS,YTRK,N,1
959,1987,3,HKL,OSB,CWCD,N,3560
959,1985,3,TWL,OSB,CLPR,N,31
195,1987,1,FPT,OSF,LCOD,N,225
956,1985,2,NET,OLA,GSPT,N,671
206,1985,3,TWL,MNT,EGLS,N,94732
959,1985,1,TWL,BRG,SNOS,N,1769
959,1986,4,HKL,OSF,URCK,N,150
977,1983,4,HKL,OLA,CWCD,N,25920
956,1984,3,NET,OSF,BCAC,N,33013
959,1983,1,NET,MRO,CWCD,N,694
252,1990,4,HKL,MNT,BLCK,N,6
956,1989,3,HKL,OSF,YTRK,N,14893
250,1986,2,TWL,MNT,YTRK,N,240
977,1983,3,NET,OSD,HNYC,N,99
209,1984,2,NET,OLA,PTRL,N,20
195,1983,4,HKL,ERK,LCOD,N,199
203,1989,4,HKL,MNT,RSOL,N,73
209,1987,3,FPT,MRO,PTRL,N,2
959,1989,4,HKL,MRO,GSPT,N,3114
211,1988,1,TWL,BRG,DOVR,N,478277
495,1988,1,TWL,BDG,PWHT,N,3055
959,1987,2,TWL,BRG,CLPR,N,19386
956,1987,1,HKL,OSD,CLPR,N,26
165,1988,1,NET,MNT,ASRK,N,1351
195,1989,3,NET,OLA,LCOD,N,10
225,1985,4,TWL,BRG,UDAB,N,4405
195,1986,2,HKL,OSD,LCOD,N,70
959,1990,2,TWL,BRG,CNRY,N,18019
250,1988,4,TWL,BDG,CNRY,N,26642
175,1988,2,NET,OSD,USKT,N,350
960,1984,2,TWL,ERK,RDBD,N,2838
151,1983,3,NET,MNT,SHRK,N,10722
159,1989,2,TWL,OSF,SSRK,N,236
956,1984,4,TWL,OSF,CLPR,N,121662
977,1983,3,HKL,OSD,BLGL,N,65152
959,1983,4,NET,MNT,STAR,N,58
165,1985,2,HKL,OSD,ASRK,N,1320
956,1983,3,TWL,MRO,SNOS,N,1175
261,1990,3,HKL,BRG,CBZN,N,89
160,1984,3,TWL,BDG,SHRK,N,99
250,1986,1,TWL,MNT,GSPT,N,1042
959,1986,1,HKL,BRG,YEYE,N,6
230,1985,4,NET,BDG,UFLT,N,4503
165,1985,1,NET,MRO,ASRK,N,2523
250,1984,3,TWL,MNT,SSPN,N,2
153,1988,1,NET,OSB,LSRK,N,1877
962,1990,4,HKL,MRO,COPP,N,290
252,1985,2,HKL,CRS,BLCK,N,10543
961,1986,3,HKL,MNT,RCK6,N,254
957,1988,2,HKL,OSF,BRWN,N,12359
667,1987,2,NET,OSD,BLGL,N,13066
222,1989,3,NET,OSF,CHLB,N,10466
956,1989,3,HKL,BDG,CLPR,N,6897
250,1987,4,TWL,MRO,BLGL,N,13532
956,1989,3,NET,MRO,WDOW,N,1528
250,1989,4,NET,OLA,STAR,N,139
959,1987,1,HKL,ERK,BLGL,N,15
960,1989,4,TWL,BRG,SHRP,N,87
155,1990,2,NET,MRO,SHRK,N,267
231,1986,3,NET,BDG,STRY,N,8
190,1984,2,FPT,MNT,SABL,N,123162
225,1984,1,HKL,ERK,UDAB,N,105
959,1985,1,NET,OSD,BLGL,N,4356
960,1989,4,HKL,MRO,URCK,N,325
956,1985,3,HKL,MRO,CLPR,N,28700
956,1988,2,HKL,MRO,URCK,N,350
959,1984,3,NET,MNT,CLPR,N,818
258,1984,4,HKL,OSF,CHNA,N,41
956,1984,3,HKL,OSD,FLAG,N,29
959,1983,3,TWL,CRS,SNOS,N,23
956,1990,4,HKL,MNT,BLGL,N,148
231,1990,1,NET,MNT,STRY,N,521
956,1989,2,NET,OSB,SPKL,N,1334
250,1988,3,HKL,ERK,RDBD,N,110
250,1985,4,NET,OSD,POP,N,56
230,1985,4,HKL,OSF,UFLT,N,75
959,1988,4,NET,MRO,GSRK,N,32
203,1985,4,NET,OSD,RSOL,N,16
260,1986,3,HKL,OSD,SCOR,N,298
250,1985,4,HKL,MNT,DBRK,N,38
960,1983,4,TWL,CRS,ARRA,N,10819
230,1985,1,FPT,BDG,UFLT,N,3
250,1984,3,TWL,MNT,CLPR,N,188693
250,1990,4,HKL,OSB,BANK,N,9402
240,1990,3,TWL,CRS,UTRB,N,114
178,1984,2,NET,OSB,USKT,N,50
977,1983,1,HKL,OSD,CWCD,N,992
151,1984,1,HKL,OLA,SHRK,N,1511
959,1989,4,NET,MRO,CWCD,N,349
265,1990,3,HKL,ERK,YEYE,N,22074
959,1990,4,HKL,CRS,CWCD,N,2
254,1984,3,TWL,BDG,BANK,N,3382
959,1984,2,NET,MRO,CNRY,N,20
959,1986,3,HKL,ERK,PRRK,N,2
230,1986,2,HKL,MRO,UFLT,N,194
245,1984,3,TWL,OSB,GSPT,N,17
250,1985,1,HKL,OSF,BCAC,N,15434
150,1990,1,TWL,MNT,SHRK,N,24
204,1989,4,TWL,BRG,FNTS,N,5500
209,1989,2,NET,MRO,PTRL,N,132
959,1989,4,TWL,OSF,CNRY,N,2567
961,1989,1,TWL,BRG,ARRA,N,3688
260,1989,4,NET,OSD,SCOR,N,1068
245,1989,1,TWL,MNT,BCAC,N,1865
222,1985,2,HKL,OSB,CHLB,N,113
155,1985,4,HKL,OSF,SHRK,N,820
154,1983,4,NET,MRO,SHRK,N,5
269,1984,2,TWL,MRO,BANK,N,48
956,1989,3,HKL,MNT,WDOW,N,2123
165,1988,4,TWL,MNT,ASRK,N,6
956,1989,1,HKL,BDG,FLAG,N,19
250,1988,3,NET,MRO,CLPR,N,74539
250,1990,2,HKL,OSF,CNRY,N,2474
956,1987,4,HKL,BDG,BCAC,N,3213
250,1987,1,HKL,ERK,RSTN,N,1
959,1988,2,NET,MNT,CWCD,N,213
151,1985,4,NET,MRO,SHRK,N,6703
250,1984,4,TWL,BDG,STRK,N,697
959,1988,4,HKL,MNT,VRML,N,2835
250,1989,3,NET,OSF,RDBD,N,36
960,1989,3,TWL,OSF,CLPR,N,28
960,1988,2,NET,MNT,CLPR,N,1620
165,1987,3,TWL,OSB,ASRK,N,4788
254,1987,4,HKL,OLA,CLPR,N,42
956,1990,1,HKL,MNT,BCAC,N,1162
959,1989,2,TWL,MNT,BANK,N,5113
203,1985,3,NET,OSF,RSOL,N,16
959,1984,2,HKL,OLA,BRNZ,N,5816
211,1986,4,TWL,OSF,DOVR,N,292020
195,1985,2,NET,OSD,LCOD,N,566
663,1983,2,TWL,MRO,BCAC,N,9136
250,1986,4,TWL,MNT,BLGL,N,27293
211,1987,1,TWL,OSF,DOVR,N,693359
250,1989,4,HKL,ERK,YMTH,N,92
154,1990,3,TWL,OSB,SHRK,N,34
272,1990,4,HKL,OSF,SCLP,N,100
956,1988,4,HKL,MNT,SPKL,N,115
261,1986,4,NET,OSB,CBZN,N,31
959,1985,4,HKL,CRS,YEYE,N,25
159,1985,3,HKL,MNT,SSRK,N,146
977,1983,1,HKL,OSB,URCK,N,79
959,1987,1,HKL,OSB,FLAG,N,413
956,1986,3,TWL,OSF,URCK,N,379
261,1984,3,NET,MRO,CBZN,N,1172
269,1983,3,NET,MNT,WDOW,N,33560
205,1989,4,HKL,MRO,SSOL,N,6
961,1988,2,TWL,MRO,BLGL,N,4981
206,1987,2,NET,MRO,EGLS,N,229
269,1987,1,NET,MNT,WDOW,N,34979
956,1987,2,HKL,OSB,CLPR,N,5909
956,1988,4,HKL,MNT,CLPR,N,4062
962,1990,3,HKL,MNT,OLVE,N,607
959,1985,4,TWL,BDG,BANK,N,2708
207,1989,1,TWL,BRG,REX,N,77937
225,1987,4,TWL,CRS,UDAB,N,53668
959,1986,3,NET,OSD,BLGL,N,8174
960,1986,3,TWL,CRS,RDBD,N,64
957,1984,3,HKL,MNT,URCK,N,34
977,1983,2,HKL,OLA,BLGL,N,16671
195,1986,1,HKL,OSF,LCOD,N,9766
203,1986,1,TWL,OSF,RSOL,N,675
977,1983,4,HKL,OSB,YEYE,N,2867
977,1983,3,HKL,OSD,YTRK,N,44
195,1983,3,NET,OLA,LCOD,N,187
159,1987,1,HKL,MRO,SSRK,N,400
959,1983,4,HKL,BDG,YEYE,N,5
250,1985,2,HKL,OLA,BLGL,N,11201
152,1986,3,NET,OSB,DSRK,N,823
