"","sampleNumber","clusterNumber","species","weight","year","qtr","calPort","portComplex","gearGroup","marketCategory","totalWeight","live"
"338","197800341",2,"BCAC",2,1978,2,"MNT","MNT","TWL",250,9900,"N"
"339","197800341",2,"LCOD",2,1978,2,"MNT","MNT","TWL",250,9900,"N"
"346","197800343",1,"BLGL",24,1978,2,"MNT","MNT","TWL",250,200,"N"
"347","197800343",2,"BLGL",24,1978,2,"MNT","MNT","TWL",250,200,"N"
"348","197800344",1,"SNOS",13,1978,2,"MNT","MNT","TWL",270,250,"N"
"349","197800344",2,"SNOS",11,1978,2,"MNT","MNT","TWL",270,250,"N"
"350","197800345",1,"BANK",6,1978,2,"MNT","MNT","TWL",253,835,"N"
"351","197800345",1,"BCAC",15,1978,2,"MNT","MNT","TWL",253,835,"N"
"352","197800345",1,"CLPR",8,1978,2,"MNT","MNT","TWL",253,835,"N"
"353","197800345",1,"LCOD",6,1978,2,"MNT","MNT","TWL",253,835,"N"
"354","197800345",1,"SNOS",4,1978,2,"MNT","MNT","TWL",253,835,"N"
"355","197800345",1,"WDOW",2,1978,2,"MNT","MNT","TWL",253,835,"N"
"356","197800345",2,"BANK",11,1978,2,"MNT","MNT","TWL",253,835,"N"
"357","197800345",2,"BCAC",11,1978,2,"MNT","MNT","TWL",253,835,"N"
"358","197800345",2,"CLPR",15,1978,2,"MNT","MNT","TWL",253,835,"N"
"359","197800345",2,"SNOS",5,1978,2,"MNT","MNT","TWL",253,835,"N"
"360","197800346",1,"BCAC",37,1978,2,"MNT","MNT","TWL",253,3320,"N"
"361","197800346",1,"CLPR",3,1978,2,"MNT","MNT","TWL",253,3320,"N"
"362","197800346",2,"BCAC",32,1978,2,"MNT","MNT","TWL",253,3320,"N"
"363","197800346",2,"CLPR",4,1978,2,"MNT","MNT","TWL",253,3320,"N"
"364","197800346",2,"YTRK",2,1978,2,"MNT","MNT","TWL",253,3320,"N"
"365","197800347",1,"SNOS",14,1978,2,"MNT","MNT","TWL",270,1980,"N"
"373","197800350",1,"SNOS",11,1978,3,"MNT","MNT","TWL",253,2320,"N"
"379","197800352",1,"BANK",26,1978,3,"MNT","MNT","TWL",253,29130,"N"
"380","197800352",1,"BCAC",11,1978,3,"MNT","MNT","TWL",253,29130,"N"
"381","197800352",1,"CLPR",8,1978,3,"MNT","MNT","TWL",253,29130,"N"
"382","197800352",1,"SNOS",1,1978,3,"MNT","MNT","TWL",253,29130,"N"
"383","197800352",2,"BANK",30,1978,3,"MNT","MNT","TWL",253,29130,"N"
"384","197800352",2,"BCAC",7,1978,3,"MNT","MNT","TWL",253,29130,"N"
"385","197800352",2,"SNOS",6,1978,3,"MNT","MNT","TWL",253,29130,"N"
"386","197800353",1,"BANK",31,1978,3,"MNT","MNT","TWL",253,21505,"N"
"387","197800353",1,"WDOW",15,1978,3,"MNT","MNT","TWL",253,21505,"N"
"388","197800353",2,"BANK",9,1978,3,"MNT","MNT","TWL",253,21505,"N"
"389","197800353",2,"GSPT",1,1978,3,"MNT","MNT","TWL",253,21505,"N"
"390","197800353",2,"WDOW",33,1978,3,"MNT","MNT","TWL",253,21505,"N"
"391","197800354",1,"BANK",4,1978,3,"MNT","MNT","TWL",253,450,"N"
"392","197800354",1,"BCAC",34,1978,3,"MNT","MNT","TWL",253,450,"N"
"393","197800354",1,"CLPR",4,1978,3,"MNT","MNT","TWL",253,450,"N"
"394","197800354",2,"BANK",8,1978,3,"MNT","MNT","TWL",253,450,"N"
"395","197800354",2,"BCAC",21,1978,3,"MNT","MNT","TWL",253,450,"N"
"396","197800354",2,"CLPR",6,1978,3,"MNT","MNT","TWL",253,450,"N"
"397","197800354",2,"LCOD",5,1978,3,"MNT","MNT","TWL",253,450,"N"
"398","197800354",2,"SPKL",1,1978,3,"MNT","MNT","TWL",253,450,"N"
"399","197800354",2,"WDOW",8,1978,3,"MNT","MNT","TWL",253,450,"N"
"400","197800355",1,"BCAC",29,1978,3,"MNT","MNT","TWL",253,1100,"N"
"401","197800355",1,"CLPR",2,1978,3,"MNT","MNT","TWL",253,1100,"N"
"402","197800355",2,"BCAC",29,1978,3,"MNT","MNT","TWL",253,1100,"N"
"403","197800355",2,"CLPR",2,1978,3,"MNT","MNT","TWL",253,1100,"N"
"404","197800366",1,"BCAC",30,1978,3,"MNT","MNT","TWL",253,8720,"N"
"405","197800366",1,"BLGL",2,1978,3,"MNT","MNT","TWL",253,8720,"N"
"406","197800366",1,"CLPR",6,1978,3,"MNT","MNT","TWL",253,8720,"N"
"407","197800366",1,"DBRK",5,1978,3,"MNT","MNT","TWL",253,8720,"N"
"408","197800366",2,"BCAC",43,1978,3,"MNT","MNT","TWL",253,8720,"N"
"409","197800366",2,"DBRK",2,1978,3,"MNT","MNT","TWL",253,8720,"N"
"410","197800367",1,"BCAC",39,1978,3,"MNT","MNT","TWL",250,1980,"N"
"411","197800367",1,"CLPR",5,1978,3,"MNT","MNT","TWL",250,1980,"N"
"412","197800367",1,"WDOW",1,1978,3,"MNT","MNT","TWL",250,1980,"N"
"413","197800367",2,"BCAC",37,1978,3,"MNT","MNT","TWL",250,1980,"N"
"414","197800367",2,"CLPR",7,1978,3,"MNT","MNT","TWL",250,1980,"N"
"415","197800369",1,"BCAC",20,1978,3,"MNT","MNT","TWL",253,2430,"N"
"416","197800369",1,"CLPR",15,1978,3,"MNT","MNT","TWL",253,2430,"N"
"417","197800369",1,"LCOD",4,1978,3,"MNT","MNT","TWL",253,2430,"N"
"418","197800369",1,"WDOW",2,1978,3,"MNT","MNT","TWL",253,2430,"N"
"419","197800369",2,"BCAC",30,1978,3,"MNT","MNT","TWL",253,2430,"N"
"420","197800369",2,"CLPR",14,1978,3,"MNT","MNT","TWL",253,2430,"N"
"421","197800370",1,"BCAC",26,1978,3,"MNT","MNT","TWL",253,2540,"N"
"422","197800370",1,"CLPR",8,1978,3,"MNT","MNT","TWL",253,2540,"N"
"423","197800370",1,"GSRK",1,1978,3,"MNT","MNT","TWL",253,2540,"N"
"424","197800370",1,"LCOD",5,1978,3,"MNT","MNT","TWL",253,2540,"N"
"425","197800370",2,"BCAC",15,1978,3,"MNT","MNT","TWL",253,2540,"N"
"426","197800370",2,"CLPR",24,1978,3,"MNT","MNT","TWL",253,2540,"N"
"427","197800370",2,"LCOD",6,1978,3,"MNT","MNT","TWL",253,2540,"N"
"428","197800371",1,"CLPR",42,1978,3,"MNT","MNT","TWL",253,1830,"N"
"429","197800372",1,"BCAC",26,1978,3,"MNT","MNT","TWL",253,4860,"N"
"430","197800372",1,"CLPR",18,1978,3,"MNT","MNT","TWL",253,4860,"N"
"431","197800372",2,"BCAC",27,1978,3,"MNT","MNT","TWL",253,4860,"N"
"432","197800372",2,"CLPR",16,1978,3,"MNT","MNT","TWL",253,4860,"N"
"433","197800373",1,"BCAC",35,1978,3,"MNT","MNT","TWL",253,8590,"N"
"434","197800373",1,"CLPR",7,1978,3,"MNT","MNT","TWL",253,8590,"N"
"435","197800373",2,"BANK",2,1978,3,"MNT","MNT","TWL",253,8590,"N"
"436","197800373",2,"BCAC",20,1978,3,"MNT","MNT","TWL",253,8590,"N"
"437","197800373",2,"CLPR",20,1978,3,"MNT","MNT","TWL",253,8590,"N"
"438","197800374",1,"SNOS",14,1978,3,"MNT","MNT","TWL",270,2080,"N"
"439","197800374",2,"SNOS",13,1978,3,"MNT","MNT","TWL",270,2080,"N"
"440","197800376",1,"LCOD",15,1978,4,"MNT","MNT","TWL",195,170,"N"
"441","197800377",1,"BCAC",14,1978,4,"MNT","MNT","TWL",253,6040,"N"
"442","197800377",1,"CLPR",7,1978,4,"MNT","MNT","TWL",253,6040,"N"
"443","197800377",1,"LCOD",4,1978,4,"MNT","MNT","TWL",253,6040,"N"
"444","197800377",2,"BCAC",14,1978,4,"MNT","MNT","TWL",253,6040,"N"
"445","197800377",2,"CLPR",11,1978,4,"MNT","MNT","TWL",253,6040,"N"
"459","197800382",1,"LCOD",32,1978,4,"MNT","MNT","TWL",195,1790,"N"
"466","197800386",1,"BCAC",33,1978,4,"MNT","MNT","TWL",253,10690,"N"
"467","197800386",1,"CLPR",2,1978,4,"MNT","MNT","TWL",253,10690,"N"
"468","197800386",2,"BCAC",41,1978,4,"MNT","MNT","TWL",253,10690,"N"
"469","197800386",2,"CLPR",2,1978,4,"MNT","MNT","TWL",253,10690,"N"
"470","197800386",2,"SNOS",1,1978,4,"MNT","MNT","TWL",253,10690,"N"
"471","197800386",2,"STRK",1,1978,4,"MNT","MNT","TWL",253,10690,"N"
"478","197800388",1,"BCAC",25,1978,4,"MNT","MNT","TWL",253,1560,"N"
"479","197800388",1,"CLPR",9,1978,4,"MNT","MNT","TWL",253,1560,"N"
"480","197800388",1,"EGLS",1,1978,4,"MNT","MNT","TWL",253,1560,"N"
"481","197800388",1,"YTRK",5,1978,4,"MNT","MNT","TWL",253,1560,"N"
"482","197800388",2,"BCAC",27,1978,4,"MNT","MNT","TWL",253,1560,"N"
"483","197800388",2,"CLPR",10,1978,4,"MNT","MNT","TWL",253,1560,"N"
"484","197800389",1,"BCAC",22,1978,4,"MNT","MNT","TWL",253,3270,"N"
"485","197800389",1,"CLPR",14,1978,4,"MNT","MNT","TWL",253,3270,"N"
"486","197800389",1,"LCOD",5,1978,4,"MNT","MNT","TWL",253,3270,"N"
"487","197800389",2,"BCAC",17,1978,4,"MNT","MNT","TWL",253,3270,"N"
"488","197800389",2,"CLPR",11,1978,4,"MNT","MNT","TWL",253,3270,"N"
"489","197800389",2,"LCOD",12,1978,4,"MNT","MNT","TWL",253,3270,"N"
"490","197800389",2,"MISC",2,1978,4,"MNT","MNT","TWL",253,3270,"N"
"491","197800390",1,"BCAC",33,1978,4,"MNT","MNT","TWL",253,6010,"N"
"492","197800390",1,"CLPR",14,1978,4,"MNT","MNT","TWL",253,6010,"N"
"493","197800390",2,"BCAC",16,1978,4,"MNT","MNT","TWL",253,6010,"N"
"494","197800390",2,"CLPR",26,1978,4,"MNT","MNT","TWL",253,6010,"N"
"495","197800390",2,"SBLY",1,1978,4,"MNT","MNT","TWL",253,6010,"N"
"496","197800392",1,"BCAC",41,1978,4,"MNT","MNT","TWL",253,9450,"N"
"497","197800392",1,"CLPR",4,1978,4,"MNT","MNT","TWL",253,9450,"N"
"498","197800392",1,"SBLY",1,1978,4,"MNT","MNT","TWL",253,9450,"N"
"499","197800392",2,"BCAC",34,1978,4,"MNT","MNT","TWL",253,9450,"N"
"500","197800392",2,"CLPR",17,1978,4,"MNT","MNT","TWL",253,9450,"N"
"501","197800392",2,"SBLY",1,1978,4,"MNT","MNT","TWL",253,9450,"N"
"504","197800394",1,"SNOS",8,1978,4,"MNT","MNT","TWL",270,650,"N"
"505","197800394",2,"DBRK",1,1978,4,"MNT","MNT","TWL",270,650,"N"
"506","197800394",2,"SNOS",12,1978,4,"MNT","MNT","TWL",270,650,"N"
"507","197800394",2,"SSPN",1,1978,4,"MNT","MNT","TWL",270,650,"N"
"508","197800394",2,"STRK",1,1978,4,"MNT","MNT","TWL",270,650,"N"
"520","197800397",1,"BLGL",19,1978,4,"MOS","MNT","TWL",262,11560,"N"
"521","197800397",1,"SSPN",10,1978,4,"MOS","MNT","TWL",262,11560,"N"
"522","197800397",2,"BLGL",19,1978,4,"MOS","MNT","TWL",262,11560,"N"
"523","197800397",2,"SNOS",2,1978,4,"MOS","MNT","TWL",262,11560,"N"
"524","197800397",2,"SSPN",10,1978,4,"MOS","MNT","TWL",262,11560,"N"
"525","197800450",1,"BCAC",6,1978,1,"BRG","BRG","TWL",250,5075,"N"
"526","197800450",1,"CLPR",41,1978,1,"BRG","BRG","TWL",250,5075,"N"
"527","197800450",1,"CNRY",5,1978,1,"BRG","BRG","TWL",250,5075,"N"
"528","197800450",1,"DBRK",41,1978,1,"BRG","BRG","TWL",250,5075,"N"
"529","197800450",1,"STRK",1,1978,1,"BRG","BRG","TWL",250,5075,"N"
"530","197800450",1,"YTRK",2,1978,1,"BRG","BRG","TWL",250,5075,"N"
"531","197800451",1,"BCAC",18,1978,1,"BRG","BRG","TWL",250,13605,"N"
"532","197800451",1,"CLPR",21,1978,1,"BRG","BRG","TWL",250,13605,"N"
"533","197800451",1,"CNRY",4,1978,1,"BRG","BRG","TWL",250,13605,"N"
"534","197800451",1,"WDOW",6,1978,1,"BRG","BRG","TWL",250,13605,"N"
"535","197800451",2,"BCAC",6,1978,1,"BRG","BRG","TWL",250,13605,"N"
"536","197800451",2,"CLPR",17,1978,1,"BRG","BRG","TWL",250,13605,"N"
"537","197800451",2,"WDOW",24,1978,1,"BRG","BRG","TWL",250,13605,"N"
"538","197800452",1,"BANK",23,1978,1,"BRG","BRG","TWL",250,17860,"N"
"539","197800452",1,"BCAC",2,1978,1,"BRG","BRG","TWL",250,17860,"N"
"540","197800452",1,"CLPR",1,1978,1,"BRG","BRG","TWL",250,17860,"N"
"541","197800452",1,"DBRK",16,1978,1,"BRG","BRG","TWL",250,17860,"N"
"542","197800452",1,"RDBD",2,1978,1,"BRG","BRG","TWL",250,17860,"N"
"543","197800452",2,"BANK",23,1978,1,"BRG","BRG","TWL",250,17860,"N"
"544","197800452",2,"DBRK",23,1978,1,"BRG","BRG","TWL",250,17860,"N"
"545","197800453",1,"BCAC",6,1978,1,"BRG","BRG","TWL",250,5500,"N"
"546","197800453",1,"CLPR",39,1978,1,"BRG","BRG","TWL",250,5500,"N"
"547","197800453",1,"WDOW",7,1978,1,"BRG","BRG","TWL",250,5500,"N"
"548","197800454",1,"SSPN",50,1978,1,"BRG","BRG","TWL",262,3275,"N"
"549","197800455",1,"BCAC",35,1978,1,"BRG","BRG","TWL",250,3645,"N"
"550","197800455",1,"CLPR",11,1978,1,"BRG","BRG","TWL",250,3645,"N"
"551","197800456",1,"BCAC",3,1978,1,"BRG","BRG","TWL",250,15910,"N"
"552","197800456",1,"CLPR",14,1978,1,"BRG","BRG","TWL",250,15910,"N"
"553","197800456",1,"WDOW",31,1978,1,"BRG","BRG","TWL",250,15910,"N"
"554","197800457",1,"SSPN",51,1978,1,"BRG","BRG","TWL",262,2850,"N"
"555","197800458",1,"BCAC",19,1978,1,"BRG","BRG","TWL",250,4985,"N"
"556","197800458",1,"CLPR",25,1978,1,"BRG","BRG","TWL",250,4985,"N"
"557","197800458",1,"CNRY",3,1978,1,"BRG","BRG","TWL",250,4985,"N"
"558","197800459",1,"BCAC",22,1978,1,"BRG","BRG","TWL",250,1300,"N"
"559","197800459",1,"CLPR",21,1978,1,"BRG","BRG","TWL",250,1300,"N"
"560","197800459",1,"WDOW",3,1978,1,"BRG","BRG","TWL",250,1300,"N"
"561","197800460",1,"SNOS",47,1978,1,"BRG","BRG","TWL",262,550,"N"
"562","197800461",1,"CLPR",47,1978,1,"BRG","BRG","TWL",250,16400,"N"
"563","197800461",1,"WDOW",15,1978,1,"BRG","BRG","TWL",250,16400,"N"
"564","197800462",1,"BCAC",3,1978,1,"BRG","BRG","TWL",250,1839,"N"
"565","197800462",1,"CLPR",34,1978,1,"BRG","BRG","TWL",250,1839,"N"
"566","197800462",1,"CNRY",7,1978,1,"BRG","BRG","TWL",250,1839,"N"
"567","197800462",1,"GSPT",3,1978,1,"BRG","BRG","TWL",250,1839,"N"
"568","197800462",1,"WDOW",2,1978,1,"BRG","BRG","TWL",250,1839,"N"
"569","197800463",1,"BCAC",55,1978,1,"BRG","BRG","TWL",250,1890,"N"
"570","197800463",1,"QLBK",2,1978,1,"BRG","BRG","TWL",250,1890,"N"
"571","197800464",1,"BCAC",19,1978,1,"BRG","BRG","TWL",250,17165,"N"
"572","197800464",1,"CLPR",27,1978,1,"BRG","BRG","TWL",250,17165,"N"
"573","197800464",1,"WDOW",3,1978,1,"BRG","BRG","TWL",250,17165,"N"
"574","197800465",1,"SSPN",47,1978,1,"BRG","BRG","TWL",262,3520,"N"
"575","197800466",1,"BANK",2,1978,1,"BRG","BRG","TWL",250,1240,"N"
"576","197800466",1,"BCAC",6,1978,1,"BRG","BRG","TWL",250,1240,"N"
"577","197800466",1,"CLPR",28,1978,1,"BRG","BRG","TWL",250,1240,"N"
"578","197800466",1,"CNRY",10,1978,1,"BRG","BRG","TWL",250,1240,"N"
"579","197800467",1,"BCAC",23,1978,1,"BRG","BRG","TWL",250,4785,"N"
"580","197800467",1,"CLPR",18,1978,1,"BRG","BRG","TWL",250,4785,"N"
"581","197800467",1,"GSPT",8,1978,1,"BRG","BRG","TWL",250,4785,"N"
"582","197800467",2,"BCAC",21,1978,1,"BRG","BRG","TWL",250,4785,"N"
"583","197800467",2,"CLPR",12,1978,1,"BRG","BRG","TWL",250,4785,"N"
"584","197800467",2,"CNRY",10,1978,1,"BRG","BRG","TWL",250,4785,"N"
"585","197800467",2,"GSPT",5,1978,1,"BRG","BRG","TWL",250,4785,"N"
"586","197800468",1,"LSPN",4,1978,1,"BRG","BRG","TWL",262,2785,"N"
"587","197800468",1,"SSPN",50,1978,1,"BRG","BRG","TWL",262,2785,"N"
"588","197800469",1,"SNOS",47,1978,1,"BRG","BRG","TWL",250,165,"N"
"589","197800470",1,"BCAC",8,1978,1,"BRG","BRG","TWL",250,17975,"N"
"590","197800470",1,"CLPR",11,1978,1,"BRG","BRG","TWL",250,17975,"N"
"591","197800470",1,"WDOW",34,1978,1,"BRG","BRG","TWL",250,17975,"N"
"592","197800470",2,"BCAC",31,1978,1,"BRG","BRG","TWL",250,17975,"N"
"593","197800470",2,"CLPR",8,1978,1,"BRG","BRG","TWL",250,17975,"N"
"594","197800470",2,"GSPT",3,1978,1,"BRG","BRG","TWL",250,17975,"N"
"595","197800470",2,"WDOW",10,1978,1,"BRG","BRG","TWL",250,17975,"N"
"596","197800471",1,"LSPN",1,1978,1,"BRG","BRG","TWL",262,1270,"N"
"597","197800471",1,"SSPN",59,1978,1,"BRG","BRG","TWL",262,1270,"N"
"598","197800472",1,"LSPN",24,1978,1,"BRG","BRG","TWL",262,2230,"N"
"599","197800472",1,"SSPN",20,1978,1,"BRG","BRG","TWL",262,2230,"N"
"600","197800473",1,"BANK",24,1978,1,"BRG","BRG","TWL",250,13775,"N"
"601","197800473",1,"BCAC",4,1978,1,"BRG","BRG","TWL",250,13775,"N"
"602","197800473",1,"CLPR",8,1978,1,"BRG","BRG","TWL",250,13775,"N"
"603","197800473",1,"WDOW",17,1978,1,"BRG","BRG","TWL",250,13775,"N"
"604","197800473",2,"BANK",30,1978,1,"BRG","BRG","TWL",250,13775,"N"
"605","197800473",2,"BCAC",9,1978,1,"BRG","BRG","TWL",250,13775,"N"
"606","197800473",2,"CLPR",6,1978,1,"BRG","BRG","TWL",250,13775,"N"
"607","197800473",2,"WDOW",7,1978,1,"BRG","BRG","TWL",250,13775,"N"
"608","197800474",1,"LSPN",6,1978,1,"BRG","BRG","TWL",262,4120,"N"
"609","197800474",1,"SSPN",34,1978,1,"BRG","BRG","TWL",262,4120,"N"
"610","197800474",2,"SSPN",51,1978,1,"BRG","BRG","TWL",262,4120,"N"
"611","197800475",1,"LSPN",2,1978,2,"BRG","BRG","TWL",262,170,"N"
"612","197800475",1,"SSPN",55,1978,2,"BRG","BRG","TWL",262,170,"N"
"613","197800476",1,"BCAC",23,1978,2,"BRG","BRG","TWL",250,1265,"N"
"614","197800476",1,"CLPR",18,1978,2,"BRG","BRG","TWL",250,1265,"N"
"615","197800476",1,"CNRY",4,1978,2,"BRG","BRG","TWL",250,1265,"N"
"616","197800478",1,"BCAC",19,1978,2,"BRG","BRG","TWL",250,1760,"N"
"617","197800478",1,"CLPR",6,1978,2,"BRG","BRG","TWL",250,1760,"N"
"618","197800478",1,"GSPT",12,1978,2,"BRG","BRG","TWL",250,1760,"N"
"619","197800478",1,"GSRK",1,1978,2,"BRG","BRG","TWL",250,1760,"N"
"620","197800478",1,"WDOW",8,1978,2,"BRG","BRG","TWL",250,1760,"N"
"621","197800479",1,"CLPR",4,1978,2,"BRG","BRG","TWL",250,2050,"N"
"622","197800479",1,"DBRK",19,1978,2,"BRG","BRG","TWL",250,2050,"N"
"623","197800479",1,"RDBD",11,1978,2,"BRG","BRG","TWL",250,2050,"N"
"624","197800480",1,"LSPN",8,1978,2,"BRG","BRG","TWL",262,1245,"N"
"625","197800480",1,"SSPN",48,1978,2,"BRG","BRG","TWL",262,1245,"N"
"626","197800482",1,"BCAC",9,1978,2,"BRG","BRG","TWL",250,250,"N"
"627","197800482",1,"CLPR",18,1978,2,"BRG","BRG","TWL",250,250,"N"
"628","197800482",1,"CNRY",10,1978,2,"BRG","BRG","TWL",250,250,"N"
"629","197800482",1,"DBRK",1,1978,2,"BRG","BRG","TWL",250,250,"N"
"630","197800482",1,"WDOW",5,1978,2,"BRG","BRG","TWL",250,250,"N"
"631","197800483",1,"BANK",21,1978,2,"BRG","BRG","TWL",250,1700,"N"
"632","197800483",1,"CLPR",25,1978,2,"BRG","BRG","TWL",250,1700,"N"
"633","197800484",1,"LSPN",5,1978,2,"BRG","BRG","TWL",262,2625,"N"
"634","197800484",1,"SSPN",43,1978,2,"BRG","BRG","TWL",262,2625,"N"
"635","197800485",1,"LSPN",20,1978,2,"BRG","BRG","TWL",262,1755,"N"
"636","197800485",1,"SSPN",23,1978,2,"BRG","BRG","TWL",262,1755,"N"
"637","197800486",1,"BCAC",30,1978,2,"BRG","BRG","TWL",250,1890,"N"
"638","197800486",1,"CLPR",7,1978,2,"BRG","BRG","TWL",250,1890,"N"
"639","197800486",1,"CNRY",7,1978,2,"BRG","BRG","TWL",250,1890,"N"
"640","197800486",1,"SBLY",1,1978,2,"BRG","BRG","TWL",250,1890,"N"
"641","197800487",1,"BCAC",26,1978,2,"BRG","BRG","TWL",250,21040,"N"
"642","197800487",1,"CLPR",20,1978,2,"BRG","BRG","TWL",250,21040,"N"
"643","197800487",1,"CNRY",7,1978,2,"BRG","BRG","TWL",250,21040,"N"
"644","197800487",1,"STRK",1,1978,2,"BRG","BRG","TWL",250,21040,"N"
"645","197800487",2,"BCAC",31,1978,2,"BRG","BRG","TWL",250,21040,"N"
"646","197800487",2,"CLPR",16,1978,2,"BRG","BRG","TWL",250,21040,"N"
"647","197800487",2,"WDOW",3,1978,2,"BRG","BRG","TWL",250,21040,"N"
"648","197800489",1,"BCAC",41,1978,2,"BRG","BRG","TWL",250,2045,"N"
"649","197800489",1,"CLPR",8,1978,2,"BRG","BRG","TWL",250,2045,"N"
"650","197800489",1,"CNRY",3,1978,2,"BRG","BRG","TWL",250,2045,"N"
"651","197800489",1,"GSRK",2,1978,2,"BRG","BRG","TWL",250,2045,"N"
"652","197800490",1,"WDOW",52,1978,2,"BRG","BRG","TWL",250,8525,"N"
"653","197800490",2,"WDOW",49,1978,2,"BRG","BRG","TWL",250,8525,"N"
"654","197800491",1,"CNRY",52,1978,2,"BRG","BRG","TWL",250,7340,"N"
"655","197800491",2,"CNRY",49,1978,2,"BRG","BRG","TWL",250,7340,"N"
"656","197800492",1,"BCAC",3,1978,2,"BRG","BRG","TWL",250,19015,"N"
"657","197800492",1,"CLPR",3,1978,2,"BRG","BRG","TWL",250,19015,"N"
"658","197800492",1,"CNRY",45,1978,2,"BRG","BRG","TWL",250,19015,"N"
"659","197800492",2,"CLPR",39,1978,2,"BRG","BRG","TWL",250,19015,"N"
"660","197800492",2,"CNRY",10,1978,2,"BRG","BRG","TWL",250,19015,"N"
"661","197800492",2,"GSRK",1,1978,2,"BRG","BRG","TWL",250,19015,"N"
"662","197800492",2,"STRK",2,1978,2,"BRG","BRG","TWL",250,19015,"N"
"663","197800493",1,"BCAC",16,1978,2,"BRG","BRG","TWL",250,7390,"N"
"664","197800493",1,"CLPR",4,1978,2,"BRG","BRG","TWL",250,7390,"N"
"665","197800493",1,"CNRY",26,1978,2,"BRG","BRG","TWL",250,7390,"N"
"666","197800493",1,"GSPT",2,1978,2,"BRG","BRG","TWL",250,7390,"N"
"667","197800493",1,"GSRK",8,1978,2,"BRG","BRG","TWL",250,7390,"N"
"668","197800493",2,"BCAC",3,1978,2,"BRG","BRG","TWL",250,7390,"N"
"669","197800493",2,"CNRY",44,1978,2,"BRG","BRG","TWL",250,7390,"N"
"670","197800493",2,"YTRK",3,1978,2,"BRG","BRG","TWL",250,7390,"N"
"671","197800494",1,"LSPN",16,1978,2,"BRG","BRG","TWL",262,15325,"N"
"672","197800494",1,"SSPN",30,1978,2,"BRG","BRG","TWL",262,15325,"N"
"673","197800495",1,"BCAC",15,1978,2,"BRG","BRG","TWL",250,7185,"N"
"674","197800495",1,"CLPR",13,1978,2,"BRG","BRG","TWL",250,7185,"N"
"675","197800495",1,"CNRY",26,1978,2,"BRG","BRG","TWL",250,7185,"N"
"676","197800495",2,"BCAC",27,1978,2,"BRG","BRG","TWL",250,7185,"N"
"677","197800495",2,"CNRY",20,1978,2,"BRG","BRG","TWL",250,7185,"N"
"678","197800496",1,"LSPN",10,1978,2,"BRG","BRG","TWL",262,480,"N"
"679","197800496",1,"SSPN",43,1978,2,"BRG","BRG","TWL",262,480,"N"
"680","197800497",1,"SNOS",48,1978,2,"BRG","BRG","TWL",250,155,"N"
"681","197800498",1,"BCAC",9,1978,3,"BRG","BRG","TWL",250,5670,"N"
"682","197800498",1,"CLPR",6,1978,3,"BRG","BRG","TWL",250,5670,"N"
"683","197800498",1,"CNRY",14,1978,3,"BRG","BRG","TWL",250,5670,"N"
"684","197800498",1,"DBRK",28,1978,3,"BRG","BRG","TWL",250,5670,"N"
"685","197800499",1,"BCAC",19,1978,3,"BRG","BRG","TWL",250,7945,"N"
"686","197800499",1,"CLPR",3,1978,3,"BRG","BRG","TWL",250,7945,"N"
"687","197800499",1,"CNRY",21,1978,3,"BRG","BRG","TWL",250,7945,"N"
"688","197800499",2,"CLPR",5,1978,3,"BRG","BRG","TWL",250,7945,"N"
"689","197800499",2,"CNRY",43,1978,3,"BRG","BRG","TWL",250,7945,"N"
"690","197800499",2,"MISC",3,1978,3,"BRG","BRG","TWL",250,7945,"N"
"691","197800500",1,"BCAC",10,1978,3,"BRG","BRG","TWL",250,2505,"N"
"692","197800500",1,"CLPR",6,1978,3,"BRG","BRG","TWL",250,2505,"N"
"693","197800500",1,"CNRY",36,1978,3,"BRG","BRG","TWL",250,2505,"N"
"694","197800501",1,"BCAC",2,1978,3,"BRG","BRG","TWL",250,10955,"N"
"695","197800501",1,"CLPR",11,1978,3,"BRG","BRG","TWL",250,10955,"N"
"696","197800501",1,"CNRY",37,1978,3,"BRG","BRG","TWL",250,10955,"N"
"697","197800501",1,"GSRK",1,1978,3,"BRG","BRG","TWL",250,10955,"N"
"698","197800501",2,"BCAC",8,1978,3,"BRG","BRG","TWL",250,10955,"N"
"699","197800501",2,"BLCK",3,1978,3,"BRG","BRG","TWL",250,10955,"N"
"700","197800501",2,"CLPR",24,1978,3,"BRG","BRG","TWL",250,10955,"N"
"701","197800501",2,"CNRY",4,1978,3,"BRG","BRG","TWL",250,10955,"N"
"702","197800501",2,"GSPT",4,1978,3,"BRG","BRG","TWL",250,10955,"N"
"703","197800501",2,"WDOW",4,1978,3,"BRG","BRG","TWL",250,10955,"N"
"704","197800503",1,"BCAC",15,1978,3,"BRG","BRG","TWL",250,3810,"N"
"705","197800503",1,"CLPR",11,1978,3,"BRG","BRG","TWL",250,3810,"N"
"706","197800503",1,"CNRY",24,1978,3,"BRG","BRG","TWL",250,3810,"N"
"707","197800503",1,"GSRK",4,1978,3,"BRG","BRG","TWL",250,3810,"N"
"708","197800504",1,"BCAC",8,1978,3,"BRG","BRG","TWL",250,5200,"N"
"709","197800504",1,"CLPR",1,1978,3,"BRG","BRG","TWL",250,5200,"N"
"710","197800504",1,"CNRY",27,1978,3,"BRG","BRG","TWL",250,5200,"N"
"711","197800504",1,"GSPT",7,1978,3,"BRG","BRG","TWL",250,5200,"N"
