marketCategory,year,qtr,gearGroup,portComplex,species,live,comLands
250,1995,1,TWL,BDG,BCAC,N,10878
151,1994,3,NET,MNT,SHRK,N,1911
231,2001,3,TWL,CRS,STRY,N,3875
959,1991,2,HKL,OSF,GSPT,N,5370
957,1994,2,HKL,OSB,URCK,N,656
665,1996,4,HKL,BDG,BDRK,N,370
261,1996,3,TWL,OLA,CBZN,N,27
962,1993,1,HKL,OSF,CHNA,N,9
197,1993,2,HKL,MNT,PCOD,N,5
435,1993,2,HKL,OSB,OCRK,N,1270
250,1994,1,HKL,OSB,BYEL,N,32
195,1998,1,HKL,OLA,LCOD,N,12
159,1996,4,TWL,MRO,SSRK,N,293
250,1993,3,NET,MNT,CLPR,N,35548
678,2001,4,HKL,OSD,LSPN,N,32
271,2001,2,TWL,CRS,POP,N,416
231,1992,2,HKL,OLA,STRY,N,558
970,1997,3,HKL,MNT,QLBK,N,3
959,1994,3,HKL,OSF,CNRY,N,7150
190,1994,4,TWL,MNT,SABL,N,34516
254,1993,2,HKL,ERK,GSRK,N,8
435,1992,2,TWL,OLA,OCRK,N,8972
675,2000,2,HKL,MNT,RDBD,N,330
959,1999,3,HKL,OSD,GSRK,N,23
250,1999,1,FPT,OLA,URCK,N,121
250,1998,3,NET,MRO,URCK,N,58
956,1991,1,HKL,OLA,SPKL,N,10
250,1994,1,HKL,BDG,BCAC,N,1217
959,1994,1,NET,MRO,VRML,N,5279
253,1992,3,HKL,BDG,CLPR,N,2985
665,1998,3,HKL,MRO,BDRK,N,602
175,1997,1,TWL,ERK,USKT,N,185155
151,2001,4,NET,MNT,SHRK,N,84
960,2000,1,HKL,ERK,URCK,N,75
153,1999,2,NET,OSB,LSRK,N,2455
257,1997,2,TWL,OSF,SHRP,N,292
267,1999,4,HKL,CRS,BRWN,N,21
250,1996,3,NET,MNT,CNRY,N,6
959,1993,2,HKL,ERK,VRML,N,724
250,1991,1,NET,OSF,CLPR,N,94320
200,2001,4,HKL,OSB,UFLT,N,14
209,1991,2,TWL,BRG,PTRL,N,25429
970,1999,3,HKL,CRS,QLBK,N,2844
153,1998,3,HKL,OSD,LSRK,N,27
254,1994,4,TWL,MRO,BANK,N,3734
250,1991,4,HKL,OSD,FLAG,N,61
959,1993,4,HKL,CRS,CHNA,N,29
250,1991,1,TWL,BRG,CLPR,N,228139
198,2000,4,TWL,BRG,GRDR,N,11427
159,1992,3,NET,OSB,SSRK,N,18019
664,1997,4,HKL,ERK,RSTN,N,7
206,1996,3,TWL,BRG,EGLS,N,72845
247,1995,3,HKL,OSF,STAR,N,340
654,1998,3,HKL,OLA,GSRK,N,6544
678,1995,1,TWL,OSF,SSPN,N,2556
959,1993,2,NET,MRO,FLAG,N,275
200,1991,4,NET,OSD,UFLT,N,28
254,1994,1,TWL,MNT,BLGL,N,23052
200,2001,1,TWL,BDG,UFLT,N,25
663,1998,2,TWL,MRO,DBRK,N,1142
252,1996,3,HKL,MNT,BLCK,N,18
175,1997,2,HKL,OCA,USKT,N,48
195,1993,1,HKL,OLA,LCOD,N,220
956,1991,4,HKL,OSF,URCK,N,11
247,2001,3,HKL,BRG,CNRY,N,312
250,1999,4,NET,OLA,BANK,N,131
231,1999,3,TWL,CRS,STRY,N,1857
207,1997,4,TWL,MNT,REX,N,23233
261,1992,4,HKL,ERK,CBZN,N,2215
165,1999,1,FPT,OSB,ASRK,N,51
175,1991,1,TWL,BDG,USKT,N,780
495,1995,2,HKL,OSD,PWHT,N,193
254,1995,1,HKL,MRO,BANK,N,332
159,1993,2,NET,OLA,SSRK,N,1705
959,1992,1,HKL,CRS,COPP,N,171
253,1999,1,TWL,ERK,CLPR,N,71
252,1998,1,HKL,ERK,BLCK,N,55
252,2000,1,HKL,BDG,BDRK,N,4
973,2000,3,HKL,OSD,USHR,N,80
259,1996,1,HKL,ERK,WDOW,N,67
179,1996,1,HKL,OSB,SHRK,N,12
667,1996,4,HKL,MNT,BLGL,N,10520
959,1994,2,TWL,MNT,PNKR,N,172
962,1992,4,HKL,MNT,COPP,N,55
959,1998,3,TWL,CRS,DBRK,N,31605
960,1998,3,HKL,OSF,GSPT,N,985
250,1997,2,TWL,CRS,URCK,N,57
962,1991,3,HKL,OSF,BYEL,N,19
265,1998,2,HKL,ERK,YEYE,N,2647
190,1997,1,HKL,OCA,SABL,N,274
972,1994,4,HKL,OSF,BDRK,N,65
959,1995,1,HKL,MRO,KLPG,N,16
250,1992,2,NET,OSB,COPP,N,216
259,1994,4,HKL,MRO,YTRK,N,5694
261,2000,4,FPT,BRG,CBZN,N,78
961,1991,3,TWL,BRG,BRRK,N,217
270,2000,1,TWL,BRG,SNOS,N,8007
250,2001,2,TWL,CRS,BLCK,N,74
250,2000,3,HKL,MNT,CBZN,N,135
960,1997,2,NET,OSF,QLBK,N,2
159,1997,2,HKL,OSB,SSRK,N,419
261,1998,3,HKL,CRS,CBZN,N,1367
960,1994,2,TWL,BRG,STRK,N,11464
253,1994,1,HKL,BDG,BCAC,N,5618
206,1991,3,TWL,BRG,EGLS,N,100265
250,1991,3,TWL,CRS,YTRK,N,88483
957,2001,4,TWL,OSF,URCK,N,56
190,1992,3,TWL,MRO,SABL,N,266201
960,1999,4,TWL,ERK,ROSY,N,5
257,2001,1,TWL,MNT,DBRK,N,227
240,1997,4,TWL,MNT,UFLT,N,29
159,1991,1,HKL,MRO,SSRK,N,30
250,1991,2,NET,OSD,CWCD,N,23
250,1998,4,TWL,OSF,CLPR,N,784
250,1996,1,TWL,BRG,CLPR,N,161732
173,1994,4,HKL,OSF,URAY,N,543
225,1992,2,NET,MNT,UDAB,N,60
678,2000,1,NET,OLA,LSPN,N,12
200,1994,1,TWL,MRO,UFLT,N,97
250,1993,3,HKL,OSD,SHRP,N,8
201,1994,1,TWL,ERK,ARTH,N,14411
250,1994,1,TWL,BDG,BANK,N,54798
249,1994,4,HKL,BRG,VRML,N,900
249,2001,2,HKL,CRS,VRML,N,1147
190,2001,2,TWL,BRG,SABL,N,173376
962,1995,4,HKL,MRO,LCOD,N,46
254,1993,1,HKL,MRO,CLPR,N,3505
959,1995,2,NET,OSB,COPP,N,465
250,2001,2,TWL,CRS,YMTH,N,2
959,1992,2,HKL,MRO,FLAG,N,191
250,1992,1,HKL,OSD,CLPR,N,1582
663,2001,2,TWL,MNT,DBRK,N,439
200,1999,3,NET,OSB,UFLT,N,298
261,1994,4,FPT,OSB,CBZN,N,15
250,1992,4,NET,MRO,BANK,N,65589
270,2001,2,TWL,CRS,SNOS,N,1827
972,1997,4,HKL,CRS,BLCK,N,78
240,1995,4,TWL,OSF,UFLT,N,766
960,1995,2,HKL,MRO,VRML,N,11
250,1992,1,NET,OSD,GSPT,N,59
960,1991,2,HKL,MRO,CLPR,N,3581
679,2000,3,HKL,OSB,SSPN,N,637
209,1997,1,NET,OSD,PTRL,N,2
250,1997,2,HKL,OSD,FLAG,N,16
245,1996,2,HKL,MNT,RDBD,N,13
259,1994,3,TWL,CRS,YTRK,N,39770
260,1995,2,NET,OSD,SCOR,N,184
175,1994,2,TWL,OLA,USKT,N,1088
174,1994,1,TWL,OSB,SHRK,N,365
262,1993,3,TWL,BDG,SSPN,N,38266
260,1992,1,FPT,OLA,SCOR,N,175
250,1999,4,HKL,OSD,GSRK,N,242
190,1992,1,HKL,OLA,SABL,N,48629
247,1997,2,HKL,MNT,CNRY,N,3
250,1997,2,TWL,ERK,DBRK,N,122315
959,1998,1,HKL,OSF,STAR,N,967
211,1995,3,TWL,BRG,DOVR,N,755119
261,2000,2,HKL,ERK,CBZN,N,278
959,1999,4,TWL,BRG,DBRK,N,1045
175,2001,1,HKL,MRO,USKT,N,7
155,1998,3,NET,MRO,SHRK,N,16845
250,2000,2,TWL,OSB,GSPT,N,1355
960,1996,2,HKL,MRO,BYEL,N,44
959,1992,2,TWL,CRS,CLPR,N,2997
203,1993,1,NET,OSD,RSOL,N,14
250,2001,4,NET,MNT,URCK,N,14
959,2001,1,TWL,OSF,URCK,N,184
250,1999,3,NET,OSD,FLAG,N,26
253,1997,4,HKL,MNT,BCAC,N,2279
250,1993,4,HKL,MRO,WDOW,N,30
153,1992,2,HKL,ERK,LSRK,N,223
250,1999,3,HKL,OSF,BLCK,N,92
957,1993,1,HKL,MNT,BRWN,N,34
435,1991,1,TWL,MRO,OCRK,N,105
669,1994,3,HKL,MRO,SPKL,N,6
250,1994,3,TWL,MNT,STRK,N,464
655,1994,1,HKL,MNT,CHNA,N,44
205,1993,3,HKL,MNT,SSOL,N,484
165,2001,2,TWL,OLA,ASRK,N,31
230,1992,2,NET,MNT,UFLT,N,110
959,1991,4,NET,MNT,GSRK,N,16
655,1992,2,HKL,ERK,COPP,N,3830
260,2001,2,HKL,OLA,SCOR,N,2582
151,1998,3,HKL,OLA,SHRK,N,1025
254,1997,3,HKL,MRO,CLPR,N,3926
247,1997,3,HKL,BDG,ROSY,N,110
961,1997,3,NET,OSF,SHRP,N,1
665,1996,3,HKL,CRS,YTRK,N,278
261,1991,4,HKL,MRO,CBZN,N,1230
250,1992,2,HKL,OSB,CWCD,N,211
959,1998,3,HKL,OSF,ARRA,N,665
667,1998,2,TWL,OSD,BLGL,N,2
962,1994,3,HKL,BDG,GPHR,N,644
960,1992,4,TWL,OSF,CLPR,N,405
165,1999,2,HKL,MNT,ASRK,N,50
957,1999,3,HKL,BDG,BRWN,N,1380
655,1997,3,HKL,BRG,COPP,N,28186
960,1995,2,TWL,MNT,GSRK,N,398
165,1995,4,NET,MNT,ASRK,N,120
959,1993,1,TWL,OSF,FLAG,N,34
203,1995,4,TWL,BDG,RSOL,N,156
195,1992,4,HKL,OLA,LCOD,N,30
211,1991,2,TWL,ERK,DOVR,N,1704307
250,1999,3,TWL,OSB,GSPT,N,1454
247,1999,3,TWL,CRS,CNRY,N,23091
678,2000,4,TWL,MNT,LSPN,N,54821
667,2001,2,HKL,MRO,BLGL,N,125
975,2001,2,TWL,BRG,ARRA,N,486
254,1999,1,TWL,OSF,CNRY,N,104
175,1999,1,HKL,MNT,USKT,N,3871
655,2001,4,HKL,OSD,COPP,N,14
267,2001,1,TWL,OSF,BRWN,N,40
672,1995,3,TWL,MNT,SBLY,N,4354
206,2001,3,TWL,ERK,EGLS,N,106774
959,1991,1,NET,OSD,DBRK,N,1
674,2000,1,TWL,CRS,ARRA,N,2
672,1997,2,TWL,CRS,SBLY,N,21
959,1997,3,HKL,MRO,VRML,N,22073
261,1996,3,HKL,ERK,CBZN,N,528
247,1991,3,HKL,BRG,GSPT,N,2332
220,2000,1,TWL,OSF,CHLB,N,5912
245,1995,2,NET,MRO,RDBD,N,87
258,1994,3,HKL,CRS,CHNA,N,224
247,1993,3,HKL,ERK,VRML,N,1780
962,1991,4,HKL,MRO,STAR,N,87
201,1995,1,TWL,BDG,ARTH,N,124
222,2001,3,HKL,MNT,CHLB,N,19504
959,1991,3,TWL,BDG,BANK,N,207
960,1991,2,TWL,CRS,SHRP,N,3755
250,1992,4,NET,OSB,CLPR,N,4288
153,1991,4,TWL,OSF,LSRK,N,2701
195,1996,4,HKL,OSF,LCOD,N,31625
962,1996,2,HKL,MNT,KLPR,N,48
250,1997,2,NET,OSB,WDOW,N,1
960,1996,3,TWL,ERK,GSRK,N,5454
250,1995,4,TWL,ERK,URCK,N,375
960,1993,1,TWL,MNT,CWCD,N,747
209,2001,3,TWL,ERK,PTRL,N,59410
225,2001,4,TWL,BRG,UDAB,N,51
655,1999,2,HKL,MNT,COPP,N,25
250,1999,4,HKL,OSD,SQRS,N,20
250,1999,3,TWL,MRO,ARRA,N,15
250,1999,1,HKL,OLA,SPKL,N,638
253,1991,4,TWL,OSF,BCAC,N,122060
209,1991,2,TWL,OSF,PTRL,N,86277
665,1996,1,HKL,CRS,WDOW,N,130
195,1993,3,NET,OSD,LCOD,N,345
252,1991,1,HKL,CRS,BLCK,N,44972
203,1999,2,TWL,BDG,RSOL,N,32
195,1995,1,NET,MRO,LCOD,N,5247
250,1994,1,TWL,OSF,CLPR,N,7886
247,1996,4,TWL,CRS,CNRY,N,11356
269,1995,1,TWL,MRO,WDOW,N,14587
959,1995,4,TWL,MNT,VRML,N,2500
259,1993,2,TWL,OSF,WDOW,N,891
961,1992,1,TWL,BDG,SNOS,N,14672
962,1992,4,HKL,ERK,URCK,N,316
975,2001,2,TWL,MRO,RDBD,N,341
245,2000,3,TWL,OSF,CWCD,N,60
655,2000,1,TWL,OSF,COPP,N,19
269,1997,4,TWL,MRO,BANK,N,35171
961,1996,1,TWL,BRG,SNOS,N,5045
190,1994,4,HKL,ERK,SABL,N,2015
254,1995,1,TWL,MNT,SPKL,N,3102
206,1991,1,TWL,MNT,EGLS,N,66261
174,1999,3,TWL,OLA,SHRK,N,15
159,1997,4,HKL,BRG,SSRK,N,214
190,1994,2,TWL,OSB,SABL,N,896
271,1992,1,TWL,MRO,POP,N,3047
957,1991,2,HKL,OSF,QLBK,N,160
261,1991,1,NET,OLA,CBZN,N,147
252,1992,3,HKL,MRO,BLCK,N,126
258,1996,1,HKL,OSF,CHNA,N,614
152,1995,4,HKL,MRO,DSRK,N,7
190,1993,3,NET,OSD,SABL,N,15
250,1994,4,NET,OSF,BCAC,N,1659
261,2000,1,NET,OLA,CBZN,N,5
153,1999,4,NET,OSD,LSRK,N,261
262,1993,1,TWL,OSF,LSPN,N,32679
245,1992,1,NET,OLA,CWCD,N,125
253,1992,1,NET,MRO,BCAC,N,33215
675,1994,3,TWL,ERK,RDBD,N,509
960,1996,4,TWL,MNT,SNOS,N,57201
663,1995,3,NET,MNT,BLGL,N,385
225,1993,4,HKL,OLA,UDAB,N,1391
960,1996,3,TWL,CRS,RDBD,N,857
652,2001,4,HKL,OSB,GRAS,N,468
211,2000,2,NET,OSB,DOVR,N,12
254,1998,3,HKL,MNT,CLPR,N,12466
957,1998,2,HKL,OSF,GPHR,N,1361
957,1997,4,TWL,OSF,BRWN,N,1146
959,1997,1,TWL,MNT,VRML,N,2204
678,2000,3,TWL,MRO,LSPN,N,13754
957,1998,2,HKL,BDG,GPHR,N,809
957,1994,3,HKL,OSF,GPHR,N,1195
655,1994,2,HKL,MNT,CHNA,N,100
959,1993,1,NET,OSD,CLPR,N,49
159,2000,4,TWL,OSF,SSRK,N,1973
159,1991,1,NET,MRO,SSRK,N,2383
247,1998,1,TWL,OSF,GSPT,N,73
174,1997,4,NET,OSB,SHRK,N,865
209,2000,2,TWL,OSF,PTRL,N,35459
203,1999,2,TWL,MNT,RSOL,N,19
256,1991,4,HKL,MRO,STAR,N,63
190,1997,3,HKL,CRS,SABL,N,30815
207,1997,1,TWL,BDG,REX,N,33982
207,1997,1,TWL,OSF,REX,N,30275
259,1997,1,TWL,OSF,WDOW,N,87
195,1996,3,HKL,MNT,LCOD,N,8848
250,1993,3,HKL,OSB,SPKL,N,10113
225,1994,4,HKL,MRO,UDAB,N,28
201,1993,1,TWL,BRG,ARTH,N,36
201,1992,1,TWL,ERK,ARTH,N,20290
973,2001,4,TWL,CRS,BRWN,N,335
250,1999,2,TWL,BRG,POP,N,1950
222,2000,1,HKL,OSD,CHLB,N,1889
198,2001,1,HKL,MNT,GRDR,N,10479
253,1998,2,HKL,OSB,BCAC,N,1558
250,1998,1,TWL,BRG,CLPR,N,37944
655,1991,3,HKL,OSF,COPP,N,439
222,1994,4,TWL,OLA,CHLB,N,2776
250,1994,3,NET,MNT,BANK,N,4154
205,1994,2,TWL,ERK,SSOL,N,144
960,1996,4,TWL,BDG,SNOS,N,1471
165,1997,2,TWL,MRO,ASRK,N,938
679,1995,3,TWL,ERK,SSPN,N,101106
205,1998,2,TWL,MRO,SSOL,N,124
195,1994,2,HKL,BRG,LCOD,N,5744
254,1993,4,NET,OSF,BCAC,N,618
195,1999,3,FPT,BRG,LCOD,N,311
667,1992,3,TWL,MRO,BLGL,N,14875
247,1996,2,TWL,BDG,GSPT,N,42
960,2000,1,TWL,OSF,URCK,N,50
974,2000,2,TWL,BDG,GSPT,N,310
250,2000,4,HKL,OLA,GSPT,N,402
974,2000,4,HKL,BDG,REDS,N,60
962,1998,4,HKL,OSF,CBZN,N,16
245,1996,3,TWL,OSF,CWCD,N,885
959,1999,1,HKL,OSB,COPP,N,2836
247,1996,2,HKL,ERK,CNRY,N,9203
254,1994,4,HKL,MNT,WDOW,N,789
254,1998,1,HKL,MRO,CLPR,N,529
679,1996,4,TWL,OSF,BLGL,N,28
665,1993,4,HKL,OSB,BDRK,N,2052
959,1994,3,TWL,OSB,URCK,N,4801
250,2001,4,NET,OLA,BLGL,N,53
960,1991,1,TWL,CRS,SHRP,N,12331
250,1991,4,NET,MRO,DBRK,N,182
250,1992,1,HKL,OLA,COPP,N,44
175,1991,2,TWL,CRS,USKT,N,550
253,1993,4,NET,OSB,BCAC,N,49840
667,1999,2,HKL,BRG,BLGL,N,5
975,2000,2,TWL,MRO,BLGL,N,86
198,1996,3,TWL,BRG,GRDR,N,56272
255,1995,3,NET,OSF,GSPT,N,960
960,1994,3,HKL,CRS,BLCK,N,307
206,1994,3,TWL,BRG,EGLS,N,78666
435,1995,2,HKL,OSD,OCRK,N,13271
258,1996,1,HKL,MNT,COPP,N,120
255,1999,2,TWL,MRO,GSRK,N,4
195,1996,3,HKL,OLA,LCOD,N,338
960,1995,4,HKL,ERK,URCK,N,192
200,1997,1,TWL,MRO,UFLT,N,112
254,1993,3,TWL,OSF,BANK,N,1053
961,1993,3,TWL,BDG,CWCD,N,52
198,2001,2,TWL,CRS,GRDR,N,9340
250,1997,4,HKL,OSD,VRML,N,1253
435,1992,2,HKL,OSB,OCRK,N,221
250,1993,3,TWL,ERK,STRK,N,8180
960,1997,3,HKL,OSF,BRWN,N,3540
959,1997,3,HKL,OSF,YEYE,N,570
159,1997,1,NET,OSB,SSRK,N,1562
175,1995,4,TWL,MRO,USKT,N,706
959,1993,2,TWL,ERK,SHRP,N,304
154,1993,2,NET,OSD,SHRK,N,287
153,1996,4,NET,OSB,LSRK,N,239
960,1993,3,TWL,ERK,CLPR,N,65145
255,1996,2,HKL,BRG,GSPT,N,4494
254,1995,3,NET,MNT,SNOS,N,3955
959,1994,3,NET,MRO,CWCD,N,481
174,2001,3,HKL,OSD,SHRK,N,32
957,1999,1,HKL,BDG,COPP,N,250
250,1999,2,TWL,MRO,CLPR,N,674
207,2001,2,TWL,CRS,REX,N,46473
165,1999,3,HKL,OSB,ASRK,N,69
267,2000,4,HKL,OSF,BRWN,N,114
269,1991,2,TWL,CRS,WDOW,N,34030
667,2000,1,FPT,OSB,BLGL,N,14
250,1991,2,TWL,OSB,GSRK,N,2
261,1992,4,FPT,MRO,CBZN,N,47
254,1997,4,TWL,BRG,GSPT,N,129
211,1996,2,NET,OSB,DOVR,N,1
195,1995,3,NET,MNT,LCOD,N,16322
960,1994,1,TWL,CRS,STRK,N,842
259,1998,3,HKL,MRO,YTRK,N,1553
957,1997,4,NET,OSF,COPP,N,111
250,1993,3,HKL,OSB,CNRY,N,345
150,1995,4,TWL,OLA,SHRK,N,90
269,1991,3,NET,MNT,CLPR,N,555
254,1994,2,TWL,OSF,BANK,N,3783
290,2000,2,HKL,CRS,KLPG,N,142
959,1999,4,HKL,MRO,COPP,N,25
259,1995,2,HKL,BDG,YTRK,N,371
247,1993,4,HKL,CRS,CNRY,N,1006
174,1995,3,HKL,MRO,SHRK,N,15
159,1994,1,NET,OLA,SSRK,N,1990
663,1998,4,HKL,BDG,BANK,N,1836
254,1996,2,TWL,MRO,YTRK,N,70
252,1995,1,HKL,OSB,BLCK,N,98
258,1994,4,HKL,MNT,GPHR,N,100
959,1993,1,NET,MRO,CWCD,N,132
250,1996,1,HKL,MNT,BCAC,N,505
155,1995,2,HKL,MNT,SHRK,N,52
254,1996,3,HKL,OSB,CLPR,N,1009
259,1993,4,NET,OSF,YTRK,N,15854
222,1994,1,FPT,OSB,CHLB,N,75
251,2001,4,HKL,MRO,BYEL,N,42
250,1994,4,NET,OSF,WDOW,N,765
262,1994,3,HKL,OSB,THDS,N,235
222,1992,2,NET,OSD,CHLB,N,19031
250,1992,2,HKL,BDG,RSTN,N,672
250,1993,2,TWL,MNT,RDBD,N,15
959,1993,2,NET,MNT,CNRY,N,1136
250,1999,1,HKL,BRG,CHNA,N,247
171,2000,3,NET,OLA,URAY,N,138
959,2000,2,HKL,OSD,FLAG,N,23
254,1998,2,HKL,OSB,CLPR,N,233
962,1996,4,HKL,MRO,GPHR,N,2911
247,1997,2,HKL,OSF,GSPT,N,118
250,1993,2,NET,OSF,CLPR,N,11411
961,1992,3,HKL,OSF,DBRK,N,23
260,1993,3,NET,OSB,SCOR,N,37
250,1992,2,HKL,MNT,BCAC,N,6755
254,1992,2,TWL,OSF,CWCD,N,489
959,1993,1,HKL,OSD,VRML,N,2122
250,1996,4,NET,MNT,ARRA,N,20
959,1994,3,HKL,OSD,CLPR,N,36
959,1995,1,TWL,OSF,YEYE,N,601
960,1999,1,TWL,CRS,CLPR,N,1187
961,1991,1,HKL,OSF,BLGL,N,33
198,1998,1,TWL,MRO,GRDR,N,390
678,1996,1,TWL,MNT,LSPN,N,118483
250,1994,1,NET,MNT,ARRA,N,20
959,1997,2,HKL,MNT,RSTN,N,5
207,1995,3,TWL,CRS,REX,N,21080
198,1993,2,TWL,MRO,GRDR,N,115
957,1995,4,HKL,OSF,BYEL,N,40
250,1994,3,TWL,CRS,WDOW,N,2004
960,1996,3,HKL,OSF,BCAC,N,33
678,2001,1,TWL,BRG,LSPN,N,70842
250,2000,3,HKL,MNT,OLVE,N,405
959,1999,3,HKL,OLA,FLAG,N,312
960,1995,2,HKL,CRS,DBRK,N,627
679,1995,3,FPT,ERK,SSPN,N,240
250,1998,1,FPT,MNT,URCK,N,182
262,1999,3,TWL,MNT,THDS,N,1609
269,1996,2,HKL,ERK,WDOW,N,3984
262,1991,3,TWL,BDG,LSPN,N,25978
159,1997,1,TWL,CRS,SSRK,N,152
961,1993,3,HKL,MNT,BCAC,N,11
250,1992,2,HKL,OSB,BYEL,N,267
435,1992,2,FPT,OSD,OCRK,N,30
959,1991,2,NET,OLA,BDRK,N,1
678,2000,3,TWL,BRG,SSPN,N,45614
252,1994,3,HKL,BDG,BDRK,N,73
225,1993,1,TWL,CRS,UDAB,N,1599
269,1992,2,TWL,OSF,WDOW,N,106505
152,1998,4,TWL,ERK,DSRK,N,425
259,1998,1,HKL,MRO,BDRK,N,934
172,1997,3,TWL,MRO,URAY,N,144
959,1994,4,TWL,OSF,CNRY,N,1198
665,1996,2,TWL,MNT,BDRK,N,2
254,1993,3,TWL,MNT,SNOS,N,9
195,1996,3,FPT,MRO,LCOD,N,1368
960,1991,3,TWL,ERK,SNOS,N,6105
247,1994,1,HKL,BDG,RDBD,N,34
655,2000,2,HKL,OLA,COPP,N,401
974,2000,4,HKL,BDG,SLGR,N,37
263,2001,1,FPT,MRO,GPHR,N,1
249,1994,3,HKL,OSF,GSPT,N,953
252,1995,4,HKL,MNT,CHNA,N,257
207,2001,3,TWL,OSF,REX,N,6676
960,1992,1,TWL,CRS,RDBD,N,272
269,1991,3,NET,MNT,WDOW,N,24591
960,1991,1,TWL,CRS,BLGL,N,185
667,1999,2,TWL,OSF,BANK,N,1875
250,1996,2,TWL,ERK,DBRK,N,71474
209,1992,4,TWL,MRO,PTRL,N,27732
206,1998,4,TWL,BDG,EGLS,N,11861
960,1998,3,TWL,MRO,BDRK,N,305
250,1991,1,TWL,OSF,SSPN,N,2838
253,1991,1,NET,MNT,CLPR,N,639
230,1991,1,NET,MNT,UFLT,N,36
961,1996,2,TWL,MNT,DBRK,N,1854
254,1992,4,TWL,MNT,BCAC,N,76
153,1992,4,NET,OSF,LSRK,N,121
959,1992,1,TWL,CRS,LSPN,N,14
250,1995,1,HKL,MNT,GSPT,N,2375
225,2000,4,TWL,ERK,UDAB,N,3072
250,1993,1,NET,OSD,GSPT,N,144
269,2000,2,TWL,MNT,WDOW,N,32486
211,2000,4,TWL,OSF,DOVR,N,78799
155,1997,4,NET,OSF,SHRK,N,22342
663,1998,1,TWL,MNT,BANK,N,3765
190,1998,4,TWL,MNT,SABL,N,56801
175,1996,3,FPT,BRG,USKT,N,115
262,2001,1,TWL,MNT,THDS,N,598
651,1998,4,HKL,MNT,OLVE,N,11
150,2000,3,TWL,MNT,SHRK,N,131
254,2001,1,TWL,OSF,BCAC,N,9
262,1993,1,TWL,MNT,GSPT,N,284
254,1996,3,NET,OSB,CLPR,N,5183
960,1995,3,HKL,CRS,CLPR,N,1122
962,1995,2,TWL,MRO,URCK,N,2
250,1995,2,NET,MNT,SNOS,N,213
150,1993,4,NET,OSB,SHRK,N,510
254,1992,1,HKL,MRO,CLPR,N,3879
158,1992,3,NET,OSD,SHRK,N,1027
960,1994,4,TWL,CRS,SNOS,N,2532
254,1993,2,HKL,MNT,BCAC,N,2948
257,2001,2,TWL,CRS,DBRK,N,13152
258,2000,3,FPT,BRG,CHNA,N,6
655,2000,3,HKL,BDG,COPP,N,13
225,1999,3,HKL,OSD,UDAB,N,185
975,2000,4,TWL,BDG,BLGL,N,2381
209,1998,2,TWL,MRO,PTRL,N,10500
959,1992,1,HKL,OSF,CWCD,N,1216
250,1993,1,NET,OSD,STAR,N,215
159,1994,4,NET,OSB,SSRK,N,1768
165,1995,1,NET,OSD,ASRK,N,54
252,1991,2,HKL,OSB,BLCK,N,80
250,2001,3,TWL,MNT,URCK,N,47
960,1997,3,HKL,MNT,GPHR,N,417
247,1996,3,HKL,BDG,ROSY,N,771
255,1999,2,TWL,OSF,YEYE,N,23
959,1998,2,NET,OLA,URCK,N,105
209,1997,4,FPT,MNT,PTRL,N,12
250,1997,2,NET,OSB,VRML,N,5
207,1997,1,TWL,MNT,REX,N,37378
151,1995,3,HKL,OLA,SHRK,N,735
663,1994,3,NET,OSF,BCAC,N,61
959,1993,4,NET,OSF,STAR,N,122
259,1994,2,HKL,MNT,ROSY,N,4
678,1996,2,TWL,BRG,LSPN,N,194444
230,2000,1,NET,MNT,UFLT,N,204
664,1999,3,TWL,MNT,RSTN,N,32
261,1997,4,TWL,OLA,CBZN,N,3
254,1997,1,HKL,MNT,BCAC,N,1141
961,2000,2,TWL,BRG,SNOS,N,17411
959,1993,4,HKL,OSD,CMEL,N,90
250,1993,3,TWL,BRG,RDBD,N,218
154,1994,3,NET,OSB,SHRK,N,121
659,2001,2,HKL,MNT,KLPR,N,55
154,1999,4,HKL,OSD,SHRK,N,178
252,1999,2,HKL,CRS,BDRK,N,1077
252,2000,3,HKL,MNT,BLCK,N,100
167,2000,2,HKL,OSB,SHRK,N,73
960,1998,4,TWL,ERK,SHRP,N,386
230,2001,1,HKL,MRO,UFLT,N,7
961,1992,4,TWL,BRG,RDBD,N,142
190,1999,2,TWL,MNT,SABL,N,44262
250,1991,2,HKL,OSD,SPKL,N,168
678,1997,3,HKL,ERK,LSPN,N,246
262,1994,2,TWL,MRO,SSPN,N,156638
663,1994,2,NET,OSF,BANK,N,12
435,1992,3,HKL,MNT,OCRK,N,382
201,1998,3,TWL,BRG,ARTH,N,23
655,1997,1,HKL,OSB,COPP,N,1786
222,2001,1,NET,OLA,CHLB,N,47238
959,1998,3,HKL,MNT,STAR,N,426
962,1995,2,HKL,OSF,BRWN,N,27
959,1994,1,NET,OSF,CWCD,N,238
960,1998,4,TWL,OSF,STRK,N,332
655,2000,3,HKL,MNT,COPP,N,251
255,2001,3,HKL,OSD,GSPT,N,28
250,1997,4,HKL,BRG,GPHR,N,1501
960,1997,3,HKL,BRG,STAR,N,20
250,1998,2,NET,OSF,BANK,N,3346
250,1992,4,NET,OSD,BLGL,N,11831
172,1993,1,NET,OSB,URAY,N,50
267,2000,4,HKL,BDG,BRWN,N,190
667,1999,3,HKL,OSB,BLGL,N,6118
