sampleNumber,clusterNumber,species,weight,year,qtr,portComplex,gearGroup,marketCategory,live
199706023,1,GSRK,1,1997,2,BRG,TWL,250,N
199706023,1,SNOS,2,1997,2,BRG,TWL,250,N
199706023,2,BLGL,2,1997,2,BRG,TWL,250,N
199706023,2,CLPR,43,1997,2,BRG,TWL,250,N
199706023,2,SNOS,3,1997,2,BRG,TWL,250,N
199706023,2,STRK,2,1997,2,BRG,TWL,250,N
199706024,1,CLPR,50,1997,2,BRG,TWL,250,N
199706025,1,SSPN,51,1997,2,BRG,TWL,679,N
199706025,2,SSPN,51,1997,2,BRG,TWL,679,N
199706026,1,SSPN,50,1997,2,BRG,TWL,679,N
199706026,2,SSPN,50,1997,2,BRG,TWL,679,N
199706027,1,BANK,3,1997,2,BRG,TWL,250,N
199706027,1,BLGL,4,1997,2,BRG,TWL,250,N
199706027,1,DBRK,36,1997,2,BRG,TWL,250,N
199706027,1,SHRP,2,1997,2,BRG,TWL,250,N
199706027,1,SNOS,5,1997,2,BRG,TWL,250,N
199706027,2,BANK,4,1997,2,BRG,TWL,250,N
199706027,2,DBRK,41,1997,2,BRG,TWL,250,N
199706027,2,SHRP,2,1997,2,BRG,TWL,250,N
199706027,2,SNOS,3,1997,2,BRG,TWL,250,N
199706028,1,WDOW,50,1997,2,BRG,TWL,269,N
199706028,2,WDOW,51,1997,2,BRG,TWL,269,N
199706029,1,WDOW,51,1997,2,BRG,MDT,269,N
199706029,2,WDOW,51,1997,2,BRG,MDT,269,N
199706030,1,BLUR,46,1997,2,BRG,HKL,665,N
199706030,1,YTRK,4,1997,2,BRG,HKL,665,N
199706030,2,BLUR,44,1997,2,BRG,HKL,665,N
199706030,2,YTRK,6,1997,2,BRG,HKL,665,N
199706031,1,CNRY,50,1997,2,BRG,HKL,247,N
199706031,2,CNRY,50,1997,2,BRG,HKL,247,N
199706032,1,GSPT,9,1997,2,BRG,HKL,960,N
199706032,1,GSRK,2,1997,2,BRG,HKL,960,N
199705002,1,CHNA,2,1997,2,BDG,HKL,957,N
199705003,1,BCAC,17,1997,2,BDG,HKL,247,N
199705003,1,ROSY,6,1997,2,BDG,HKL,247,N
199705003,1,VRML,1,1997,2,BDG,HKL,247,N
199705005,1,BLUR,15,1997,2,BDG,HKL,665,N
199705005,1,BRWN,1,1997,2,BDG,HKL,665,N
199705005,1,CBZN,3,1997,2,BDG,HKL,665,N
199705005,1,KLPG,3,1997,2,BDG,HKL,665,N
199705005,1,YTRK,2,1997,2,BDG,HKL,665,N
199705006,1,CNRY,12,1997,2,BDG,HKL,959,N
199705006,1,ROSY,6,1997,2,BDG,HKL,959,N
199705006,1,VRML,7,1997,2,BDG,HKL,959,N
199705007,1,BLUR,1,1997,3,BDG,HKL,250,N
199705007,1,BRWN,19,1997,3,BDG,HKL,250,N
199705007,1,CNRY,3,1997,3,BDG,HKL,250,N
199705007,1,GPHR,2,1997,3,BDG,HKL,250,N
199705007,1,QLBK,1,1997,3,BDG,HKL,250,N
199705008,1,CLPR,47,1997,3,BDG,HKL,254,N
199705008,2,CLPR,45,1997,3,BDG,HKL,254,N
199705009,1,BCAC,3,1997,3,BDG,HKL,254,N
199705009,1,CLPR,45,1997,3,BDG,HKL,254,N
199705009,2,BANK,2,1997,3,BDG,HKL,254,N
199705009,2,BCAC,2,1997,3,BDG,HKL,254,N
199705009,2,CLPR,46,1997,3,BDG,HKL,254,N
199705010,1,CLPR,48,1997,3,BDG,HKL,254,N
199705010,2,CLPR,49,1997,3,BDG,HKL,254,N
199705011,1,BCAC,47,1997,3,BDG,HKL,253,N
199705011,2,BCAC,50,1997,3,BDG,HKL,253,N
199705012,1,GRAS,25,1997,3,BDG,HKL,652,N
199705013,1,BCAC,2,1997,3,BDG,HKL,254,N
199705013,1,CLPR,44,1997,3,BDG,HKL,254,N
199705013,2,BCAC,3,1997,3,BDG,HKL,254,N
199705013,2,CLPR,43,1997,3,BDG,HKL,254,N
199705015,1,SSPN,49,1997,3,BDG,TWL,679,N
199705015,2,LSPN,1,1997,3,BDG,TWL,679,N
199705015,2,SSPN,45,1997,3,BDG,TWL,679,N
199705016,1,BCAC,5,1997,3,BDG,HKL,957,N
199705016,1,BLCK,5,1997,3,BDG,HKL,957,N
199705016,1,BLUR,9,1997,3,BDG,HKL,957,N
199705016,1,KLPG,3,1997,3,BDG,HKL,957,N
199705016,1,YTRK,2,1997,3,BDG,HKL,957,N
199705017,1,CNRY,13,1997,3,BDG,HKL,247,N
199705017,1,VRML,13,1997,3,BDG,HKL,247,N
199705017,2,CNRY,12,1997,3,BDG,HKL,247,N
199705017,2,ROSY,1,1997,3,BDG,HKL,247,N
199705017,2,VRML,12,1997,3,BDG,HKL,247,N
199705018,1,WDOW,4,1997,3,BDG,HKL,259,N
199705018,1,YTRK,43,1997,3,BDG,HKL,259,N
199705018,2,YTRK,48,1997,3,BDG,HKL,259,N
199705019,1,STRK,1,1997,3,BDG,HKL,269,N
199705019,1,WDOW,47,1997,3,BDG,HKL,269,N
199705019,2,WDOW,49,1997,3,BDG,HKL,269,N
199705020,1,CNRY,47,1997,3,BDG,HKL,959,N
199705020,1,GSRK,2,1997,3,BDG,HKL,959,N
199705020,2,CNRY,42,1997,3,BDG,HKL,959,N
199705020,2,YEYE,6,1997,3,BDG,HKL,959,N
199705021,1,CLPR,49,1997,3,BDG,HKL,254,N
199705021,1,WDOW,2,1997,3,BDG,HKL,254,N
199705021,2,CLPR,43,1997,3,BDG,HKL,254,N
199705021,2,GSRK,1,1997,3,BDG,HKL,254,N
199705021,2,WDOW,6,1997,3,BDG,HKL,254,N
199705022,1,LSPN,1,1997,3,BDG,TWL,262,N
199705022,1,SSPN,49,1997,3,BDG,TWL,262,N
199705022,2,SSPN,50,1997,3,BDG,TWL,262,N
199705023,1,LSPN,25,1997,3,BDG,TWL,262,N
199705024,1,BLGL,5,1997,3,BDG,TWL,250,N
199705024,1,CLPR,32,1997,3,BDG,TWL,250,N
199705024,1,CNRY,4,1997,3,BDG,TWL,250,N
199705024,1,CWCD,5,1997,3,BDG,TWL,250,N
199705024,1,GSRK,2,1997,3,BDG,TWL,250,N
199705024,1,STRK,1,1997,3,BDG,TWL,250,N
199705024,2,CLPR,42,1997,3,BDG,TWL,250,N
199705024,2,CWCD,2,1997,3,BDG,TWL,250,N
199705024,2,GSRK,1,1997,3,BDG,TWL,250,N
199705024,2,SNOS,1,1997,3,BDG,TWL,250,N
199705025,1,ARRA,22,1997,3,BDG,TWL,960,N
199705025,1,BLGL,3,1997,3,BDG,TWL,960,N
199705025,2,ARRA,25,1997,3,BDG,TWL,960,N
199705026,1,CLPR,45,1997,3,BDG,HKL,254,N
199705027,1,CLPR,45,1997,3,BDG,HKL,254,N
199705027,2,CLPR,50,1997,3,BDG,HKL,254,N
199705028,1,SSPN,47,1997,3,BDG,TWL,679,N
199705028,2,SSPN,48,1997,3,BDG,TWL,679,N
199706032,1,RSTN,13,1997,2,BRG,HKL,960,N
199706032,1,STAR,1,1997,2,BRG,HKL,960,N
199706033,1,BANK,40,1997,2,BRG,TWL,250,N
199706033,1,DBRK,10,1997,2,BRG,TWL,250,N
199706033,2,BANK,39,1997,2,BRG,TWL,250,N
199706033,2,BLGL,3,1997,2,BRG,TWL,250,N
199706033,2,DBRK,8,1997,2,BRG,TWL,250,N
199706034,1,BANK,9,1997,2,BRG,TWL,250,N
199706034,1,CLPR,6,1997,2,BRG,TWL,250,N
199706034,1,DBRK,35,1997,2,BRG,TWL,250,N
199706034,2,BANK,8,1997,2,BRG,TWL,250,N
199706034,2,BLGL,3,1997,2,BRG,TWL,250,N
199706034,2,CLPR,13,1997,2,BRG,TWL,250,N
199706034,2,DBRK,21,1997,2,BRG,TWL,250,N
199706034,2,SRKR,3,1997,2,BRG,TWL,250,N
199706034,2,YTRK,2,1997,2,BRG,TWL,250,N
199704531,1,ROSY,2,1997,1,OSF,HKL,959,N
199704531,1,STAR,7,1997,1,OSF,HKL,959,N
199704531,1,YEYE,2,1997,1,OSF,HKL,959,N
199704532,1,CNRY,24,1997,1,OSF,HKL,247,N
199704533,1,CNRY,19,1997,1,OSF,HKL,247,N
199704533,1,STAR,2,1997,1,OSF,HKL,247,N
199704533,1,VRML,4,1997,1,OSF,HKL,247,N
199704536,1,CNRY,14,1997,1,OSF,HKL,247,N
199704536,1,ROSY,9,1997,1,OSF,HKL,247,N
199704536,1,VRML,1,1997,1,OSF,HKL,247,N
199704537,1,CNRY,12,1997,1,OSF,HKL,247,N
199704537,1,GSPT,6,1997,1,OSF,HKL,247,N
199704537,1,ROSY,4,1997,1,OSF,HKL,247,N
199704537,1,VRML,3,1997,1,OSF,HKL,247,N
199704538,1,BRWN,19,1997,1,OSF,HKL,957,N
199704539,1,BLUR,6,1997,1,OSF,HKL,250,N
199704539,1,CHNA,10,1997,1,OSF,HKL,250,N
199704539,1,GPHR,1,1997,1,OSF,HKL,250,N
199704539,1,QLBK,3,1997,1,OSF,HKL,250,N
199704539,1,STAR,4,1997,1,OSF,HKL,250,N
199704539,1,YTRK,1,1997,1,OSF,HKL,250,N
199704540,1,BRWN,17,1997,1,OSF,HKL,957,N
199704540,1,COPP,6,1997,1,OSF,HKL,957,N
199704540,1,QLBK,3,1997,1,OSF,HKL,957,N
199704541,1,BRWN,2,1997,1,OSF,HKL,959,N
199704541,1,CNRY,15,1997,1,OSF,HKL,959,N
199704541,1,VRML,8,1997,1,OSF,HKL,959,N
199704542,1,BRWN,25,1997,1,OSF,HKL,957,N
199704543,1,CNRY,12,1997,1,OSF,HKL,247,N
199704543,1,ROSY,1,1997,1,OSF,HKL,247,N
199704543,1,STAR,1,1997,1,OSF,HKL,247,N
199704543,1,VRML,10,1997,1,OSF,HKL,247,N
199705029,1,LSPN,23,1997,3,BDG,TWL,678,N
199705030,1,SSPN,51,1997,3,BDG,TWL,678,N
199705030,2,SSPN,47,1997,3,BDG,TWL,678,N
199705031,1,SNOS,47,1997,3,BDG,TWL,254,N
199705031,1,STRK,1,1997,3,BDG,TWL,254,N
199705032,1,WDOW,46,1997,3,BDG,MDT,269,N
199705032,2,WDOW,48,1997,3,BDG,MDT,269,N
199705033,1,BANK,1,1997,3,BDG,TWL,960,N
199705033,1,CLPR,17,1997,3,BDG,TWL,960,N
199705033,1,GSRK,1,1997,3,BDG,TWL,960,N
199705033,1,SHRP,1,1997,3,BDG,TWL,960,N
199705033,1,SNOS,1,1997,3,BDG,TWL,960,N
199705033,1,STRK,1,1997,3,BDG,TWL,960,N
199705033,1,WDOW,2,1997,3,BDG,TWL,960,N
199705033,2,BANK,3,1997,3,BDG,TWL,960,N
199705033,2,CLPR,14,1997,3,BDG,TWL,960,N
199705033,2,GSRK,5,1997,3,BDG,TWL,960,N
199705033,2,SHRP,1,1997,3,BDG,TWL,960,N
199705033,2,STRK,1,1997,3,BDG,TWL,960,N
199705033,2,WDOW,2,1997,3,BDG,TWL,960,N
199705034,1,BANK,1,1997,3,BDG,TWL,250,N
199705034,1,BCAC,6,1997,3,BDG,TWL,250,N
199705034,1,CLPR,28,1997,3,BDG,TWL,250,N
199705034,1,CNRY,1,1997,3,BDG,TWL,250,N
199705034,1,CWCD,2,1997,3,BDG,TWL,250,N
199705034,1,YTRK,6,1997,3,BDG,TWL,250,N
199705034,2,BCAC,19,1997,3,BDG,TWL,250,N
199705034,2,CLPR,26,1997,3,BDG,TWL,250,N
199705034,2,CNRY,4,1997,3,BDG,TWL,250,N
199705034,2,SBLY,1,1997,3,BDG,TWL,250,N
199705035,1,ARRA,1,1997,3,BDG,TWL,250,N
199705035,1,BLGL,6,1997,3,BDG,TWL,250,N
199705035,1,CWCD,2,1997,3,BDG,TWL,250,N
199705035,1,DBRK,21,1997,3,BDG,TWL,250,N
199705035,1,RDBD,8,1997,3,BDG,TWL,250,N
199705035,1,SLGR,3,1997,3,BDG,TWL,250,N
199705035,1,SNOS,3,1997,3,BDG,TWL,250,N
199705035,1,STRK,3,1997,3,BDG,TWL,250,N
199705036,1,BCAC,51,1997,4,BDG,HKL,253,N
199705036,2,BCAC,45,1997,4,BDG,HKL,253,N
199705037,1,CNRY,46,1997,4,BDG,HKL,959,N
199705037,1,GSRK,1,1997,4,BDG,HKL,959,N
199705037,2,CNRY,41,1997,4,BDG,HKL,959,N
199705037,2,VRML,6,1997,4,BDG,HKL,959,N
199705038,1,CLPR,45,1997,4,BDG,HKL,254,N
199705038,2,CLPR,46,1997,4,BDG,HKL,254,N
199705039,1,WDOW,47,1997,4,BDG,MDT,269,N
199705039,2,LCOD,1,1997,4,BDG,MDT,269,N
199705039,2,WDOW,46,1997,4,BDG,MDT,269,N
199705040,1,CLPR,40,1997,4,BDG,TWL,254,N
199705040,1,GSPT,2,1997,4,BDG,TWL,254,N
199705040,1,SBLY,1,1997,4,BDG,TWL,254,N
199705040,1,SHRP,1,1997,4,BDG,TWL,254,N
199705040,1,STRK,3,1997,4,BDG,TWL,254,N
199705041,1,LSPN,21,1997,4,BDG,TWL,678,N
199705041,1,SSPN,2,1997,4,BDG,TWL,678,N
199705042,1,LSPN,1,1997,4,BDG,TWL,679,N
199705042,1,SSPN,48,1997,4,BDG,TWL,679,N
199705042,2,LSPN,1,1997,4,BDG,TWL,679,N
199705042,2,SSPN,45,1997,4,BDG,TWL,679,N
199705043,1,BCAC,48,1997,4,BDG,TWL,253,N
199705043,2,BCAC,48,1997,4,BDG,TWL,253,N
199705044,1,BANK,4,1997,4,BDG,TWL,250,N
199705044,1,BCAC,2,1997,4,BDG,TWL,250,N
199705044,1,CLPR,39,1997,4,BDG,TWL,250,N
199705044,2,BANK,6,1997,4,BDG,TWL,250,N
199705044,2,CLPR,40,1997,4,BDG,TWL,250,N
199705044,2,DBRK,2,1997,4,BDG,TWL,250,N
199704544,1,YEYE,25,1997,1,OSF,HKL,254,N
199704544,2,BCAC,4,1997,1,OSF,HKL,254,N
199704544,2,CLPR,13,1997,1,OSF,HKL,254,N
199704544,2,YTRK,8,1997,1,OSF,HKL,254,N
199704545,1,BRWN,25,1997,2,OSF,HKL,960,N
199704546,1,BRWN,20,1997,2,OSF,HKL,999,N
199704546,1,CHNA,1,1997,2,OSF,HKL,999,N
199704546,1,GPHR,1,1997,2,OSF,HKL,999,N
199704546,1,QLBK,1,1997,2,OSF,HKL,999,N
199704546,1,YEYE,2,1997,2,OSF,HKL,999,N
199704547,1,BRWN,2,1997,2,OSF,HKL,959,N
199704547,1,CNRY,17,1997,2,OSF,HKL,959,N
199704547,1,ROSY,1,1997,2,OSF,HKL,959,N
199704547,1,STAR,1,1997,2,OSF,HKL,959,N
199704547,1,VRML,4,1997,2,OSF,HKL,959,N
199704547,1,YEYE,1,1997,2,OSF,HKL,959,N
199704548,1,CNRY,13,1997,2,OSF,HKL,247,N
199704548,1,VRML,10,1997,2,OSF,HKL,247,N
199704548,1,YEYE,1,1997,2,OSF,HKL,247,N
199704549,1,BRWN,22,1997,2,OSF,HKL,957,N
199704549,1,CHNA,1,1997,2,OSF,HKL,957,N
199704549,1,COPP,1,1997,2,OSF,HKL,957,N
199704549,1,GPHR,1,1997,2,OSF,HKL,957,N
199704550,1,CNRY,2,1997,2,OSF,HKL,959,N
199704550,1,GSPT,4,1997,2,OSF,HKL,959,N
199704550,1,ROSY,9,1997,2,OSF,HKL,959,N
199704550,1,STAR,9,1997,2,OSF,HKL,959,N
199704550,1,YEYE,2,1997,2,OSF,HKL,959,N
199704551,1,CNRY,17,1997,2,OSF,HKL,247,N
199704551,1,ROSY,1,1997,2,OSF,HKL,247,N
199704551,1,TIGR,1,1997,2,OSF,HKL,247,N
199704551,1,VRML,5,1997,2,OSF,HKL,247,N
199704551,1,YEYE,1,1997,2,OSF,HKL,247,N
199704553,1,BRWN,7,1997,2,OSF,HKL,962,N
199704553,1,CHNA,5,1997,2,OSF,HKL,962,N
199704553,1,CNRY,1,1997,2,OSF,HKL,962,N
199704553,1,COPP,1,1997,2,OSF,HKL,962,N
199704553,1,GPHR,5,1997,2,OSF,HKL,962,N
199704553,1,VRML,4,1997,2,OSF,HKL,962,N
199704554,1,BRWN,18,1997,2,OSF,HKL,957,N
199704554,1,COPP,2,1997,2,OSF,HKL,957,N
199704554,1,GPHR,3,1997,2,OSF,HKL,957,N
199704555,1,CNRY,11,1997,2,OSF,HKL,959,N
199704555,1,GSPT,13,1997,2,OSF,HKL,959,N
199704555,1,STAR,2,1997,2,OSF,HKL,959,N
199704556,1,BRWN,17,1997,2,OSF,HKL,957,N
199704556,1,CHNA,3,1997,2,OSF,HKL,957,N
199704556,1,COPP,5,1997,2,OSF,HKL,957,N
199704557,1,BRWN,14,1997,2,OSF,HKL,957,N
199704557,1,CHNA,5,1997,2,OSF,HKL,957,N
199704557,1,CNRY,1,1997,2,OSF,HKL,957,N
199704557,1,GPHR,2,1997,2,OSF,HKL,957,N
199704557,1,QLBK,1,1997,2,OSF,HKL,957,N
199704558,1,BLUR,1,1997,2,OSF,HKL,957,N
199704558,1,BRWN,11,1997,2,OSF,HKL,957,N
199704558,1,KLPG,1,1997,2,OSF,HKL,957,N
199704559,1,BRWN,14,1997,2,OSF,HKL,250,N
199704559,1,CHNA,6,1997,2,OSF,HKL,250,N
199704559,1,COPP,4,1997,2,OSF,HKL,250,N
199704559,1,QLBK,2,1997,2,OSF,HKL,250,N
199704560,1,BRWN,2,1997,2,OSF,HKL,247,N
199704560,1,CNRY,15,1997,2,OSF,HKL,247,N
199704560,1,GSPT,2,1997,2,OSF,HKL,247,N
199704560,1,ROSY,1,1997,2,OSF,HKL,247,N
199704560,1,STAR,4,1997,2,OSF,HKL,247,N
199704560,1,YEYE,1,1997,2,OSF,HKL,247,N
199704561,1,BLUR,3,1997,2,OSF,HKL,247,N
199704561,1,BRWN,9,1997,2,OSF,HKL,247,N
199704561,1,CHNA,1,1997,2,OSF,HKL,247,N
199704561,1,CNRY,4,1997,2,OSF,HKL,247,N
199704561,1,VRML,3,1997,2,OSF,HKL,247,N
199704561,1,YEYE,5,1997,2,OSF,HKL,247,N
199704562,1,BRWN,12,1997,2,OSF,HKL,960,N
199704562,1,CHNA,3,1997,2,OSF,HKL,960,N
199704562,1,COPP,7,1997,2,OSF,HKL,960,N
199704562,1,GPHR,3,1997,2,OSF,HKL,960,N
199704562,1,QLBK,1,1997,2,OSF,HKL,960,N
199704563,1,BRWN,1,1997,2,OSF,HKL,247,N
199704563,1,CNRY,19,1997,2,OSF,HKL,247,N
199704563,1,ROSY,1,1997,2,OSF,HKL,247,N
199704563,1,STAR,2,1997,2,OSF,HKL,247,N
199704563,1,VRML,2,1997,2,OSF,HKL,247,N
199704564,1,BLUR,5,1997,2,OSF,HKL,247,N
199704564,1,CNRY,7,1997,2,OSF,HKL,247,N
199704564,1,VRML,14,1997,2,OSF,HKL,247,N
199704565,1,BRWN,19,1997,2,OSF,HKL,999,N
199704565,1,CHNA,5,1997,2,OSF,HKL,999,N
199704565,1,COPP,1,1997,2,OSF,HKL,999,N
199704565,1,QLBK,1,1997,2,OSF,HKL,999,N
199704566,1,BRWN,19,1997,2,OSF,HKL,957,N
199704566,1,CHNA,1,1997,2,OSF,HKL,957,N
199704566,1,COPP,4,1997,2,OSF,HKL,957,N
199704566,1,QLBK,1,1997,2,OSF,HKL,957,N
199704567,1,BRWN,15,1997,2,OSF,HKL,957,N
199704567,1,CHNA,5,1997,2,OSF,HKL,957,N
199704567,1,GPHR,3,1997,2,OSF,HKL,957,N
199704567,1,QLBK,1,1997,2,OSF,HKL,957,N
199704567,1,YEYE,2,1997,2,OSF,HKL,957,N
199704568,1,YTRK,24,1997,2,OSF,HKL,259,N
199704570,1,BRWN,18,1997,2,OSF,HKL,957,N
199704111,1,BANK,36,1997,4,OSF,TWL,959,N
199704111,1,DBRK,15,1997,4,OSF,TWL,959,N
199704111,2,BANK,39,1997,4,OSF,TWL,959,N
199704111,2,CLPR,5,1997,4,OSF,TWL,959,N
199704111,2,DBRK,7,1997,4,OSF,TWL,959,N
199704112,1,WDOW,51,1997,4,OSF,TWL,269,N
199704112,2,WDOW,50,1997,4,OSF,TWL,269,N
199704113,1,BANK,3,1997,4,OSF,TWL,959,N
199704113,1,CLPR,34,1997,4,OSF,TWL,959,N
199704113,1,DBRK,7,1997,4,OSF,TWL,959,N
199704113,1,SHRP,1,1997,4,OSF,TWL,959,N
199704113,1,SNOS,4,1997,4,OSF,TWL,959,N
199704113,2,BANK,5,1997,4,OSF,TWL,959,N
199704113,2,CLPR,35,1997,4,OSF,TWL,959,N
199704113,2,DBRK,6,1997,4,OSF,TWL,959,N
199704113,2,SHRP,1,1997,4,OSF,TWL,959,N
199704113,2,SNOS,2,1997,4,OSF,TWL,959,N
199704114,1,WDOW,46,1997,4,OSF,TWL,269,N
199704114,2,WDOW,46,1997,4,OSF,TWL,269,N
199704115,1,CLPR,49,1997,4,OSF,TWL,254,N
199704115,2,CLPR,47,1997,4,OSF,TWL,254,N
199704116,1,LSPN,24,1997,4,OSF,TWL,678,N
199704116,2,LSPN,24,1997,4,OSF,TWL,678,N
199704117,1,BCAC,48,1997,4,OSF,TWL,253,N
199704117,2,BCAC,48,1997,4,OSF,TWL,253,N
199704118,1,CLPR,53,1997,4,OSF,TWL,254,N
199704118,2,CLPR,51,1997,4,OSF,TWL,254,N
199704118,2,GSRK,1,1997,4,OSF,TWL,254,N
199704119,1,WDOW,47,1997,4,OSF,TWL,269,N
199704119,2,SQRS,1,1997,4,OSF,TWL,269,N
199704119,2,WDOW,44,1997,4,OSF,TWL,269,N
199704119,2,YTRK,3,1997,4,OSF,TWL,269,N
199704120,1,ARRA,1,1997,4,OSF,TWL,961,N
199704120,1,SNOS,23,1997,4,OSF,TWL,961,N
199704120,2,ARRA,1,1997,4,OSF,TWL,961,N
199704120,2,BLGL,1,1997,4,OSF,TWL,961,N
199704120,2,SNOS,24,1997,4,OSF,TWL,961,N
199704121,1,BCAC,49,1997,4,OSF,TWL,253,N
199704121,2,BCAC,50,1997,4,OSF,TWL,253,N
199704122,1,SSPN,53,1997,4,OSF,TWL,679,N
199704122,2,SSPN,51,1997,4,OSF,TWL,679,N
199704123,1,LSPN,24,1997,4,OSF,TWL,678,N
199704123,2,LSPN,23,1997,4,OSF,TWL,678,N
199704124,1,SSPN,54,1997,4,OSF,TWL,679,N
199704124,2,SSPN,53,1997,4,OSF,TWL,679,N
199704125,1,SSPN,48,1997,4,OSF,TWL,679,N
199704125,2,SSPN,51,1997,4,OSF,TWL,679,N
199704126,1,LSPN,23,1997,4,OSF,TWL,678,N
199704126,1,SSPN,2,1997,4,OSF,TWL,678,N
199704126,2,LSPN,23,1997,4,OSF,TWL,678,N
199704126,2,SSPN,1,1997,4,OSF,TWL,678,N
199704127,1,WDOW,52,1997,4,OSF,TWL,269,N
199704127,2,WDOW,51,1997,4,OSF,TWL,269,N
199704128,1,BCAC,48,1997,4,OSF,TWL,253,N
199704128,2,BCAC,50,1997,4,OSF,TWL,253,N
199704129,1,SNOS,23,1997,4,OSF,TWL,961,N
199704129,2,SNOS,24,1997,4,OSF,TWL,961,N
199704500,1,BLUR,8,1997,1,OSF,HKL,960,N
199704500,1,BRWN,12,1997,1,OSF,HKL,960,N
199704500,1,CNRY,3,1997,1,OSF,HKL,960,N
199704501,1,BRWN,25,1997,1,OSF,HKL,960,N
199704503,1,BLUR,1,1997,1,OSF,HKL,247,N
199704503,1,CNRY,24,1997,1,OSF,HKL,247,N
199704503,1,VRML,1,1997,1,OSF,HKL,247,N
199704504,1,BLUR,8,1997,1,OSF,HKL,960,N
199704504,1,BRWN,15,1997,1,OSF,HKL,960,N
199704504,1,VRML,2,1997,1,OSF,HKL,960,N
199704505,1,CNRY,19,1997,1,OSF,HKL,247,N
199704505,1,VRML,5,1997,1,OSF,HKL,247,N
199704506,1,CNRY,12,1997,1,OSF,HKL,247,N
199704506,1,ROSY,2,1997,1,OSF,HKL,247,N
199704506,1,URCK,9,1997,1,OSF,HKL,247,N
199704507,1,BRWN,21,1997,1,OSF,HKL,960,N
199704507,1,KLPG,1,1997,1,OSF,HKL,960,N
199704509,1,BRWN,6,1997,1,OSF,HKL,959,N
199704509,1,CNRY,12,1997,1,OSF,HKL,959,N
199704509,1,QLBK,2,1997,1,OSF,HKL,959,N
199704509,1,ROSY,2,1997,1,OSF,HKL,959,N
199704509,1,STAR,1,1997,1,OSF,HKL,959,N
199704509,1,YEYE,2,1997,1,OSF,HKL,959,N
199704570,1,YEYE,5,1997,2,OSF,HKL,957,N
199704571,1,BLUR,1,1997,2,OSF,HKL,959,N
199704571,1,CNRY,5,1997,2,OSF,HKL,959,N
199704571,1,VRML,19,1997,2,OSF,HKL,959,N
199704571,1,YTRK,1,1997,2,OSF,HKL,959,N
199704572,1,CNRY,8,1997,2,OSF,HKL,247,N
199704572,1,ROSY,2,1997,2,OSF,HKL,247,N
199704572,1,VRML,1,1997,2,OSF,HKL,247,N
199704572,1,YEYE,13,1997,2,OSF,HKL,247,N
199704575,1,CNRY,5,1997,2,OSF,HKL,247,N
199704575,1,ROSY,2,1997,2,OSF,HKL,247,N
199704575,1,STAR,1,1997,2,OSF,HKL,247,N
199704575,1,TIGR,3,1997,2,OSF,HKL,247,N
199704575,1,VRML,6,1997,2,OSF,HKL,247,N
199704575,1,YEYE,8,1997,2,OSF,HKL,247,N
199705000,1,SSPN,48,1997,2,BDG,TWL,679,N
199705000,2,LSPN,2,1997,2,BDG,TWL,679,N
199705000,2,SSPN,43,1997,2,BDG,TWL,679,N
199705001,1,LSPN,24,1997,2,BDG,TWL,678,N
199705002,1,BRWN,24,1997,2,BDG,HKL,957,N
199704066,1,BCAC,55,1997,2,OSF,TWL,253,N
199704066,2,BCAC,48,1997,2,OSF,TWL,253,N
199704067,1,YMTH,48,1997,2,OSF,TWL,250,N
199704067,2,RDBD,12,1997,2,OSF,TWL,250,N
199704067,2,YMTH,37,1997,2,OSF,TWL,250,N
199704068,1,CLPR,1,1997,2,OSF,TWL,961,N
199704068,1,SHRP,1,1997,2,OSF,TWL,961,N
199704068,1,SNOS,20,1997,2,OSF,TWL,961,N
199704068,2,RDBD,2,1997,2,OSF,TWL,961,N
199704068,2,SNOS,21,1997,2,OSF,TWL,961,N
199704069,1,WDOW,46,1997,2,OSF,TWL,269,N
199704069,2,WDOW,47,1997,2,OSF,TWL,269,N
199704070,1,CNRY,49,1997,2,OSF,TWL,247,N
199704070,2,CNRY,51,1997,2,OSF,TWL,247,N
199704071,1,LSPN,22,1997,2,OSF,TWL,678,N
199704071,1,SSPN,1,1997,2,OSF,TWL,678,N
199704071,2,LSPN,23,1997,2,OSF,TWL,678,N
199704072,1,BANK,3,1997,2,OSF,TWL,254,N
199704072,1,BLGL,2,1997,2,OSF,TWL,254,N
199704072,1,CLPR,43,1997,2,OSF,TWL,254,N
199704072,2,CLPR,51,1997,2,OSF,TWL,254,N
199704073,1,BCAC,48,1997,2,OSF,TWL,253,N
199704073,2,BCAC,49,1997,2,OSF,TWL,253,N
199704074,1,SSPN,50,1997,3,OSF,TWL,679,N
199704074,2,SSPN,53,1997,3,OSF,TWL,679,N
199704075,1,LSPN,22,1997,3,OSF,TWL,678,N
199704075,1,SSPN,1,1997,3,OSF,TWL,678,N
199704075,2,LSPN,22,1997,3,OSF,TWL,678,N
199704510,1,CNRY,18,1997,1,OSF,HKL,247,N
199704510,1,ROSY,4,1997,1,OSF,HKL,247,N
199704510,1,STAR,1,1997,1,OSF,HKL,247,N
199704510,1,VRML,1,1997,1,OSF,HKL,247,N
199704512,1,BRWN,24,1997,1,OSF,HKL,957,N
199704512,1,GPHR,1,1997,1,OSF,HKL,957,N
199704513,1,BRWN,6,1997,1,OSF,HKL,957,N
199704513,1,CHNA,1,1997,1,OSF,HKL,957,N
