sampleNumber,clusterNumber,species,weight,year,qtr,portComplex,gearGroup,marketCategory,landingWeight,live
198201710,1,VRML,5,1982,2,ERK,TWL,250,1094,N
198201710,1,WDOW,4,1982,2,ERK,TWL,250,1094,N
198201710,1,YTRK,13,1982,2,ERK,TWL,250,1094,N
198201712,1,DBRK,49,1982,2,ERK,TWL,250,3135,N
198201712,1,POP,2,1982,2,ERK,TWL,250,3135,N
198201714,1,BCAC,3,1982,2,ERK,TWL,250,243,N
198201714,1,BLCK,47,1982,2,ERK,TWL,250,243,N
198201716,1,BCAC,42,1982,2,CRS,TWL,250,3737,N
198201716,1,CNRY,10,1982,2,CRS,TWL,250,3737,N
198201718,1,CNRY,50,1982,2,ERK,TWL,250,3227,N
198201719,1,BCAC,16,1982,2,ERK,TWL,250,330,N
198201719,1,DBRK,3,1982,2,ERK,TWL,250,330,N
198201719,1,RDBD,4,1982,2,ERK,TWL,250,330,N
198201719,1,SNOS,3,1982,2,ERK,TWL,250,330,N
198201719,1,VRML,15,1982,2,ERK,TWL,250,330,N
198201719,1,WDOW,3,1982,2,ERK,TWL,250,330,N
198201719,1,YTRK,9,1982,2,ERK,TWL,250,330,N
198201720,1,ARRA,2,1982,2,CRS,TWL,250,713,N
198201720,1,BCAC,28,1982,2,CRS,TWL,250,713,N
198201720,1,CLPR,6,1982,2,CRS,TWL,250,713,N
198201720,1,CNRY,11,1982,2,CRS,TWL,250,713,N
198201720,1,GSPT,4,1982,2,CRS,TWL,250,713,N
198201720,1,RDBD,2,1982,2,CRS,TWL,250,713,N
198201722,1,BCAC,3,1982,2,CRS,TWL,250,361,N
198201722,1,CNRY,21,1982,2,CRS,TWL,250,361,N
198201722,1,DBRK,2,1982,2,CRS,TWL,250,361,N
198201722,1,GSPT,5,1982,2,CRS,TWL,250,361,N
198201722,1,VRML,2,1982,2,CRS,TWL,250,361,N
198201722,1,WDOW,5,1982,2,CRS,TWL,250,361,N
198201722,1,YEYE,6,1982,2,CRS,TWL,250,361,N
198201722,1,YTRK,8,1982,2,CRS,TWL,250,361,N
198201723,1,ARRA,1,1982,2,CRS,TWL,250,352,N
198201723,1,GSPT,2,1982,2,CRS,TWL,250,352,N
198201723,1,GSRK,21,1982,2,CRS,TWL,250,352,N
198201723,1,STRK,1,1982,2,CRS,TWL,250,352,N
198201725,1,BLCK,50,1982,2,ERK,TWL,250,930,N
198201726,1,BCAC,22,1982,2,ERK,TWL,250,1246,N
198201726,1,CNRY,22,1982,2,ERK,TWL,250,1246,N
198201726,1,WDOW,5,1982,2,ERK,TWL,250,1246,N
198201727,1,BCAC,30,1982,2,ERK,TWL,250,356,N
198201727,1,CNRY,20,1982,2,ERK,TWL,250,356,N
198201728,1,BCAC,43,1982,2,ERK,TWL,250,230,N
198201728,1,RDBD,7,1982,2,ERK,TWL,250,230,N
198201730,1,BCAC,22,1982,2,ERK,TWL,250,200,N
198201730,1,CNRY,6,1982,2,ERK,TWL,250,200,N
198201730,1,DBRK,3,1982,2,ERK,TWL,250,200,N
198201730,1,RDBD,16,1982,2,ERK,TWL,250,200,N
198201730,1,WDOW,3,1982,2,ERK,TWL,250,200,N
198201762,1,BCAC,21,1982,3,ERK,TWL,250,1859,N
198201762,1,BLCK,6,1982,3,ERK,TWL,250,1859,N
198201762,1,CLPR,21,1982,3,ERK,TWL,250,1859,N
198201762,1,YTRK,3,1982,3,ERK,TWL,250,1859,N
198201764,1,BCAC,19,1982,3,ERK,TWL,250,395,N
198201764,1,BLCK,4,1982,3,ERK,TWL,250,395,N
198201764,1,CNRY,9,1982,3,ERK,TWL,250,395,N
198201764,1,VRML,10,1982,3,ERK,TWL,250,395,N
198201764,1,YTRK,9,1982,3,ERK,TWL,250,395,N
198201764,2,BCAC,18,1982,3,ERK,TWL,250,395,N
198201764,2,CNRY,7,1982,3,ERK,TWL,250,395,N
198201764,2,RDBD,13,1982,3,ERK,TWL,250,395,N
198201764,2,VRML,11,1982,3,ERK,TWL,250,395,N
198201764,2,YTRK,3,1982,3,ERK,TWL,250,395,N
198201765,1,BCAC,15,1982,3,ERK,TWL,250,148,N
198201765,1,CLPR,34,1982,3,ERK,TWL,250,148,N
198201765,1,WDOW,2,1982,3,ERK,TWL,250,148,N
198201765,2,BCAC,9,1982,3,ERK,TWL,250,148,N
198201765,2,CLPR,36,1982,3,ERK,TWL,250,148,N
198201765,2,CNRY,4,1982,3,ERK,TWL,250,148,N
198201765,2,WDOW,3,1982,3,ERK,TWL,250,148,N
198201769,1,BCAC,9,1982,3,ERK,TWL,250,324,N
198201769,1,CNRY,33,1982,3,ERK,TWL,250,324,N
198201769,1,POP,1,1982,3,ERK,TWL,250,324,N
198201769,1,YTRK,7,1982,3,ERK,TWL,250,324,N
198201769,2,BCAC,13,1982,3,ERK,TWL,250,324,N
198201769,2,CNRY,34,1982,3,ERK,TWL,250,324,N
198201769,2,DBRK,1,1982,3,ERK,TWL,250,324,N
198201769,2,YTRK,2,1982,3,ERK,TWL,250,324,N
198201773,1,BCAC,1,1982,3,ERK,TWL,250,112,N
198201773,1,DBRK,6,1982,3,ERK,TWL,250,112,N
198201773,1,GSRK,1,1982,3,ERK,TWL,250,112,N
198201773,1,STRK,17,1982,3,ERK,TWL,250,112,N
198201775,1,BCAC,27,1982,3,CRS,TWL,250,4226,N
198201775,1,CNRY,15,1982,3,CRS,TWL,250,4226,N
198201775,1,WDOW,8,1982,3,CRS,TWL,250,4226,N
198201776,1,DBRK,5,1982,3,CRS,TWL,250,960,N
198201776,1,GSRK,16,1982,3,CRS,TWL,250,960,N
198201776,1,SNOS,1,1982,3,CRS,TWL,250,960,N
198201776,1,STRK,6,1982,3,CRS,TWL,250,960,N
198201778,1,BCAC,8,1982,3,ERK,TWL,250,102,N
198201778,1,CNRY,30,1982,3,ERK,TWL,250,102,N
198201778,1,RDBD,3,1982,3,ERK,TWL,250,102,N
198201778,1,YTRK,11,1982,3,ERK,TWL,250,102,N
198201781,1,BCAC,32,1982,3,ERK,TWL,250,360,N
198201781,1,CNRY,14,1982,3,ERK,TWL,250,360,N
198201781,1,WDOW,4,1982,3,ERK,TWL,250,360,N
198201783,1,BCAC,31,1982,3,ERK,TWL,250,2258,N
198201783,1,CLPR,5,1982,3,ERK,TWL,250,2258,N
198201783,1,CNRY,8,1982,3,ERK,TWL,250,2258,N
198201783,1,YTRK,8,1982,3,ERK,TWL,250,2258,N
198201785,1,DBRK,8,1982,3,ERK,TWL,250,340,N
198201785,1,POP,5,1982,3,ERK,TWL,250,340,N
198201785,1,STRK,14,1982,3,ERK,TWL,250,340,N
198201786,1,DBRK,2,1982,3,ERK,TWL,250,44762,N
198201786,1,POP,50,1982,3,ERK,TWL,250,44762,N
198201786,2,DBRK,8,1982,3,ERK,TWL,250,44762,N
198201786,2,POP,42,1982,3,ERK,TWL,250,44762,N
198201786,3,DBRK,4,1982,3,ERK,TWL,250,44762,N
198201786,3,POP,47,1982,3,ERK,TWL,250,44762,N
198201788,1,BLCK,50,1982,3,ERK,TWL,250,2486,N
198201788,2,BLCK,52,1982,3,ERK,TWL,250,2486,N
198201789,1,YTRK,23,1982,3,CRS,HKL,250,114,N
198201790,1,BCAC,6,1982,3,CRS,TWL,250,975,N
198201790,1,CLPR,19,1982,3,CRS,TWL,250,975,N
198201790,1,CNRY,27,1982,3,CRS,TWL,250,975,N
198201791,1,DBRK,22,1982,3,CRS,TWL,250,68,N
198201791,1,POP,3,1982,3,CRS,TWL,250,68,N
198201794,1,BCAC,1,1982,3,ERK,TWL,250,581,N
198201794,1,BLCK,2,1982,3,ERK,TWL,250,581,N
198201795,1,BLCK,50,1982,3,ERK,TWL,250,9547,N
198201795,2,BLCK,51,1982,3,ERK,TWL,250,9547,N
198201798,1,BCAC,2,1982,3,ERK,TWL,250,276,N
198201798,1,CLPR,48,1982,3,ERK,TWL,250,276,N
198201800,1,BCAC,21,1982,3,ERK,TWL,250,1007,N
198201800,1,CLPR,2,1982,3,ERK,TWL,250,1007,N
198201800,1,POP,2,1982,3,ERK,TWL,250,1007,N
198201800,2,BCAC,17,1982,3,ERK,TWL,250,1007,N
198201800,2,DBRK,5,1982,3,ERK,TWL,250,1007,N
198201800,2,POP,4,1982,3,ERK,TWL,250,1007,N
198201801,1,BCAC,25,1982,3,ERK,TWL,250,1182,N
198201801,1,CNRY,16,1982,3,ERK,TWL,250,1182,N
198201801,1,WDOW,8,1982,3,ERK,TWL,250,1182,N
198201801,1,YTRK,3,1982,3,ERK,TWL,250,1182,N
198201801,2,BCAC,31,1982,3,ERK,TWL,250,1182,N
198201801,2,CNRY,11,1982,3,ERK,TWL,250,1182,N
198201801,2,POP,2,1982,3,ERK,TWL,250,1182,N
198201801,2,YTRK,6,1982,3,ERK,TWL,250,1182,N
198201804,1,BCAC,5,1982,3,ERK,TWL,250,1851,N
198201804,1,CLPR,9,1982,3,ERK,TWL,250,1851,N
198201804,1,YTRK,26,1982,3,ERK,TWL,250,1851,N
198201805,1,BCAC,22,1982,3,ERK,TWL,250,2600,N
198201805,1,CNRY,31,1982,3,ERK,TWL,250,2600,N
198201807,1,BCAC,21,1982,3,ERK,TWL,250,374,N
198201807,1,CNRY,21,1982,3,ERK,TWL,250,374,N
198201807,1,DBRK,2,1982,3,ERK,TWL,250,374,N
198201807,1,YTRK,6,1982,3,ERK,TWL,250,374,N
198201807,2,BCAC,18,1982,3,ERK,TWL,250,374,N
198201807,2,CNRY,21,1982,3,ERK,TWL,250,374,N
198201807,2,YTRK,10,1982,3,ERK,TWL,250,374,N
198201808,1,BCAC,9,1982,3,ERK,TWL,250,6119,N
198201808,1,CNRY,33,1982,3,ERK,TWL,250,6119,N
198201808,1,WDOW,8,1982,3,ERK,TWL,250,6119,N
198201808,2,BCAC,3,1982,3,ERK,TWL,250,6119,N
198201808,2,CNRY,43,1982,3,ERK,TWL,250,6119,N
198201808,2,WDOW,6,1982,3,ERK,TWL,250,6119,N
198201808,3,BCAC,7,1982,3,ERK,TWL,250,6119,N
198201808,3,CNRY,37,1982,3,ERK,TWL,250,6119,N
198201808,3,YTRK,6,1982,3,ERK,TWL,250,6119,N
198201809,1,BCAC,2,1982,3,ERK,TWL,250,564,N
198201809,1,BLCK,45,1982,3,ERK,TWL,250,564,N
198201809,1,CNRY,3,1982,3,ERK,TWL,250,564,N
198201809,2,BCAC,5,1982,3,ERK,TWL,250,564,N
198201809,2,BLCK,46,1982,3,ERK,TWL,250,564,N
198201810,1,BCAC,6,1982,3,ERK,TWL,250,113,N
198201810,1,BLCK,23,1982,3,ERK,TWL,250,113,N
198201810,1,CLPR,2,1982,3,ERK,TWL,250,113,N
198201810,1,CNRY,19,1982,3,ERK,TWL,250,113,N
198201812,1,BCAC,29,1982,3,ERK,TWL,250,66,N
198201812,1,RDBD,18,1982,3,ERK,TWL,250,66,N
198201812,1,WDOW,3,1982,3,ERK,TWL,250,66,N
198201813,1,BCAC,4,1982,3,ERK,TWL,250,584,N
198201813,1,BLCK,31,1982,3,ERK,TWL,250,584,N
198201813,1,CNRY,8,1982,3,ERK,TWL,250,584,N
198201813,1,COPP,6,1982,3,ERK,TWL,250,584,N
198201813,1,GSPT,2,1982,3,ERK,TWL,250,584,N
198201813,2,BLCK,43,1982,3,ERK,TWL,250,584,N
198201813,2,CNRY,5,1982,3,ERK,TWL,250,584,N
198201813,2,COPP,2,1982,3,ERK,TWL,250,584,N
198201815,1,BCAC,28,1982,3,CRS,TWL,250,60,N
198201815,1,CLPR,6,1982,3,CRS,TWL,250,60,N
198201815,1,CNRY,8,1982,3,CRS,TWL,250,60,N
198201815,1,RDBD,2,1982,3,CRS,TWL,250,60,N
198201815,1,YTRK,3,1982,3,CRS,TWL,250,60,N
198201817,1,BCAC,44,1982,3,CRS,TWL,250,1400,N
198201817,1,CLPR,6,1982,3,CRS,TWL,250,1400,N
198201817,2,BCAC,43,1982,3,CRS,TWL,250,1400,N
198201817,2,CLPR,7,1982,3,CRS,TWL,250,1400,N
198201818,1,ARRA,3,1982,3,CRS,TWL,250,423,N
198201818,1,BCAC,2,1982,3,CRS,TWL,250,423,N
198201818,1,DBRK,1,1982,3,CRS,TWL,250,423,N
198201818,1,GSRK,1,1982,3,CRS,TWL,250,423,N
198201818,1,POP,5,1982,3,CRS,TWL,250,423,N
198201818,1,SNOS,4,1982,3,CRS,TWL,250,423,N
198201818,1,STRK,7,1982,3,CRS,TWL,250,423,N
198201818,1,VRML,7,1982,3,CRS,TWL,250,423,N
198201818,2,ARRA,3,1982,3,CRS,TWL,250,423,N
198201818,2,BCAC,6,1982,3,CRS,TWL,250,423,N
198201818,2,CLPR,1,1982,3,CRS,TWL,250,423,N
198201818,2,DBRK,1,1982,3,CRS,TWL,250,423,N
198201818,2,GSRK,1,1982,3,CRS,TWL,250,423,N
198201818,2,POP,2,1982,3,CRS,TWL,250,423,N
198201818,2,RSTN,1,1982,3,CRS,TWL,250,423,N
198201818,2,SNOS,2,1982,3,CRS,TWL,250,423,N
198201818,2,STRK,9,1982,3,CRS,TWL,250,423,N
198201819,1,BLCK,22,1982,3,ERK,HKL,250,824,N
198201819,1,BLUR,10,1982,3,ERK,HKL,250,824,N
198201819,1,CNRY,5,1982,3,ERK,HKL,250,824,N
198201819,1,COPP,7,1982,3,ERK,HKL,250,824,N
198201819,1,VRML,8,1982,3,ERK,HKL,250,824,N
198201819,2,BLCK,19,1982,3,ERK,HKL,250,824,N
198201819,2,BLUR,4,1982,3,ERK,HKL,250,824,N
198201819,2,CNRY,10,1982,3,ERK,HKL,250,824,N
198201819,2,VRML,18,1982,3,ERK,HKL,250,824,N
198201819,2,YTRK,1,1982,3,ERK,HKL,250,824,N
198201820,1,BLCK,51,1982,3,ERK,HKL,250,924,N
198201820,2,BLCK,43,1982,3,ERK,HKL,250,924,N
198201820,2,BLUR,7,1982,3,ERK,HKL,250,924,N
198201822,1,BCAC,3,1982,3,ERK,TWL,250,1478,N
198201822,1,BLCK,37,1982,3,ERK,TWL,250,1478,N
198201822,1,CNRY,12,1982,3,ERK,TWL,250,1478,N
198201822,2,BCAC,7,1982,3,ERK,TWL,250,1478,N
198201822,2,BLCK,40,1982,3,ERK,TWL,250,1478,N
198201822,2,CNRY,5,1982,3,ERK,TWL,250,1478,N
198201824,1,BCAC,16,1982,3,ERK,TWL,250,223,N
198201824,1,CNRY,33,1982,3,ERK,TWL,250,223,N
198201824,1,YTRK,3,1982,3,ERK,TWL,250,223,N
198201825,1,POP,24,1982,3,ERK,TWL,250,6849,N
198201825,1,SNOS,2,1982,3,ERK,TWL,250,6849,N
198201826,1,BCAC,2,1982,3,ERK,TWL,250,3855,N
198201826,1,DBRK,13,1982,3,ERK,TWL,250,3855,N
198201826,1,POP,11,1982,3,ERK,TWL,250,3855,N
198201827,1,BCAC,46,1982,3,ERK,TWL,250,1375,N
198201827,1,CLPR,1,1982,3,ERK,TWL,250,1375,N
198201827,1,WDOW,4,1982,3,ERK,TWL,250,1375,N
198201828,1,BCAC,4,1982,3,ERK,TWL,250,1704,N
198201828,1,DBRK,21,1982,3,ERK,TWL,250,1704,N
198201829,1,BCAC,50,1982,3,ERK,TWL,250,2276,N
198201829,1,RDBD,2,1982,3,ERK,TWL,250,2276,N
198201830,1,BANK,2,1982,3,ERK,TWL,250,938,N
198201830,1,BCAC,33,1982,3,ERK,TWL,250,938,N
198201830,1,CLPR,15,1982,3,ERK,TWL,250,938,N
198201833,1,BCAC,34,1982,3,ERK,TWL,250,19390,N
198201833,1,CLPR,1,1982,3,ERK,TWL,250,19390,N
198201833,1,CNRY,16,1982,3,ERK,TWL,250,19390,N
198201834,1,BCAC,5,1982,3,ERK,TWL,250,683,N
198201834,1,BLCK,4,1982,3,ERK,TWL,250,683,N
198201835,1,BCAC,30,1982,3,ERK,TWL,250,700,N
198201835,1,CLPR,4,1982,3,ERK,TWL,250,700,N
198201835,1,CNRY,18,1982,3,ERK,TWL,250,700,N
198201836,1,BCAC,17,1982,3,ERK,TWL,250,976,N
198201836,1,BLCK,14,1982,3,ERK,TWL,250,976,N
198201836,1,CNRY,15,1982,3,ERK,TWL,250,976,N
198201836,1,YTRK,3,1982,3,ERK,TWL,250,976,N
198201838,1,BCAC,52,1982,3,ERK,TWL,250,2908,N
198201838,1,CLPR,3,1982,3,ERK,TWL,250,2908,N
198201838,1,CNRY,3,1982,3,ERK,TWL,250,2908,N
198201839,1,BCAC,20,1982,3,ERK,TWL,250,3047,N
198201839,1,POP,6,1982,3,ERK,TWL,250,3047,N
198201840,1,BCAC,31,1982,3,ERK,TWL,250,200,N
198201840,1,CNRY,19,1982,3,ERK,TWL,250,200,N
198201840,1,DBRK,2,1982,3,ERK,TWL,250,200,N
198201840,1,POP,2,1982,3,ERK,TWL,250,200,N
198201843,1,BANK,2,1982,3,ERK,TWL,250,918,N
198201843,1,BCAC,7,1982,3,ERK,TWL,250,918,N
198201843,1,BLCK,31,1982,3,ERK,TWL,250,918,N
198201843,1,CLPR,4,1982,3,ERK,TWL,250,918,N
198201843,1,YTRK,8,1982,3,ERK,TWL,250,918,N
198201846,1,BCAC,38,1982,3,ERK,TWL,250,472,N
198201846,1,CNRY,15,1982,3,ERK,TWL,250,472,N
198201848,1,BCAC,27,1982,3,ERK,TWL,250,208,N
198201848,1,BLCK,8,1982,3,ERK,TWL,250,208,N
198201848,1,CLPR,3,1982,3,ERK,TWL,250,208,N
198201848,1,GSPT,2,1982,3,ERK,TWL,250,208,N
198201848,1,RDBD,5,1982,3,ERK,TWL,250,208,N
198201848,1,YTRK,6,1982,3,ERK,TWL,250,208,N
198201849,1,BCAC,24,1982,4,ERK,TWL,250,20322,N
198201849,1,CLPR,9,1982,4,ERK,TWL,250,20322,N
198201849,1,CNRY,12,1982,4,ERK,TWL,250,20322,N
198201849,1,REDS,2,1982,4,ERK,TWL,250,20322,N
198201849,1,YTRK,3,1982,4,ERK,TWL,250,20322,N
198201849,2,BCAC,20,1982,4,ERK,TWL,250,20322,N
198201849,2,CLPR,24,1982,4,ERK,TWL,250,20322,N
198201849,2,CNRY,3,1982,4,ERK,TWL,250,20322,N
198201849,2,GSPT,2,1982,4,ERK,TWL,250,20322,N
198201849,2,YTRK,3,1982,4,ERK,TWL,250,20322,N
198201850,1,BCAC,43,1982,4,ERK,TWL,250,3564,N
198201850,1,CNRY,5,1982,4,ERK,TWL,250,3564,N
198201850,1,RDBD,3,1982,4,ERK,TWL,250,3564,N
198201850,1,WDOW,1,1982,4,ERK,TWL,250,3564,N
198201851,1,ARRA,2,1982,4,ERK,TWL,250,1224,N
198201851,1,DBRK,22,1982,4,ERK,TWL,250,1224,N
198201851,1,SNOS,1,1982,4,ERK,TWL,250,1224,N
198201852,1,BCAC,53,1982,4,ERK,TWL,250,5988,N
198201852,2,BCAC,48,1982,4,ERK,TWL,250,5988,N
198201852,2,POP,2,1982,4,ERK,TWL,250,5988,N
198201853,1,CNRY,2,1982,4,ERK,TWL,250,722,N
198201853,1,COPP,16,1982,4,ERK,TWL,250,722,N
198201853,1,YTRK,34,1982,4,ERK,TWL,250,722,N
198201854,1,BCAC,40,1982,4,ERK,TWL,250,280,N
198201854,1,BLCK,4,1982,4,ERK,TWL,250,280,N
198201854,1,CLPR,8,1982,4,ERK,TWL,250,280,N
198201855,1,BCAC,20,1982,3,MNT,TWL,250,8819,N
198201855,1,CLPR,17,1982,3,MNT,TWL,250,8819,N
198201855,1,LCOD,2,1982,3,MNT,TWL,250,8819,N
198201855,1,WDOW,6,1982,3,MNT,TWL,250,8819,N
198201855,2,BCAC,24,1982,3,MNT,TWL,250,8819,N
198201855,2,CLPR,17,1982,3,MNT,TWL,250,8819,N
198201855,2,WDOW,4,1982,3,MNT,TWL,250,8819,N
198201855,3,BCAC,13,1982,3,MNT,TWL,250,8819,N
198201855,3,CLPR,11,1982,3,MNT,TWL,250,8819,N
198201855,3,WDOW,10,1982,3,MNT,TWL,250,8819,N
198201855,3,YTRK,15,1982,3,MNT,TWL,250,8819,N
198201861,1,BANK,12,1982,3,MNT,HKL,250,6315,N
198201861,1,CLPR,18,1982,3,MNT,HKL,250,6315,N
198201861,1,WDOW,21,1982,3,MNT,HKL,250,6315,N
198201879,1,BCAC,4,1982,4,MNT,TWL,250,22580,N
198201879,1,CLPR,42,1982,4,MNT,TWL,250,22580,N
198201879,1,GSRK,1,1982,4,MNT,TWL,250,22580,N
198201879,1,SBLY,1,1982,4,MNT,TWL,250,22580,N
198201879,1,WDOW,2,1982,4,MNT,TWL,250,22580,N
198201879,2,BCAC,9,1982,4,MNT,TWL,250,22580,N
198201879,2,CLPR,39,1982,4,MNT,TWL,250,22580,N
198201879,2,GSRK,1,1982,4,MNT,TWL,250,22580,N
198201879,2,SBLY,1,1982,4,MNT,TWL,250,22580,N
198201882,1,BCAC,20,1982,4,MNT,TWL,250,2610,N
198201882,1,CLPR,30,1982,4,MNT,TWL,250,2610,N
198201884,1,ARRA,3,1982,4,MNT,TWL,250,5450,N
198201884,1,BCAC,15,1982,4,MNT,TWL,250,5450,N
198201884,1,CLPR,23,1982,4,MNT,TWL,250,5450,N
198201884,1,WDOW,4,1982,4,MNT,TWL,250,5450,N
198201890,1,SPKL,5,1982,4,MNT,TWL,250,12890,N
198201890,1,WDOW,30,1982,4,MNT,TWL,250,12890,N
198201890,1,YTRK,15,1982,4,MNT,TWL,250,12890,N
198201890,2,BANK,6,1982,4,MNT,TWL,250,12890,N
198201890,2,BCAC,22,1982,4,MNT,TWL,250,12890,N
198201890,2,CLPR,9,1982,4,MNT,TWL,250,12890,N
198201890,2,SNOS,5,1982,4,MNT,TWL,250,12890,N
198201890,2,WDOW,2,1982,4,MNT,TWL,250,12890,N
198201890,2,YTRK,4,1982,4,MNT,TWL,250,12890,N
198201892,1,BANK,5,1982,4,MNT,HKL,250,6150,N
198201892,1,CLPR,46,1982,4,MNT,HKL,250,6150,N
198201892,2,BCAC,5,1982,4,MNT,HKL,250,6150,N
198201892,2,CLPR,19,1982,4,MNT,HKL,250,6150,N
198201892,2,GSPT,2,1982,4,MNT,HKL,250,6150,N
198201892,2,WDOW,27,1982,4,MNT,HKL,250,6150,N
198201893,1,BCAC,31,1982,4,MNT,TWL,250,51880,N
198201893,1,CLPR,7,1982,4,MNT,TWL,250,51880,N
198201893,1,GSPT,1,1982,4,MNT,TWL,250,51880,N
198201893,1,WDOW,13,1982,4,MNT,TWL,250,51880,N
198201893,2,BCAC,35,1982,4,MNT,TWL,250,51880,N
198201893,2,CLPR,3,1982,4,MNT,TWL,250,51880,N
198201893,2,WDOW,10,1982,4,MNT,TWL,250,51880,N
198201894,1,BCAC,2,1982,4,MNT,TWL,250,4910,N
198201894,1,CLPR,12,1982,4,MNT,TWL,250,4910,N
198201894,1,WDOW,31,1982,4,MNT,TWL,250,4910,N
198201894,2,CLPR,6,1982,4,MNT,TWL,250,4910,N
198201894,2,WDOW,42,1982,4,MNT,TWL,250,4910,N
198201895,1,BLGL,48,1982,4,MNT,TWL,250,24370,N
198201895,1,SNOS,2,1982,4,MNT,TWL,250,24370,N
198201895,2,BLGL,48,1982,4,MNT,TWL,250,24370,N
198201895,2,SNOS,1,1982,4,MNT,TWL,250,24370,N
198201897,1,ARRA,1,1982,4,MNT,TWL,250,9810,N
198201897,1,BANK,4,1982,4,MNT,TWL,250,9810,N
198201897,1,BLGL,16,1982,4,MNT,TWL,250,9810,N
198201897,1,DBRK,16,1982,4,MNT,TWL,250,9810,N
198201897,1,SNOS,12,1982,4,MNT,TWL,250,9810,N
198201897,2,BLGL,18,1982,4,MNT,TWL,250,9810,N
198201897,2,DBRK,12,1982,4,MNT,TWL,250,9810,N
198201897,2,SNOS,13,1982,4,MNT,TWL,250,9810,N
198201898,1,WDOW,50,1982,4,MNT,TWL,250,7305,N
198201898,2,CLPR,1,1982,4,MNT,TWL,250,7305,N
198201898,2,WDOW,49,1982,4,MNT,TWL,250,7305,N
198201902,1,BCAC,19,1982,4,ERK,TWL,250,263,N
198201902,1,DBRK,5,1982,4,ERK,TWL,250,263,N
198201902,1,POP,2,1982,4,ERK,TWL,250,263,N
198201903,1,BCAC,2,1982,4,ERK,TWL,250,4452,N
198201903,1,CLPR,15,1982,4,ERK,TWL,250,4452,N
198201903,1,DBRK,32,1982,4,ERK,TWL,250,4452,N
198201903,1,SNOS,1,1982,4,ERK,TWL,250,4452,N
198201904,1,BCAC,31,1982,4,ERK,TWL,250,3338,N
198201904,1,CLPR,2,1982,4,ERK,TWL,250,3338,N
198201904,1,CNRY,4,1982,4,ERK,TWL,250,3338,N
198201904,1,GSPT,2,1982,4,ERK,TWL,250,3338,N
198201904,1,WDOW,3,1982,4,ERK,TWL,250,3338,N
198201905,1,BANK,1,1982,4,ERK,TWL,250,11940,N
198201905,1,BCAC,22,1982,4,ERK,TWL,250,11940,N
198201905,1,DBRK,28,1982,4,ERK,TWL,250,11940,N
198201905,1,POP,10,1982,4,ERK,TWL,250,11940,N
198201908,1,BCAC,33,1982,4,ERK,TWL,250,1060,N
198201908,1,CLPR,3,1982,4,ERK,TWL,250,1060,N
198201908,1,CNRY,8,1982,4,ERK,TWL,250,1060,N
198201908,1,YTRK,6,1982,4,ERK,TWL,250,1060,N
198201911,1,BCAC,20,1982,4,ERK,TWL,250,13244,N
198201911,1,CLPR,29,1982,4,ERK,TWL,250,13244,N
198201911,1,GSPT,2,1982,4,ERK,TWL,250,13244,N
198201911,2,BCAC,20,1982,4,ERK,TWL,250,13244,N
198201911,2,CLPR,18,1982,4,ERK,TWL,250,13244,N
198201911,2,CNRY,12,1982,4,ERK,TWL,250,13244,N
198201911,2,YTRK,3,1982,4,ERK,TWL,250,13244,N
198201912,1,ARRA,11,1982,4,ERK,TWL,250,763,N
198201912,1,POP,1,1982,4,ERK,TWL,250,763,N
198201913,1,BCAC,12,1982,4,ERK,TWL,250,4456,N
198201913,1,CLPR,16,1982,4,ERK,TWL,250,4456,N
198201913,1,CNRY,6,1982,4,ERK,TWL,250,4456,N
198201913,1,DBRK,12,1982,4,ERK,TWL,250,4456,N
198201913,1,WDOW,4,1982,4,ERK,TWL,250,4456,N
198201914,1,ARRA,10,1982,4,CRS,TWL,250,812,N
198201914,1,CNRY,3,1982,4,CRS,TWL,250,812,N
198201914,1,DBRK,22,1982,4,CRS,TWL,250,812,N
198201914,1,GSPT,3,1982,4,CRS,TWL,250,812,N
198201914,1,YTRK,13,1982,4,CRS,TWL,250,812,N
198201915,1,BLCK,27,1982,4,CRS,HKL,250,556,N
198201915,1,BLUR,12,1982,4,CRS,HKL,250,556,N
198201915,1,YTRK,12,1982,4,CRS,HKL,250,556,N
198201916,1,BLCK,3,1982,4,CRS,TWL,250,2110,N
198201917,1,BCAC,11,1982,4,ERK,TWL,250,779,N
198201917,1,YTRK,42,1982,4,ERK,TWL,250,779,N
198201918,1,BCAC,16,1982,4,ERK,TWL,250,123,N
198201918,1,CLPR,5,1982,4,ERK,TWL,250,123,N
198201918,1,YTRK,30,1982,4,ERK,TWL,250,123,N
198201920,1,BCAC,4,1982,4,ERK,TWL,250,2206,N
198201920,1,BLCK,45,1982,4,ERK,TWL,250,2206,N
198201921,1,BCAC,34,1982,4,ERK,TWL,250,11878,N
198201921,1,BRWN,2,1982,4,ERK,TWL,250,11878,N
198201921,1,CLPR,4,1982,4,ERK,TWL,250,11878,N
198201921,1,DBRK,4,1982,4,ERK,TWL,250,11878,N
198201921,1,POP,4,1982,4,ERK,TWL,250,11878,N
198201922,1,CNRY,1,1982,4,ERK,TWL,250,73,N
198201922,1,DBRK,20,1982,4,ERK,TWL,250,73,N
198201922,1,GSRK,1,1982,4,ERK,TWL,250,73,N
198201922,1,POP,1,1982,4,ERK,TWL,250,73,N
198201922,1,SNOS,1,1982,4,ERK,TWL,250,73,N
