species,year,n,landing,coverage
GSPT,1982,249,11122887,0.827309236947791
GSRK,1978,124,5863246,0.57258064516129
GSRK,1979,102,8086821,0.666666666666667
GSRK,1980,271,18891334,0.575645756457565
GSRK,1981,237,16465988,0.455696202531646
GSRK,1982,249,11122887,0.662650602409639
LCOD,1978,124,5863246,0.733870967741935
LCOD,1979,102,8086821,0.323529411764706
LCOD,1980,271,18891334,0.350553505535055
LCOD,1981,237,16465988,0.578059071729958
LCOD,1982,249,11122887,0.457831325301205
LSPN,1978,124,5863246,0.959677419354839
LSPN,1979,102,8086821,0.980392156862745
LSPN,1980,271,18891334,0.690036900369004
LSPN,1981,237,16465988,0.957805907172996
LSPN,1982,249,11122887,0.811244979919679
MXRF,1978,124,5863246,0.959677419354839
MXRF,1979,102,8086821,0.823529411764706
MXRF,1980,271,18891334,0.47970479704797
MXRF,1981,237,16465988,0.940928270042194
MXRF,1982,249,11122887,0.771084337349398
OLVE,1978,124,5863246,0.943548387096774
OLVE,1979,102,8086821,0.607843137254902
OLVE,1980,271,18891334,0.494464944649447
OLVE,1981,237,16465988,0.90295358649789
OLVE,1982,249,11122887,0.759036144578313
POP,1978,124,5863246,0.137096774193548
POP,1979,102,8086821,0.392156862745098
POP,1980,271,18891334,0.243542435424354
POP,1981,237,16465988,0.172995780590717
POP,1982,249,11122887,0.397590361445783
QLBK,1978,124,5863246,0.82258064516129
QLBK,1979,102,8086821,0.990196078431373
QLBK,1980,271,18891334,0.859778597785978
QLBK,1981,237,16465988,0.822784810126582
QLBK,1982,249,11122887,0.823293172690763
RDBD,1978,124,5863246,0.0564516129032258
RDBD,1979,102,8086821,0.509803921568627
RDBD,1980,271,18891334,0.752767527675277
RDBD,1981,237,16465988,0.434599156118143
RDBD,1982,249,11122887,0.337349397590361
REDS,1978,124,5863246,0.959677419354839
REDS,1979,102,8086821,0.892156862745098
REDS,1980,271,18891334,0.608856088560886
REDS,1981,237,16465988,0.835443037974684
REDS,1982,249,11122887,0.763052208835341
REX,1978,124,5863246,0.967741935483871
REX,1979,102,8086821,0.833333333333333
REX,1980,271,18891334,0.571955719557196
REX,1981,237,16465988,0.864978902953586
REX,1982,249,11122887,0.791164658634538
REYE,1978,124,5863246,0.967741935483871
REYE,1979,102,8086821,0.990196078431373
REYE,1980,271,18891334,0.878228782287823
REYE,1981,237,16465988,0.80168776371308
REYE,1982,249,11122887,0.839357429718876
ROSY,1978,124,5863246,0.951612903225806
ROSY,1979,102,8086821,0.990196078431373
ROSY,1980,271,18891334,0.723247232472325
ROSY,1981,237,16465988,0.746835443037975
ROSY,1982,249,11122887,0.811244979919679
RSTN,1978,124,5863246,0.959677419354839
RSTN,1979,102,8086821,0.980392156862745
RSTN,1980,271,18891334,0.833948339483395
RSTN,1981,237,16465988,0.831223628691983
RSTN,1982,249,11122887,0.763052208835341
SBLY,1978,124,5863246,0.943548387096774
SBLY,1979,102,8086821,0.803921568627451
SBLY,1980,271,18891334,0.656826568265683
SBLY,1981,237,16465988,0.860759493670886
SBLY,1982,249,11122887,0.775100401606426
SHRP,1978,124,5863246,0.798387096774194
SHRP,1979,102,8086821,0.735294117647059
SHRP,1980,271,18891334,0.715867158671587
SHRP,1981,237,16465988,0.915611814345992
SHRP,1982,249,11122887,0.767068273092369
SLGR,1978,124,5863246,0.967741935483871
SLGR,1979,102,8086821,0.872549019607843
SLGR,1980,271,18891334,0.859778597785978
SLGR,1981,237,16465988,0.738396624472574
SLGR,1982,249,11122887,0.779116465863454
SNOS,1978,124,5863246,0.733870967741935
SNOS,1979,102,8086821,0.735294117647059
SNOS,1980,271,18891334,0.74169741697417
SNOS,1981,237,16465988,0.514767932489452
SNOS,1982,249,11122887,0.477911646586345
SPKL,1978,124,5863246,0.516129032258065
SPKL,1979,102,8086821,0.382352941176471
SPKL,1980,271,18891334,0.180811808118081
SPKL,1981,237,16465988,0.443037974683544
SPKL,1982,249,11122887,0.373493975903614
SSPN,1978,124,5863246,0.685483870967742
SSPN,1979,102,8086821,0.990196078431373
SSPN,1980,271,18891334,0.608856088560886
SSPN,1981,237,16465988,0.687763713080169
SSPN,1982,249,11122887,0.598393574297189
STAR,1978,124,5863246,0.943548387096774
STAR,1979,102,8086821,0.794117647058823
STAR,1980,271,18891334,0.738007380073801
STAR,1981,237,16465988,0.789029535864979
STAR,1982,249,11122887,0.751004016064257
STRK,1978,124,5863246,0.580645161290323
STRK,1979,102,8086821,0.627450980392157
STRK,1980,271,18891334,0.719557195571956
STRK,1981,237,16465988,0.658227848101266
STRK,1982,249,11122887,0.634538152610442
SWSP,1978,124,5863246,0.798387096774194
SWSP,1979,102,8086821,0.990196078431373
SWSP,1980,271,18891334,0.867158671586716
SWSP,1981,237,16465988,0.949367088607595
SWSP,1982,249,11122887,0.72289156626506
TIGR,1978,124,5863246,0.967741935483871
TIGR,1979,102,8086821,0.892156862745098
TIGR,1980,271,18891334,0.664206642066421
TIGR,1981,237,16465988,0.89873417721519
TIGR,1982,249,11122887,0.746987951807229
URCK,1978,124,5863246,0.798387096774194
URCK,1979,102,8086821,0.990196078431373
URCK,1980,271,18891334,0.708487084870849
URCK,1981,237,16465988,0.881856540084388
URCK,1982,249,11122887,0.779116465863454
VRML,1978,124,5863246,0.508064516129032
VRML,1979,102,8086821,0.245098039215686
VRML,1980,271,18891334,0.225092250922509
VRML,1981,237,16465988,0.206751054852321
VRML,1982,249,11122887,0.449799196787149
WDOW,1978,124,5863246,0.701612903225806
WDOW,1979,102,8086821,0.627450980392157
WDOW,1980,271,18891334,0.642066420664207
WDOW,1981,237,16465988,0.658227848101266
WDOW,1982,249,11122887,0.755020080321285
YEYE,1978,124,5863246,0.596774193548387
YEYE,1979,102,8086821,0.343137254901961
YEYE,1980,271,18891334,0.0922509225092251
YEYE,1981,237,16465988,0.337552742616034
YEYE,1982,249,11122887,0.317269076305221
YMTH,1978,124,5863246,0.967741935483871
YMTH,1979,102,8086821,0.843137254901961
YMTH,1980,271,18891334,0.804428044280443
YMTH,1981,237,16465988,0.886075949367089
YMTH,1982,249,11122887,0.859437751004016
YTRK,1978,124,5863246,0.766129032258065
YTRK,1979,102,8086821,0.784313725490196
YTRK,1980,271,18891334,0.848708487084871
YTRK,1981,237,16465988,0.831223628691983
YTRK,1982,249,11122887,0.759036144578313
